pair,alt,seq,x,y,risk,conflict
DB01_to_DK06#alt6,6,31,2150.0,3250.0,0.8465,0.0
DB01_to_DK06#alt6,6,32,2200.0,3200.0,0.6889,0.0
DB01_to_DK06#alt6,6,33,2250.0,3150.0,0.6889,0.0
DB01_to_DK06#alt6,6,34,2300.0,3100.0,0.6889,0.0
DB01_to_DK06#alt6,6,35,2350.0,3050.0,0.6241,0.0
DB01_to_DK06#alt6,6,36,2400.0,3000.0,0.5903,0.0
DB01_to_DK06#alt6,6,37,2450.0,2950.0,0.5134,0.0
DB01_to_DK06#alt6,6,38,2500.0,2900.0,0.5903,0.0
DB01_to_DK06#alt6,6,39,2500.0,2850.0,0.6889,0.0
DB01_to_DK06#alt6,6,40,2550.0,2800.0,0.6889,0.0
DB01_to_DK06#alt6,6,41,2600.0,2750.0,0.6889,0.0
DB01_to_DK06#alt6,6,42,2650.0,2700.0,0.6065,0.0
DB01_to_DK06#alt6,6,43,2700.0,2650.0,0.5134,0.0
DB01_to_DK06#alt6,6,44,2750.0,2600.0,0.5483,0.0
DB01_to_DK06#alt6,6,45,2800.0,2550.0,0.5483,0.0
DB01_to_DK06#alt6,6,46,2850.0,2500.0,0.5483,0.0
DB01_to_DK06#alt6,6,47,2850.0,2450.0,0.6241,0.0
DB01_to_DK06#alt6,6,48,2850.0,2400.0,0.6889,0.0
DB01_to_DK06#alt6,6,49,2850.0,2350.0,0.7165,0.0
DB01_to_DK06#alt6,6,50,2850.0,2300.0,0.79,0.0
DB01_to_DK06#alt6,6,51,2850.0,2250.0,0.8465,0.0
DB01_to_DK06#alt6,6,52,2850.0,2200.0,0.8465,0.0
DB01_to_DK06#alt6,6,53,2850.0,2150.0,0.8465,0.0
DB01_to_DK06#alt6,6,54,2900.0,2100.0,0.7165,0.0
DB01_to_DK06#alt6,6,55,2950.0,2050.0,0.6065,0.0
DB01_to_DK06#alt6,6,56,3000.0,2000.0,0.5134,0.0
DB01_to_DK06#alt6,6,57,3050.0,1950.0,0.4346,0.0
DB01_to_DK06#alt6,6,58,3100.0,1900.0,0.3628,0.0
DB01_to_DK06#alt6,6,59,3150.0,1850.0,0.2972,0.0
DB01_to_DK06#alt6,6,60,3200.0,1800.0,0.2407,0.0
DB01_to_DK06#alt6,6,61,3200.0,1750.0,0.2721,0.0
DB01_to_DK06#alt6,6,62,3250.0,1700.0,0.2721,0.0
DB01_to_DK06#alt6,6,63,3300.0,1650.0,0.2609,0.0
DB01_to_DK06#alt6,6,64,3350.0,1600.0,0.2407,0.0
DB01_to_DK06#alt6,6,65,3400.0,1550.0,0.2151,0.0
DB01_to_DK06#alt6,6,66,3450.0,1500.0,0.1873,0.0
DB01_to_DK06#alt6,6,67,3500.0,1450.0,0.1599,0.0
DB01_to_DK06#alt6,6,68,3550.0,1400.0,0.1353,0.0
DB01_to_DK06#alt6,6,69,3550.0,1350.0,0.1353,0.0
DB01_to_DK06#alt6,6,70,3600.0,1300.0,0.1587,0.0
DB01_to_DK06#alt6,6,71,3600.0,1250.0,0.1873,0.0
DB01_to_DK06#alt6,6,72,3600.0,1200.0,0.2211,0.0
DB01_to_DK06#alt7,7,0,1050.0,3850.0,0.8465,0.0
DB01_to_DK06#alt7,7,1,1000.0,3900.0,0.7165,0.0
DB01_to_DK06#alt7,7,2,950.0,3950.0,0.5903,0.0
DB01_to_DK06#alt7,7,3,900.0,3950.0,0.5483,0.0
DB01_to_DK06#alt7,7,4,850.0,3950.0,0.4931,0.0
DB01_to_DK06#alt7,7,5,800.0,3950.0,0.4346,0.0
DB01_to_DK06#alt7,7,6,750.0,3950.0,0.3895,0.0
DB01_to_DK06#alt7,7,7,700.0,3900.0,0.3784,0.0
DB01_to_DK06#alt7,7,8,650.0,3850.0,0.3485,0.0
DB01_to_DK06#alt7,7,9,600.0,3800.0,0.3269,0.0
DB01_to_DK06#alt7,7,10,550.0,3750.0,0.2972,0.0
DB01_to_DK06#alt7,7,11,500.0,3700.0,0.2609,0.0
DB01_to_DK06#alt7,7,12,450.0,3650.0,0.2407,0.0
DB01_to_DK06#alt7,7,13,400.0,3600.0,0.2151,0.0
DB01_to_DK06#alt7,7,14,350.0,3550.0,0.1873,0.0
DB01_to_DK06#alt7,7,15,400.0,3500.0,0.2231,0.0
DB01_to_DK06#alt7,7,16,450.0,3450.0,0.2609,0.0
DB01_to_DK06#alt7,7,17,450.0,3400.0,0.253,0.0
DB01_to_DK06#alt7,7,18,500.0,3350.0,0.281,0.0
DB01_to_DK06#alt7,7,19,550.0,3300.0,0.3077,0.0
DB01_to_DK06#alt7,7,20,600.0,3250.0,0.3485,0.0
DB01_to_DK06#alt7,7,21,600.0,3200.0,0.3269,0.0
DB01_to_DK06#alt7,7,22,600.0,3150.0,0.3006,0.0
DB01_to_DK06#alt7,7,23,650.0,3100.0,0.3269,0.0
DB01_to_DK06#alt7,7,24,650.0,3050.0,0.3006,0.0
DB01_to_DK06#alt7,7,25,700.0,3000.0,0.3077,0.0
DB01_to_DK06#alt7,7,26,750.0,2950.0,0.3077,0.0
DB01_to_DK06#alt7,7,27,750.0,2900.0,0.2721,0.0
DB01_to_DK06#alt7,7,28,800.0,2850.0,0.2609,0.0
DB01_to_DK06#alt7,7,29,850.0,2800.0,0.2407,0.0
DB01_to_DK06#alt7,7,30,900.0,2750.0,0.2252,0.0
DB01_to_DK06#alt7,7,31,900.0,2700.0,0.1937,0.0
DB01_to_DK06#alt7,7,32,950.0,2650.0,0.2151,0.0
DB01_to_DK06#alt7,7,33,1000.0,2600.0,0.2609,0.0
DB01_to_DK06#alt7,7,34,1050.0,2550.0,0.3114,0.0
DB01_to_DK06#alt7,7,35,1100.0,2500.0,0.3679,0.0
DB01_to_DK06#alt7,7,36,1150.0,2450.0,0.4346,0.0
DB01_to_DK06#alt7,7,37,1200.0,2400.0,0.5134,0.0
DB01_to_DK06#alt7,7,38,1250.0,2350.0,0.5903,0.0
DB01_to_DK06#alt7,7,39,1300.0,2300.0,0.6241,0.0
DB01_to_DK06#alt7,7,40,1350.0,2250.0,0.6241,0.0
DB01_to_DK06#alt7,7,41,1400.0,2200.0,0.6241,0.0
DB01_to_DK06#alt7,7,42,1450.0,2150.0,0.5903,0.0
DB01_to_DK06#alt7,7,43,1500.0,2100.0,0.5483,0.0
DB01_to_DK06#alt7,7,44,1500.0,2050.0,0.6241,0.0
DB01_to_DK06#alt7,7,45,1550.0,2000.0,0.6241,0.0
DB01_to_DK06#alt7,7,46,1600.0,1950.0,0.5903,0.0
DB01_to_DK06#alt7,7,47,1650.0,1900.0,0.5483,0.0
DB01_to_DK06#alt7,7,48,1700.0,1850.0,0.503,0.0
DB01_to_DK06#alt7,7,49,1750.0,1800.0,0.4346,0.0
DB01_to_DK06#alt7,7,50,1800.0,1750.0,0.4076,0.0
DB01_to_DK06#alt7,7,51,1850.0,1700.0,0.4346,0.0
DB01_to_DK06#alt7,7,52,1900.0,1650.0,0.4346,0.0
DB01_to_DK06#alt7,7,53,1950.0,1650.0,0.4931,0.0
DB01_to_DK06#alt7,7,54,2000.0,1650.0,0.5483,0.0
DB01_to_DK06#alt7,7,55,2050.0,1600.0,0.5483,0.0
DB01_to_DK06#alt7,7,56,2100.0,1650.0,0.6889,0.0
DB01_to_DK06#alt7,7,57,2150.0,1600.0,0.6241,0.0
DB01_to_DK06#alt7,7,58,2200.0,1550.0,0.5903,0.0
DB01_to_DK06#alt7,7,59,2250.0,1500.0,0.5134,0.0
DB01_to_DK06#alt7,7,60,2300.0,1450.0,0.4346,0.0
DB01_to_DK06#alt7,7,61,2350.0,1400.0,0.3679,0.0
DB01_to_DK06#alt7,7,62,2400.0,1350.0,0.3114,0.0
DB01_to_DK06#alt7,7,63,2450.0,1300.0,0.3114,0.0
DB01_to_DK06#alt7,7,64,2500.0,1250.0,0.3628,0.0
DB01_to_DK06#alt7,7,65,2550.0,1200.0,0.4076,0.0
DB01_to_DK06#alt7,7,66,2600.0,1150.0,0.4346,0.0
DB01_to_DK06#alt7,7,67,2650.0,1100.0,0.4346,0.0
DB01_to_DK06#alt7,7,68,2700.0,1050.0,0.4346,0.0
DB01_to_DK06#alt7,7,69,2750.0,1050.0,0.4746,0.0
DB01_to_DK06#alt7,7,70,2800.0,1050.0,0.503,0.0
DB01_to_DK06#alt7,7,71,2850.0,1100.0,0.6065,0.0
DB01_to_DK06#alt7,7,72,2900.0,1050.0,0.5134,0.0
DB01_to_DK06#alt7,7,73,2950.0,1050.0,0.503,0.0
DB01_to_DK06#alt7,7,74,3000.0,1050.0,0.4746,0.0
DB01_to_DK06#alt7,7,75,3050.0,1000.0,0.3784,0.0
DB01_to_DK06#alt7,7,76,3100.0,1050.0,0.3895,0.0
DB01_to_DK06#alt7,7,77,3150.0,1050.0,0.344,0.0
DB01_to_DK06#alt7,7,78,3200.0,1000.0,0.2721,0.0
DB01_to_DK06#alt7,7,79,3250.0,1050.0,0.2721,0.0
DB01_to_DK06#alt7,7,80,3300.0,1100.0,0.2609,0.0
DB01_to_DK06#alt7,7,81,3350.0,1100.0,0.2252,0.0
DB01_to_DK06#alt7,7,82,3400.0,1150.0,0.2076,0.0
DB01_to_DK06#alt7,7,83,3450.0,1200.0,0.1937,0.0
DB01_to_DK06#alt7,7,84,3500.0,1200.0,0.2057,0.0
DB01_to_DK06#alt7,7,85,3550.0,1200.0,0.2151,0.0
DB01_to_DK06#alt7,7,86,3600.0,1200.0,0.2211,0.0
DB02_to_DK05#alt0,0,0,1800.0,1100.0,0.1183,0.0
DB02_to_DK05#alt0,0,1,1850.0,1050.0,0.0936,0.0
DB02_to_DK05#alt0,0,2,1900.0,1000.0,0.074,0.0
DB02_to_DK05#alt0,0,3,1950.0,950.0,0.0677,0.0
DB02_to_DK05#alt0,0,4,2000.0,950.0,0.0717,0.0
DB02_to_DK05#alt0,0,5,2050.0,900.0,0.064,0.0
DB02_to_DK05#alt0,0,6,2100.0,850.0,0.0624,0.0
DB02_to_DK05#alt0,0,7,2150.0,800.0,0.065,0.0
DB02_to_DK05#alt0,0,8,2200.0,750.0,0.0663,0.0
DB02_to_DK05#alt0,0,9,2250.0,750.0,0.0748,0.0
DB02_to_DK05#alt0,0,10,2300.0,700.0,0.0748,0.0
DB02_to_DK05#alt0,0,11,2350.0,650.0,0.074,0.0
DB02_to_DK05#alt0,0,12,2400.0,600.0,0.0717,0.0
DB02_to_DK05#alt0,0,13,2450.0,550.0,0.0681,0.0
DB02_to_DK05#alt0,0,14,2500.0,500.0,0.0803,0.0
DB02_to_DK05#alt0,0,15,2550.0,450.0,0.0964,0.0
DB02_to_DK05#alt0,0,16,2600.0,400.0,0.1146,0.0
DB02_to_DK05#alt0,0,17,2650.0,350.0,0.1353,0.0
DB02_to_DK05#alt0,0,18,2700.0,300.0,0.1599,0.0
DB02_to_DK05#alt0,0,19,2750.0,250.0,0.1873,0.0
DB02_to_DK05#alt0,0,20,2800.0,200.0,0.2151,0.0
DB02_to_DK05#alt0,0,21,2850.0,150.0,0.2407,0.0
DB02_to_DK05#alt0,0,22,2900.0,150.0,0.281,0.0
DB02_to_DK05#alt0,0,23,2950.0,150.0,0.3269,0.0
DB02_to_DK05#alt0,0,24,3000.0,150.0,0.3784,0.0
DB02_to_DK05#alt0,0,25,3050.0,150.0,0.4346,0.0
DB02_to_DK05#alt0,0,26,3100.0,150.0,0.4931,0.0
DB02_to_DK05#alt0,0,27,3150.0,150.0,0.5483,0.0
DB02_to_DK05#alt0,0,28,3200.0,150.0,0.5903,0.0
DB02_to_DK05#alt0,0,29,3250.0,150.0,0.6065,0.0
DB02_to_DK05#alt0,0,30,3300.0,150.0,0.6065,0.0
DB02_to_DK05#alt0,0,31,3350.0,150.0,0.6065,0.0
DB02_to_DK05#alt0,0,32,3400.0,100.0,0.5134,0.0
DB02_to_DK05#alt0,0,33,3450.0,50.0,0.4346,0.0
DB02_to_DK05#alt0,0,34,3500.0,50.0,0.4346,0.0
DB02_to_DK05#alt0,0,35,3550.0,50.0,0.4346,0.0
DB02_to_DK05#alt0,0,36,3600.0,50.0,0.4346,0.0
DB02_to_DK05#alt0,0,37,3650.0,50.0,0.4275,0.0
DB02_to_DK05#alt0,0,38,3700.0,50.0,0.4076,0.0
DB02_to_DK05#alt0,0,39,3750.0,50.0,0.3784,0.0
DB02_to_DK05#alt0,0,40,3800.0,50.0,0.344,0.0
DB02_to_DK05#alt0,0,41,3850.0,50.0,0.3077,0.0
DB02_to_DK05#alt0,0,42,3900.0,50.0,0.344,0.0
DB02_to_DK05#alt0,0,43,3950.0,50.0,0.3895,0.0
DB02_to_DK05#alt0,0,44,4000.0,50.0,0.4346,0.0
DB02_to_DK05#alt0,0,45,4050.0,50.0,0.4746,0.0
DB02_to_DK05#alt0,0,46,4100.0,50.0,0.503,0.0
DB02_to_DK05#alt0,0,47,4150.0,50.0,0.5134,0.0
DB02_to_DK05#alt0,0,48,4200.0,50.0,0.5134,0.0
DB02_to_DK05#alt0,0,49,4250.0,50.0,0.5134,0.0
DB02_to_DK05#alt0,0,50,4300.0,100.0,0.6065,0.0
DB02_to_DK05#alt0,0,51,4350.0,150.0,0.7165,0.0
DB02_to_DK05#alt0,0,52,4400.0,200.0,0.79,0.0
DB02_to_DK05#alt0,0,53,4450.0,250.0,0.79,0.0
DB02_to_DK05#alt0,0,54,4500.0,300.0,0.7165,0.0
DB02_to_DK05#alt0,0,55,4550.0,350.0,0.6065,0.0
DB02_to_DK05#alt0,0,56,4600.0,400.0,0.5134,0.0
DB02_to_DK05#alt0,0,57,4650.0,450.0,0.4346,0.0
DB02_to_DK05#alt0,0,58,4700.0,500.0,0.3679,0.0
DB02_to_DK05#alt0,0,59,4750.0,550.0,0.3077,0.0
DB02_to_DK05#alt0,0,60,4800.0,600.0,0.253,0.0
DB02_to_DK05#alt0,0,61,4850.0,650.0,0.2057,0.0
DB02_to_DK05#alt0,0,62,4900.0,700.0,0.1661,0.0
DB02_to_DK05#alt0,0,63,4950.0,750.0,0.1335,0.0
DB02_to_DK05#alt0,0,64,4950.0,800.0,0.1239,0.0
DB02_to_DK05#alt0,0,65,4950.0,850.0,0.1138,0.0
DB02_to_DK05#alt0,0,66,4950.0,900.0,0.1036,0.0
DB02_to_DK05#alt0,0,67,4950.0,950.0,0.0936,0.0
DB02_to_DK05#alt0,0,68,4950.0,1000.0,0.0839,0.0
DB02_to_DK05#alt0,0,69,4950.0,1050.0,0.0748,0.0
DB02_to_DK05#alt0,0,70,4950.0,1100.0,0.0663,0.0
DB02_to_DK05#alt0,0,71,4950.0,1150.0,0.0748,0.0
DB02_to_DK05#alt0,0,72,4950.0,1200.0,0.0839,0.0
DB02_to_DK05#alt0,0,73,4950.0,1250.0,0.0947,0.0
DB02_to_DK05#alt0,0,74,4950.0,1300.0,0.1062,0.0
DB02_to_DK05#alt0,0,75,4950.0,1350.0,0.1183,0.0
DB02_to_DK05#alt0,0,76,4950.0,1400.0,0.1308,0.0
DB02_to_DK05#alt0,0,77,4950.0,1450.0,0.1432,0.0
DB02_to_DK05#alt0,0,78,4950.0,1500.0,0.1551,0.0
DB02_to_DK05#alt0,0,79,4950.0,1550.0,0.1661,0.0
DB02_to_DK05#alt0,0,80,4950.0,1600.0,0.1755,0.0
DB02_to_DK05#alt0,0,81,4950.0,1650.0,0.1827,0.0
DB02_to_DK05#alt0,0,82,4950.0,1700.0,0.1873,0.0
DB02_to_DK05#alt0,0,83,4950.0,1750.0,0.1889,0.0
DB02_to_DK05#alt0,0,84,4950.0,1800.0,0.1889,0.0
DB02_to_DK05#alt0,0,85,4950.0,1850.0,0.1873,0.0
DB02_to_DK05#alt0,0,86,4950.0,1900.0,0.1827,0.0
DB02_to_DK05#alt0,0,87,4950.0,1950.0,0.1755,0.0
DB02_to_DK05#alt0,0,88,4900.0,2000.0,0.1937,0.0
DB02_to_DK05#alt0,0,89,4900.0,2050.0,0.1798,0.0
DB02_to_DK05#alt0,0,90,4900.0,2100.0,0.1648,0.0
DB02_to_DK05#alt0,0,91,4900.0,2150.0,0.1495,0.0
DB02_to_DK05#alt0,0,92,4900.0,2200.0,0.1344,0.0
DB02_to_DK05#alt0,0,93,4950.0,2250.0,0.1062,0.0
DB02_to_DK05#alt1,1,0,1800.0,1100.0,0.1183,0.0
DB02_to_DK05#alt1,1,1,1850.0,1150.0,0.1199,0.0
DB02_to_DK05#alt1,1,2,1900.0,1150.0,0.1146,0.0
DB02_to_DK05#alt1,1,3,1950.0,1200.0,0.1432,0.0
DB02_to_DK05#alt1,1,4,2000.0,1150.0,0.1335,0.0
DB02_to_DK05#alt1,1,5,2050.0,1100.0,0.1215,0.0
DB02_to_DK05#alt1,1,6,2100.0,1050.0,0.1082,0.0
DB02_to_DK05#alt1,1,7,2150.0,1000.0,0.0947,0.0
DB02_to_DK05#alt1,1,8,2200.0,950.0,0.0987,0.0
DB02_to_DK05#alt1,1,9,2250.0,900.0,0.1036,0.0
DB02_to_DK05#alt1,1,10,2300.0,850.0,0.1062,0.0
DB02_to_DK05#alt1,1,11,2350.0,800.0,0.1062,0.0
DB02_to_DK05#alt1,1,12,2400.0,750.0,0.1062,0.0
DB02_to_DK05#alt1,1,13,2450.0,700.0,0.1036,0.0
DB02_to_DK05#alt1,1,14,2500.0,650.0,0.0987,0.0
DB02_to_DK05#alt1,1,15,2550.0,600.0,0.092,0.0
DB02_to_DK05#alt1,1,16,2600.0,550.0,0.1082,0.0
DB02_to_DK05#alt1,1,17,2650.0,500.0,0.1317,0.0
DB02_to_DK05#alt1,1,18,2700.0,450.0,0.1587,0.0
DB02_to_DK05#alt1,1,19,2750.0,400.0,0.1889,0.0
DB02_to_DK05#alt1,1,20,2800.0,350.0,0.2231,0.0
DB02_to_DK05#alt1,1,21,2850.0,350.0,0.2636,0.0
DB02_to_DK05#alt1,1,22,2900.0,400.0,0.3114,0.0
DB02_to_DK05#alt1,1,23,2950.0,450.0,0.3628,0.0
DB02_to_DK05#alt1,1,24,3000.0,450.0,0.4275,0.0
DB02_to_DK05#alt1,1,25,3050.0,450.0,0.503,0.0
DB02_to_DK05#alt1,1,26,3100.0,500.0,0.5483,0.0
DB02_to_DK05#alt1,1,27,3150.0,550.0,0.5483,0.0
DB02_to_DK05#alt1,1,28,3200.0,550.0,0.6241,0.0
DB02_to_DK05#alt1,1,29,3250.0,550.0,0.6889,0.0
DB02_to_DK05#alt1,1,30,3300.0,550.0,0.79,0.0
DB02_to_DK05#alt1,1,31,3350.0,600.0,0.79,0.0
DB02_to_DK05#alt1,1,32,3400.0,650.0,0.79,0.0
DB02_to_DK05#alt1,1,33,3450.0,700.0,0.79,0.0
DB02_to_DK05#alt1,1,34,3500.0,750.0,0.79,0.0
DB02_to_DK05#alt1,1,35,3550.0,800.0,0.7165,0.0
DB02_to_DK05#alt1,1,36,3600.0,800.0,0.79,0.0
DB02_to_DK05#alt1,1,37,3650.0,800.0,0.8465,0.0
DB02_to_DK05#alt1,1,38,3700.0,800.0,0.8465,0.0
DB02_to_DK05#alt1,1,39,3750.0,800.0,0.79,0.0
DB02_to_DK05#alt1,1,40,3800.0,800.0,0.6889,0.0
DB02_to_DK05#alt1,1,41,3850.0,800.0,0.6241,0.0
DB02_to_DK05#alt1,1,42,3900.0,800.0,0.5483,0.0
DB02_to_DK05#alt1,1,43,3950.0,800.0,0.4931,0.0
DB02_to_DK05#alt1,1,44,4000.0,800.0,0.4346,0.0
DB02_to_DK05#alt1,1,45,4050.0,800.0,0.4346,0.0
DB02_to_DK05#alt1,1,46,4100.0,800.0,0.4746,0.0
DB02_to_DK05#alt1,1,47,4150.0,800.0,0.503,0.0
DB02_to_DK05#alt1,1,48,4200.0,750.0,0.6065,0.0
DB02_to_DK05#alt1,1,49,4250.0,700.0,0.7165,0.0
DB02_to_DK05#alt1,1,50,4300.0,750.0,0.6065,0.0
DB02_to_DK05#alt1,1,51,4350.0,800.0,0.503,0.0
DB02_to_DK05#alt1,1,52,4400.0,850.0,0.4076,0.0
DB02_to_DK05#alt1,1,53,4450.0,900.0,0.3269,0.0
DB02_to_DK05#alt1,1,54,4500.0,950.0,0.2609,0.0
DB02_to_DK05#alt1,1,55,4550.0,1000.0,0.2076,0.0
DB02_to_DK05#alt1,1,56,4600.0,1050.0,0.1648,0.0
DB02_to_DK05#alt1,1,57,4650.0,1100.0,0.1308,0.0
DB02_to_DK05#alt1,1,58,4700.0,1150.0,0.1239,0.0
DB02_to_DK05#alt1,1,59,4750.0,1200.0,0.1308,0.0
DB02_to_DK05#alt1,1,60,4800.0,1250.0,0.1344,0.0
DB02_to_DK05#alt1,1,61,4800.0,1300.0,0.1517,0.0
DB02_to_DK05#alt1,1,62,4800.0,1350.0,0.17,0.0
DB02_to_DK05#alt1,1,63,4800.0,1400.0,0.1921,0.0
DB02_to_DK05#alt1,1,64,4750.0,1450.0,0.2431,0.0
DB02_to_DK05#alt1,1,65,4700.0,1500.0,0.3077,0.0
DB02_to_DK05#alt1,1,66,4650.0,1550.0,0.3895,0.0
DB02_to_DK05#alt1,1,67,4600.0,1600.0,0.4931,0.0
DB02_to_DK05#alt1,1,68,4550.0,1650.0,0.6241,0.0
DB02_to_DK05#alt1,1,69,4600.0,1700.0,0.5903,0.0
DB02_to_DK05#alt1,1,70,4600.0,1750.0,0.6065,0.0
DB02_to_DK05#alt1,1,71,4600.0,1800.0,0.6065,0.0
DB02_to_DK05#alt1,1,72,4600.0,1850.0,0.5903,0.0
DB02_to_DK05#alt1,1,73,4600.0,1900.0,0.5483,0.0
DB02_to_DK05#alt1,1,74,4600.0,1950.0,0.4931,0.0
DB02_to_DK05#alt1,1,75,4600.0,2000.0,0.4346,0.0
DB02_to_DK05#alt1,1,76,4600.0,2050.0,0.3895,0.0
DB02_to_DK05#alt1,1,77,4600.0,2100.0,0.344,0.0
DB02_to_DK05#alt1,1,78,4600.0,2150.0,0.3006,0.0
DB02_to_DK05#alt1,1,79,4600.0,2200.0,0.2609,0.0
DB02_to_DK05#alt1,1,80,4650.0,2250.0,0.2076,0.0
DB02_to_DK05#alt1,1,81,4700.0,2250.0,0.1889,0.0
DB02_to_DK05#alt1,1,82,4750.0,2250.0,0.17,0.0
DB02_to_DK05#alt1,1,83,4800.0,2250.0,0.1517,0.0
DB02_to_DK05#alt1,1,84,4850.0,2250.0,0.1344,0.0
DB02_to_DK05#alt1,1,85,4900.0,2250.0,0.1199,0.0
DB02_to_DK05#alt1,1,86,4950.0,2250.0,0.1062,0.0
DB02_to_DK05#alt2,2,0,1800.0,1100.0,0.1183,0.0
DB02_to_DK05#alt2,2,1,1750.0,1150.0,0.1495,0.0
DB02_to_DK05#alt2,2,2,1700.0,1200.0,0.1889,0.0
DB02_to_DK05#alt2,2,3,1650.0,1250.0,0.2384,0.0
DB02_to_DK05#alt2,2,4,1700.0,1300.0,0.2431,0.0
DB02_to_DK05#alt2,2,5,1700.0,1350.0,0.2721,0.0
DB02_to_DK05#alt2,2,6,1750.0,1400.0,0.2721,0.0
DB02_to_DK05#alt2,2,7,1700.0,1450.0,0.344,0.0
DB02_to_DK05#alt2,2,8,1750.0,1500.0,0.344,0.0
DB02_to_DK05#alt2,2,9,1750.0,1550.0,0.3784,0.0
DB02_to_DK05#alt2,2,10,1800.0,1600.0,0.3485,0.0
DB02_to_DK05#alt2,2,11,1850.0,1650.0,0.3895,0.0
DB02_to_DK05#alt2,2,12,1900.0,1700.0,0.4931,0.0
DB02_to_DK05#alt2,2,13,1900.0,1750.0,0.5483,0.0
DB02_to_DK05#alt2,2,14,1900.0,1800.0,0.5903,0.0
DB02_to_DK05#alt2,2,15,1900.0,1850.0,0.6241,0.0
DB02_to_DK05#alt2,2,16,1900.0,1900.0,0.6889,0.0
DB02_to_DK05#alt2,2,17,1900.0,1950.0,0.7165,0.0
DB02_to_DK05#alt2,2,18,1900.0,2000.0,0.7165,0.0
DB02_to_DK05#alt2,2,19,1900.0,2050.0,0.7165,0.0
DB02_to_DK05#alt2,2,20,1900.0,2100.0,0.7165,0.0
DB02_to_DK05#alt2,2,21,1900.0,2150.0,0.7165,0.0
DB02_to_DK05#alt2,2,22,1950.0,2200.0,0.8465,0.0
DB02_to_DK05#alt2,2,23,1950.0,2250.0,0.8465,0.0
DB02_to_DK05#alt2,2,24,2000.0,2300.0,0.8465,0.0
DB02_to_DK05#alt2,2,25,2000.0,2350.0,0.8465,0.0
DB02_to_DK05#alt2,2,26,2050.0,2400.0,0.8465,0.0
DB02_to_DK05#alt2,2,27,2000.0,2450.0,0.79,0.0
DB02_to_DK05#alt2,2,28,2000.0,2500.0,0.8465,0.0
DB02_to_DK05#alt2,2,29,2050.0,2550.0,0.8465,0.0
DB02_to_DK05#alt2,2,30,2050.0,2600.0,0.8465,0.0
DB02_to_DK05#alt2,2,31,2100.0,2650.0,0.8465,0.0
DB02_to_DK05#alt2,2,32,2150.0,2700.0,0.8465,0.0
DB02_to_DK05#alt2,2,33,2200.0,2700.0,0.79,0.0
DB02_to_DK05#alt2,2,34,2250.0,2650.0,0.8465,0.0
DB02_to_DK05#alt2,2,35,2300.0,2600.0,0.8465,0.0
DB02_to_DK05#alt2,2,36,2350.0,2550.0,0.8465,0.0
DB02_to_DK05#alt2,2,37,2400.0,2550.0,0.8465,0.0
DB02_to_DK05#alt2,2,38,2450.0,2550.0,0.8465,0.0
DB02_to_DK05#alt2,2,39,2500.0,2550.0,0.8465,0.0
DB02_to_DK05#alt2,2,40,2550.0,2550.0,0.8465,0.0
DB02_to_DK05#alt2,2,41,2600.0,2500.0,0.8465,0.0
DB02_to_DK05#alt2,2,42,2650.0,2500.0,0.8465,0.0
DB02_to_DK05#alt2,2,43,2700.0,2500.0,0.79,0.0
DB02_to_DK05#alt2,2,44,2750.0,2500.0,0.6889,0.0
DB02_to_DK05#alt2,2,45,2800.0,2500.0,0.6241,0.0
DB02_to_DK05#alt2,2,46,2850.0,2550.0,0.4931,0.0
DB02_to_DK05#alt2,2,47,2900.0,2600.0,0.3895,0.0
DB02_to_DK05#alt2,2,48,2950.0,2600.0,0.344,0.0
DB02_to_DK05#alt2,2,49,3000.0,2600.0,0.3077,0.0
DB02_to_DK05#alt2,2,50,3050.0,2650.0,0.2609,0.0
DB02_to_DK05#alt2,2,51,3100.0,2600.0,0.2407,0.0
DB02_to_DK05#alt2,2,52,3150.0,2600.0,0.253,0.0
DB02_to_DK05#alt2,2,53,3200.0,2600.0,0.2609,0.0
DB02_to_DK05#alt2,2,54,3250.0,2600.0,0.2636,0.0
DB02_to_DK05#alt2,2,55,3300.0,2550.0,0.2231,0.0
DB02_to_DK05#alt2,2,56,3350.0,2500.0,0.1889,0.0
DB02_to_DK05#alt2,2,57,3400.0,2500.0,0.1889,0.0
DB02_to_DK05#alt2,2,58,3450.0,2500.0,0.1889,0.0
DB02_to_DK05#alt2,2,59,3500.0,2500.0,0.1889,0.0
DB02_to_DK05#alt2,2,60,3550.0,2500.0,0.1937,0.0
DB02_to_DK05#alt2,2,61,3600.0,2550.0,0.2407,0.0
DB02_to_DK05#alt2,2,62,3650.0,2600.0,0.3006,0.0
DB02_to_DK05#alt2,2,63,3700.0,2650.0,0.3784,0.0
DB02_to_DK05#alt2,2,64,3750.0,2600.0,0.4076,0.0
DB02_to_DK05#alt2,2,65,3800.0,2550.0,0.4346,0.0
DB02_to_DK05#alt2,2,66,3850.0,2500.0,0.4346,0.0
DB02_to_DK05#alt2,2,67,3900.0,2500.0,0.4931,0.0
DB02_to_DK05#alt2,2,68,3950.0,2500.0,0.5483,0.0
DB02_to_DK05#alt2,2,69,4000.0,2500.0,0.5903,0.0
DB02_to_DK05#alt2,2,70,4050.0,2450.0,0.5134,0.0
DB02_to_DK05#alt2,2,71,4100.0,2400.0,0.4346,0.0
