route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,57,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,58,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,59,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,60,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,61,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,62,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,63,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,64,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,65,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,66,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,67,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,68,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,69,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,70,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,71,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,72,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,73,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,74,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,75,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,76,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,77,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,78,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
TA014_MAJ017_DK01_to_DB02_to_FLZ03_FLZ_branch,79,60,9.126416053382446,4678.530160672402,8026;7214;7213;8943;6291;8127
