route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,40,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,41,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,42,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,43,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,44,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,45,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,46,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,47,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,48,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,49,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,50,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,51,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,52,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,53,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,54,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,55,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,56,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,57,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,58,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,59,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,60,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,61,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,62,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,63,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,64,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,65,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,66,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,67,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,68,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,69,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,70,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,71,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,72,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,73,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,74,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,75,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,76,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,77,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,78,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
TA018_MAJ020_DK04_to_DB01_to_FLZ04_FLZ_branch,79,60,16.726120146849592,10453.416374532662,2956;4494;3615;3476;7214;7213;8026;8533;8425;8141;4805
