route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,43,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,44,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,45,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,46,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,47,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,48,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,49,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,50,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,51,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,52,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,53,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,54,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,55,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,56,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,57,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,58,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,59,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,60,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,61,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,62,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,63,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,64,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,65,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,66,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,67,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,68,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,69,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,70,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,71,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,72,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,73,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,74,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,75,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,76,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,77,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,78,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
TA033_MIN012_DK01_to_DB01_to_FLZ03_FLZ_branch,79,60,14.371052799897075,5803.076143760363,7214;7213;8026;6708;8533;8722;8719;8413;9104;9105;8127
