route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,34,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,35,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,36,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,37,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,38,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,39,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,40,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,41,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,42,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,43,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,44,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,45,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,46,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,47,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,48,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,49,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,50,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,51,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,52,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,53,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,54,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,55,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,56,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,57,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,58,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,59,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,60,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,61,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,62,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,63,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,64,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,65,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,66,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,67,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,68,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,69,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,70,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,71,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,72,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,73,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,74,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,75,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,76,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,77,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,78,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
TA035_MIN014_DK01_to_DB02_to_FLZ01_FLZ_branch,79,60,16.332547286696197,5174.708946281717,3204;3996;2711;2811;4805;3406
