route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,69,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,70,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,71,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,72,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,73,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,74,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,75,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,76,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,77,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,78,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
DK06_to_DB01_outer_backup_to_FLZ04_FLZ_branch,79,60,8.496169558651694,3026.7410681098427,4103;2711;2811;3008;4805
