route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DK01_to_DB01_forward,0,205,5.891623790133498,4704.896905467056,7213;7214;8141;3996;3058;2956
DK01_to_DB01_forward,36,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,37,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,38,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,39,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,40,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,41,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,42,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,43,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,44,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,45,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,46,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,47,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,48,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,49,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,50,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,51,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,52,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,53,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,54,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,55,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,56,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,57,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,58,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,59,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,60,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,61,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,62,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,63,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,64,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,65,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,66,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,67,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,68,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,69,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,70,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,71,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,72,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,73,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,74,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,75,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,76,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,77,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,78,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,79,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,80,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,81,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,82,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,83,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,84,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,85,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,86,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,87,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,88,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,89,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,90,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,91,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,92,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,93,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,94,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,95,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,96,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,97,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,98,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,99,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,100,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,101,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,102,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,103,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,104,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,105,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,106,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,107,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,108,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,109,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,110,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,111,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,112,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,113,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,114,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,115,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,116,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,117,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,118,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,119,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,120,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,121,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,122,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,123,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,124,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,125,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,126,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,127,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,128,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,129,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,130,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,131,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,132,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,133,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,134,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,135,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,136,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,137,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,138,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,139,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,140,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,141,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,142,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,143,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,144,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,145,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,146,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,147,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,148,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
DK01_to_DB01_forward,149,250,4.6933916862727925,2699.3972193788813,7213;7214;3476;3058;2956
