route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,38,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,39,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,40,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,41,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,42,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,43,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,44,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,45,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,46,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,47,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,48,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,49,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,50,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,51,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,52,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,53,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,54,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,55,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,56,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,57,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,58,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,59,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,60,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,61,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,62,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,63,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,64,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,65,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,66,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,67,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,68,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,69,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,70,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,71,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,72,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,73,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,74,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,75,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,76,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,77,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,78,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
TA036_MIN015_DK03_to_DB02_to_FLZ04_FLZ_branch,79,60,7.182588685409286,3625.2515967119916,5615;2711;2811;4805
