route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,52,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,53,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,54,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,55,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,56,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,57,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,58,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,59,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,60,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,61,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,62,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,63,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,64,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,65,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,66,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,67,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
TA027_MIN006_DK01_to_DB02_to_FLZ01_FLZ_branch,68,60,16.194130793717896,6874.736877872746,3204;3996;1555;4494;2711;2811;3008;3615;3406
