route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,16,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,17,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,18,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,19,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,20,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,21,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,22,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,23,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,24,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,25,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,26,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,27,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,28,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,29,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,30,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,31,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,32,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,33,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,34,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,35,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,36,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,37,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,38,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,39,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,40,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,41,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,42,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,43,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,44,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,45,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,46,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,47,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,48,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,49,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,50,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,51,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,52,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,53,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,54,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,55,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,56,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,57,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,58,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,59,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,60,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,61,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,62,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,63,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,64,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,65,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,66,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,67,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,68,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,69,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,70,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,71,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,72,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,73,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,74,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,75,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,76,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,77,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,78,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
DB01_to_DK01_backward_to_FLZ01_FLZ_branch,79,60,6.929984695148096,1211.9903894750883,3615;2711;2811;3406
