route_key,iteration,n_feasible_ant_paths,best_cost,best_distance_m,best_path_node_ids
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,25,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,26,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,27,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,28,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,29,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,30,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,31,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,32,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,33,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,34,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,35,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,36,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,37,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,38,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,39,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,40,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,41,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,42,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,43,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,44,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,45,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,46,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,47,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,48,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,49,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,50,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,51,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,52,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,53,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,54,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,55,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,56,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,57,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,58,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,59,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,60,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,61,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,62,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,63,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,64,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,65,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,66,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,67,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,68,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,69,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,70,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,71,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,72,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,73,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,74,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,75,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,76,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,77,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,78,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
TA010_MAJ007_DK06_to_DB01_to_FLZ04_FLZ_branch,79,60,8.46763581527173,2443.136792462545,3996;4103;3615;4805
