node_id,x,y,z,slowness,risk_obstacle,risk_ra,risk_total,obstacle_flag,ra_flag,objective_flag,label,label_prefix,is_candidate,candidate_type,candidate_id,route_hit_count
2181,3000.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,True,major,TN3,12
2182,3050.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2183,3100.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2184,3150.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2185,3200.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2186,3250.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2187,3300.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2188,3350.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2189,3400.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2190,3450.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2191,3500.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2192,3550.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2193,3600.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2194,3650.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2195,3700.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2196,3750.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2197,3800.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2198,3850.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2199,3900.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2200,3950.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2201,4000.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2202,4050.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2203,4100.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2204,4150.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2205,4200.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2206,4250.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2207,4300.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2208,4350.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2209,4400.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2210,4450.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2211,4500.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2212,4550.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2213,4600.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2214,4650.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2215,4700.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2216,4750.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2217,4800.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2218,4850.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2219,4900.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2220,4950.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2221,5000.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2222,0.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2223,50.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2224,100.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2225,150.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2226,200.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2227,250.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2228,300.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2229,350.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2230,400.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2231,450.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2232,500.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2233,550.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2234,600.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2235,650.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2236,700.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2237,750.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2238,800.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2239,850.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2240,900.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2241,950.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2242,1000.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2243,1050.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2244,1100.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2245,1150.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2246,1200.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2247,1250.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2248,1300.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2249,1350.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2250,1400.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2251,1450.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2252,1500.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2253,1550.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2254,1600.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2255,1650.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,19
2256,1700.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,49
2257,1750.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,49
2258,1800.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,1,DB02,DB,False,,,49
2259,1850.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,49
2260,1900.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,49
2261,1950.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,25
2262,2000.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,12
2263,2050.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2264,2100.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2265,2150.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2266,2200.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2267,2250.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2268,2300.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2269,2350.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2270,2400.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2271,2450.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2272,2500.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2273,2550.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2274,2600.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2275,2650.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2276,2700.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2277,2750.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2278,2800.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2279,2850.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2280,2900.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2281,2950.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2282,3000.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2283,3050.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2284,3100.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2285,3150.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2286,3200.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2287,3250.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2288,3300.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2289,3350.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2290,3400.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2291,3450.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2292,3500.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,14
2293,3550.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,19
2294,3600.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,18
2295,3650.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,19
2296,3700.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2297,3750.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2298,3800.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2299,3850.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2300,3900.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2301,3950.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2302,4000.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2303,4050.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2304,4100.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2305,4150.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2306,4200.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2307,4250.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2308,4300.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2309,4350.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2310,4400.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2311,4450.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2312,4500.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2313,4550.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2314,4600.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2315,4650.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2316,4700.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2317,4750.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2318,4800.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2319,4850.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2320,4900.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2321,4950.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2322,5000.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2323,0.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2324,50.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2325,100.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2326,150.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2327,200.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2328,250.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2329,300.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2330,350.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2331,400.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2332,450.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2333,500.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2334,550.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2335,600.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2336,650.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2337,700.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2338,750.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2339,800.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2340,850.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2341,900.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2342,950.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2343,1000.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,16
2344,1050.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,16
2345,1100.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,16
2346,1150.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2347,1200.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2348,1250.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2349,1300.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2350,1350.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2351,1400.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2352,1450.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2353,1500.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2354,1550.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2355,1600.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2356,1650.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,16
2357,1700.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,49
2358,1750.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,49
2359,1800.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,49
2360,1850.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,48
2361,1900.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,48
2362,1950.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,19
2363,2000.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,15
2364,2050.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2365,2100.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2366,2150.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2367,2200.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2368,2250.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2369,2300.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2370,2350.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2371,2400.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2372,2450.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2373,2500.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2374,2550.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2375,2600.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2376,2650.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2377,2700.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2378,2750.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2379,2800.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2380,2850.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2381,2900.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2382,2950.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2383,3000.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2384,3050.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2385,3100.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2386,3150.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2387,3200.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2388,3250.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2389,3300.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2390,3350.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2391,3400.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2392,3450.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2393,3500.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,18
2394,3550.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,19
2395,3600.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,18
2396,3650.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,18
2397,3700.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,19
2398,3750.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2399,3800.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2400,3850.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2401,3900.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2402,3950.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2403,4000.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2404,4050.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2405,4100.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2406,4150.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2407,4200.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2408,4250.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2409,4300.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2410,4350.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2411,4400.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2412,4450.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2413,4500.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2414,4550.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2415,4600.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2416,4650.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2417,4700.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2418,4750.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2419,4800.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2420,4850.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2421,4900.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2422,4950.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2423,5000.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2424,0.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2425,50.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2426,100.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2427,150.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2428,200.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2429,250.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2430,300.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2431,350.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2432,400.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2433,450.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2434,500.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2435,550.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2436,600.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2437,650.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2438,700.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2439,750.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2440,800.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2441,850.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2442,900.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2443,950.0,1200.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,16
