leg_id,lane,seq,x,y
BAK01__EXT02,B,61,4913.445317984019,1184.762632080671
BAK01__EXT02,B,62,4918.924770038814,1176.5434539984792
BAK01__EXT02,B,63,4924.404222093608,1168.3242759162872
BAK01__EXT02,B,64,4929.883674148403,1160.1050978340954
BAK01__EXT02,B,65,4935.363126203198,1151.8859197519039
BAK01__EXT02,B,66,4940.842578257992,1143.6667416697117
BAK01__EXT02,B,67,4946.322030312786,1135.44756358752
BAK01__EXT02,B,68,4951.801482367581,1127.2283855053283
BAK01__EXT02,B,69,4957.280934422375,1119.0092074231363
BAK01__EXT02,B,70,4962.76038647717,1110.7900293409446
BAK01__EXT02,B,71,4968.239838531965,1102.570851258753
BAK01__EXT02,B,72,4973.719290586759,1094.351673176561
BAK01__EXT02,B,73,4979.1987426415535,1086.1324950943692
BAK01__RBT05,A,0,4604.211326828763,1675.357258140756
BAK01__RBT05,A,1,4594.394411165628,1673.6795941639143
BAK01__RBT05,A,2,4584.5774955024945,1672.0019301870727
BAK01__RBT05,A,3,4574.76057983936,1670.3242662102311
BAK01__RBT05,A,4,4564.943664176225,1668.6466022333896
BAK01__RBT05,A,5,4555.12674851309,1666.968938256548
BAK01__RBT05,A,6,4545.309832849956,1665.2912742797062
BAK01__RBT05,A,7,4535.492917186822,1663.6136103028646
BAK01__RBT05,A,8,4525.676001523687,1661.935946326023
BAK01__RBT05,A,9,4515.859085860553,1660.2582823491814
BAK01__RBT05,A,10,4506.042170197418,1658.5806183723398
BAK01__RBT05,A,11,4496.2252545342835,1656.9029543954982
BAK01__RBT05,A,12,4486.408338871149,1655.2252904186566
BAK01__RBT05,A,13,4476.591423208015,1653.547626441815
BAK01__RBT05,A,14,4466.77450754488,1651.8699624649735
BAK01__RBT05,A,15,4456.957591881745,1650.1922984881319
BAK01__RBT05,A,16,4447.140676218612,1648.5146345112903
BAK01__RBT05,A,17,4437.323760555477,1646.8369705344487
BAK01__RBT05,A,18,4427.506844892342,1645.159306557607
BAK01__RBT05,A,19,4417.689929229207,1643.4816425807653
BAK01__RBT05,A,20,4407.8730135660735,1641.8039786039237
BAK01__RBT05,A,21,4398.056097902939,1640.1263146270821
BAK01__RBT05,A,22,4388.239182239804,1638.4486506502406
BAK01__RBT05,A,23,4378.42226657667,1636.770986673399
BAK01__RBT05,A,24,4368.605350913535,1635.0933226965574
BAK01__RBT05,A,25,4358.788435250401,1633.4156587197158
BAK01__RBT05,A,26,4348.971519587267,1631.7379947428742
BAK01__RBT05,A,27,4339.154603924132,1630.0603307660326
BAK01__RBT05,A,28,4329.337688260997,1628.382666789191
BAK01__RBT05,A,29,4319.520772597863,1626.7050028123492
BAK01__RBT05,A,30,4309.703856934729,1625.0273388355076
BAK01__RBT05,A,31,4299.886941271594,1623.349674858666
BAK01__RBT05,A,32,4290.070025608459,1621.6720108818245
BAK01__RBT05,A,33,4280.253109945325,1619.9943469049829
BAK01__RBT05,A,34,4270.436194282191,1618.3166829281413
BAK01__RBT05,A,35,4260.619278619056,1616.6390189512997
BAK01__RBT05,A,36,4250.802362955921,1614.9613549744581
BAK01__RBT05,A,37,4240.985447292787,1613.2836909976165
BAK01__RBT05,A,38,4231.1685316296525,1611.606027020775
BAK01__RBT05,A,39,4221.351615966518,1609.9283630439334
BAK01__RBT05,A,40,4211.534700303384,1608.2506990670918
BAK01__RBT05,A,41,4201.717784640249,1606.57303509025
BAK01__RBT05,A,42,4191.900868977114,1604.8953711134084
BAK01__RBT05,A,43,4182.083953313981,1603.2177071365668
BAK01__RBT05,A,44,4172.267037650846,1601.5400431597252
BAK01__RBT05,A,45,4162.450121987711,1599.8623791828836
BAK01__RBT05,A,46,4152.633206324576,1598.184715206042
BAK01__RBT05,A,47,4142.8162906614425,1596.5070512292004
BAK01__RBT05,A,48,4132.999374998308,1594.8293872523589
BAK01__RBT05,A,49,4123.182459335173,1593.1517232755173
BAK01__RBT05,A,50,4113.365543672039,1591.4740592986757
BAK01__RBT05,A,51,4103.548628008904,1589.796395321834
BAK01__RBT05,A,52,4093.7317123457697,1588.1187313449923
BAK01__RBT05,A,53,4083.9147966826354,1586.4410673681507
BAK01__RBT05,A,54,4074.0978810195006,1584.763403391309
BAK01__RBT05,A,55,4064.2809653563663,1583.0857394144675
BAK01__RBT05,A,56,4054.464049693232,1581.408075437626
BAK01__RBT05,A,57,4044.6471340300973,1579.7304114607844
BAK01__RBT05,A,58,4034.830218366963,1578.0527474839428
BAK01__RBT05,A,59,4025.0133027038282,1576.3750835071012
BAK01__RBT05,A,60,4015.196387040694,1574.6974195302596
BAK01__RBT05,A,61,4005.379471377559,1573.019755553418
BAK01__RBT05,A,62,3995.562555714425,1571.3420915765764
BAK01__RBT05,A,63,3985.7456400512906,1569.6644275997346
BAK01__RBT05,A,64,3975.928724388156,1567.986763622893
BAK01__RBT05,A,65,3966.1118087250215,1566.3090996460514
BAK01__RBT05,A,66,3956.294893061887,1564.6314356692098
BAK01__RBT05,A,67,3946.4779773987525,1562.9537716923683
BAK01__RBT05,A,68,3936.6610617356177,1561.2761077155267
BAK01__RBT05,A,69,3926.8441460724835,1559.598443738685
BAK01__RBT05,B,0,4595.788673171237,1724.642741859244
BAK01__RBT05,B,1,4585.971757508102,1722.9650778824025
BAK01__RBT05,B,2,4576.154841844968,1721.287413905561
BAK01__RBT05,B,3,4566.337926181834,1719.6097499287193
BAK01__RBT05,B,4,4556.521010518699,1717.9320859518778
BAK01__RBT05,B,5,4546.704094855564,1716.254421975036
