node_id,x,y,z,slowness,risk_obstacle,risk_ra,risk_total,obstacle_flag,ra_flag,objective_flag,label,label_prefix,is_candidate,candidate_type,candidate_id,route_hit_count
2099,3950.0,1000.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2100,4000.0,1000.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2101,4050.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2102,4100.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2103,4150.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2104,4200.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2105,4250.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2106,4300.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2107,4350.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2108,4400.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2109,4450.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2110,4500.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2111,4550.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2112,4600.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2113,4650.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2114,4700.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2115,4750.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2116,4800.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2117,4850.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2118,4900.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2119,4950.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2120,5000.0,1000.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2121,0.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2122,50.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2123,100.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2124,150.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2125,200.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2126,250.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2127,300.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2128,350.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2129,400.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2130,450.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2131,500.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2132,550.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2133,600.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2134,650.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2135,700.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2136,750.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2137,800.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2138,850.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2139,900.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2140,950.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2141,1000.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2142,1050.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2143,1100.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2144,1150.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2145,1200.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2146,1250.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2147,1300.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2148,1350.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2149,1400.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2150,1450.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2151,1500.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2152,1550.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2153,1600.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2154,1650.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2155,1700.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2156,1750.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2157,1800.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2158,1850.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2159,1900.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2160,1950.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2161,2000.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2162,2050.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2163,2100.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2164,2150.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2165,2200.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2166,2250.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2167,2300.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2168,2350.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2169,2400.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,1,RA01,RA,False,,,0
2170,2450.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2171,2500.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2172,2550.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2173,2600.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2174,2650.0,1050.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2175,2700.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2176,2750.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2177,2800.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2178,2850.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2179,2900.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2180,2950.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2181,3000.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2182,3050.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2183,3100.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2184,3150.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2185,3200.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,19
2186,3250.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,18
2187,3300.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,1,DK06,DK,False,,,17
2188,3350.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,18
2189,3400.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,18
2190,3450.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2191,3500.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2192,3550.0,1050.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2193,3600.0,1050.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2194,3650.0,1050.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2195,3700.0,1050.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2196,3750.0,1050.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2197,3800.0,1050.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2198,3850.0,1050.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2199,3900.0,1050.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2200,3950.0,1050.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2201,4000.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2202,4050.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2203,4100.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2204,4150.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2205,4200.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2206,4250.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2207,4300.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2208,4350.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2209,4400.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2210,4450.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2211,4500.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2212,4550.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2213,4600.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2214,4650.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2215,4700.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2216,4750.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2217,4800.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2218,4850.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2219,4900.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2220,4950.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2221,5000.0,1050.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2222,0.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2223,50.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2224,100.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2225,150.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2226,200.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2227,250.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2228,300.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2229,350.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2230,400.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2231,450.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2232,500.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2233,550.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2234,600.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2235,650.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2236,700.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2237,750.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2238,800.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2239,850.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2240,900.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2241,950.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2242,1000.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2243,1050.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2244,1100.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2245,1150.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2246,1200.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2247,1250.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2248,1300.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2249,1350.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2250,1400.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2251,1450.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2252,1500.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2253,1550.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2254,1600.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2255,1650.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2256,1700.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2257,1750.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2258,1800.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2259,1850.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2260,1900.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2261,1950.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,8
2262,2000.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2263,2050.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2264,2100.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2265,2150.0,1100.0,0.0,10.0,1.0,1.0,1.0,1,1,0,NONE,NONE,False,,,0
2266,2200.0,1100.0,0.0,10.0,1.0,1.0,1.0,1,1,0,NONE,NONE,False,,,0
2267,2250.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2268,2300.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2269,2350.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2270,2400.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2271,2450.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2272,2500.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2273,2550.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2274,2600.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2275,2650.0,1100.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2276,2700.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2277,2750.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2278,2800.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2279,2850.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2280,2900.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2281,2950.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2282,3000.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2283,3050.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2284,3100.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,6
2285,3150.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2286,3200.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,18
2287,3250.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,18
2288,3300.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,17
2289,3350.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,18
2290,3400.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,18
2291,3450.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2292,3500.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2293,3550.0,1100.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2294,3600.0,1100.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2295,3650.0,1100.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2296,3700.0,1100.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2297,3750.0,1100.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2298,3800.0,1100.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2299,3850.0,1100.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2300,3900.0,1100.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2301,3950.0,1100.0,0.0,10.0,1.0,0.0,1.0,1,0,0,NONE,NONE,False,,,0
2302,4000.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2303,4050.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2304,4100.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2305,4150.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2306,4200.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2307,4250.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2308,4300.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2309,4350.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2310,4400.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2311,4450.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2312,4500.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2313,4550.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2314,4600.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2315,4650.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2316,4700.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2317,4750.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2318,4800.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2319,4850.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2320,4900.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2321,4950.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2322,5000.0,1100.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2323,0.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2324,50.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2325,100.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2326,150.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2327,200.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2328,250.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2329,300.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2330,350.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2331,400.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,4
2332,450.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2333,500.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,2
2334,550.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,1
2335,600.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,0
2336,650.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2337,700.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2338,750.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2339,800.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2340,850.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2341,900.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2342,950.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2343,1000.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2344,1050.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2345,1100.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2346,1150.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2347,1200.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2348,1250.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2349,1300.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2350,1350.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2351,1400.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2352,1450.0,1150.0,0.0,10.0,0.0,1.0,1.0,0,1,0,NONE,NONE,False,,,0
2353,1500.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,3
2354,1550.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,5
2355,1600.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,7
2356,1650.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,9
2357,1700.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2358,1750.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,10
2359,1800.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2360,1850.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
2361,1900.0,1150.0,0.0,0.085,0.0,0.0,0.0,0,0,0,NONE,NONE,False,,,11
