node_key,node_id,x,y,z,slowness,label,label_prefix,risk_total,flz_support,emergency_risk,hit_count,visit_count,pair_hit_count,direction_hit_count,route_type_hit_count,route_ids,pairs,directions,route_types,route_graph_degree,is_nofly,density_hit_count,is_flz,area_ix,area_iy,area_id
3640,3640,200.0,1800.0,0.0,0.08491,NONE,NONE,0.0,0.002654,0.997346,1.0,1.0,1.0,1.0,1.0,DK03_to_DK04_backward_main_02,DK03_to_DK04,backward,main,2.0,False,1.0,False,0,1,0_1
3641,3641,250.0,1800.0,0.0,0.084889,NONE,NONE,0.0,0.003271,0.996729,7.0,7.0,6.0,2.0,1.0,DB01_to_DK04_backward_backup_01;DK01_to_DK04_forward_backup_01;DK02_to_DK04_forward_backup_01;DK03_to_DK04_backward_backup_02;DK03_to_DK04_forward_backup_01;DK04_to_DK05_forward_backup_01;DK04_to_DK06_forward_backup_01,DB01_to_DK04;DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,backup,2.0,False,7.0,False,0,1,0_1
3642,3642,300.0,1800.0,0.0,0.084863,NONE,NONE,0.0,0.004016,0.995984,22.0,22.0,7.0,2.0,1.0,DB01_to_DK04_backward_main_01;DB02_to_DK04_backward_main_01;DK01_to_DK04_backward_main_03;DK01_to_DK04_backward_main_04;DK01_to_DK04_forward_main_01;DK01_to_DK04_forward_main_04;DK02_to_DK04_backward_main_03;DK02_to_DK04_backward_main_04;DK02_to_DK04_forward_main_01;DK02_to_DK04_forward_main_03;DK02_to_DK04_forward_main_04;DK03_to_DK04_backward_main_04;DK03_to_DK04_forward_main_01;DK03_to_DK04_forward_main_04;DK04_to_DK05_backward_main_03;DK04_to_DK05_backward_main_04;DK04_to_DK05_forward_main_01;DK04_to_DK06_backward_main_03;DK04_to_DK06_backward_main_04;DK04_to_DK06_forward_main_01;DK04_to_DK06_forward_main_03;DK04_to_DK06_forward_main_04,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,main,2.0,False,22.0,False,0,1,0_1
3643,3643,350.0,1800.0,0.0,0.084833,NONE,NONE,0.0,0.00491,0.99509,3.0,3.0,2.0,2.0,2.0,DB02_to_DK04_backward_backup_01;DB02_to_DK04_forward_main_02;DK04_to_DK05_forward_main_03,DB02_to_DK04;DK04_to_DK05,backward;forward,backup;main,2.0,False,3.0,False,0,1,0_1
3644,3644,400.0,1800.0,0.0,0.084797,NONE,NONE,0.0,0.005981,0.994019,2.0,2.0,2.0,1.0,1.0,DB02_to_DK04_forward_backup_02;DK04_to_DK05_forward_backup_03,DB02_to_DK04;DK04_to_DK05,forward,backup,2.0,False,2.0,False,0,1,0_1
3653,3653,850.0,1800.0,0.0,0.083993,NONE,NONE,0.0,0.029613,0.970387,1.0,1.0,1.0,1.0,1.0,DB01_to_DK04_forward_backup_02,DB01_to_DK04,forward,backup,2.0,False,1.0,False,0,1,0_1
3654,3654,900.0,1800.0,0.0,0.083821,NONE,NONE,0.0,0.034689,0.965311,1.0,1.0,1.0,1.0,1.0,DB01_to_DK04_forward_main_02,DB01_to_DK04,forward,main,2.0,False,1.0,False,0,1,0_1
3655,3655,950.0,1800.0,0.0,0.083624,NONE,NONE,0.0,0.040477,0.959523,10.0,10.0,6.0,2.0,1.0,DB01_to_DK04_forward_main_01;DB02_to_DK04_backward_main_03;DB02_to_DK04_backward_main_04;DB02_to_DK04_forward_main_01;DB02_to_DK04_forward_main_03;DB02_to_DK04_forward_main_04;DK01_to_DK04_backward_main_01;DK03_to_DK04_backward_main_01;DK04_to_DK05_backward_main_01;DK04_to_DK06_backward_main_01,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,main,2.0,False,10.0,False,0,1,0_1
3656,3656,1000.0,1800.0,0.0,0.0834,NONE,NONE,0.0,0.047045,0.952955,8.0,8.0,7.0,2.0,2.0,DB01_to_DK04_forward_backup_01;DB02_to_DK04_forward_backup_01;DK01_to_DK04_backward_backup_01;DK02_to_DK04_forward_main_02;DK03_to_DK04_backward_backup_01;DK04_to_DK05_backward_backup_01;DK04_to_DK06_backward_backup_01;DK04_to_DK06_forward_backup_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,backup;main,2.0,False,8.0,False,1,1,1_1
3657,3657,1050.0,1800.0,0.0,0.083148,NONE,NONE,0.0,0.054467,0.945533,6.0,6.0,5.0,2.0,2.0,DK01_to_DK04_forward_backup_02;DK02_to_DK04_backward_backup_01;DK02_to_DK04_forward_backup_02;DK03_to_DK04_forward_backup_02;DK04_to_DK05_forward_backup_02;DK04_to_DK06_forward_main_02,DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,backup;main,2.0,False,6.0,False,1,1,1_1
3658,3658,1100.0,1800.0,0.0,0.082864,NONE,NONE,0.0,0.062814,0.937186,4.0,4.0,4.0,2.0,1.0,DK01_to_DK04_forward_main_02;DK02_to_DK04_backward_main_01;DK03_to_DK04_forward_main_02;DK04_to_DK05_forward_main_02,DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05,backward;forward,main,2.0,False,4.0,False,1,1,1_1
3663,3663,1350.0,1800.0,0.0,0.080891,NONE,NONE,0.0,0.120841,0.879159,3.0,3.0,2.0,2.0,2.0,DB01_to_DK02_backward_main_04;DB01_to_DK02_forward_main_04;DB01_to_DK03_backward_backup_02,DB01_to_DK02;DB01_to_DK03,backward;forward,backup;main,4.0,False,3.0,False,1,1,1_1
3665,3665,1450.0,1800.0,0.0,0.079806,NONE,NONE,0.0,0.152757,0.847243,2.0,2.0,2.0,2.0,2.0,DB01_to_DK03_backward_main_02;DB01_to_DK05_forward_backup_03,DB01_to_DK03;DB01_to_DK05,backward;forward,backup;main,2.0,False,2.0,False,1,1,1_1
3666,3666,1500.0,1800.0,0.0,0.079195,NONE,NONE,0.0,0.170746,0.829254,1.0,1.0,1.0,1.0,1.0,DB01_to_DK05_forward_main_03,DB01_to_DK05,forward,main,2.0,False,1.0,False,1,1,1_1
3667,3667,1550.0,1800.0,0.0,0.078536,NONE,NONE,0.0,0.190109,0.809891,7.0,7.0,4.0,2.0,2.0,DB01_to_DB02_backward_backup_02;DB01_to_DK02_forward_backup_03;DB01_to_DK03_backward_main_03;DB01_to_DK03_backward_main_04;DB01_to_DK03_forward_backup_02;DB01_to_DK03_forward_main_04;DB01_to_DK05_forward_backup_02,DB01_to_DB02;DB01_to_DK02;DB01_to_DK03;DB01_to_DK05,backward;forward,backup;main,2.0,False,7.0,False,1,1,1_1
3668,3668,1600.0,1800.0,0.0,0.077831,NONE,NONE,0.0,0.210843,0.789157,4.0,4.0,4.0,2.0,1.0,DB01_to_DB02_backward_main_02;DB01_to_DK02_forward_main_03;DB01_to_DK03_forward_main_02;DB01_to_DK05_forward_main_02,DB01_to_DB02;DB01_to_DK02;DB01_to_DK03;DB01_to_DK05,backward;forward,main,2.0,False,4.0,False,1,1,1_1
3669,3669,1650.0,1800.0,0.0,0.07708,NONE,NONE,0.0,0.232927,0.767073,7.0,7.0,6.0,2.0,1.0,DB01_to_DB02_backward_backup_01;DB01_to_DB02_forward_backup_02;DB01_to_DK02_forward_backup_01;DB01_to_DK03_forward_backup_01;DB01_to_DK04_backward_backup_01;DB01_to_DK05_forward_backup_01;DB01_to_DK06_forward_backup_01,DB01_to_DB02;DB01_to_DK02;DB01_to_DK03;DB01_to_DK04;DB01_to_DK05;DB01_to_DK06,backward;forward,backup,2.0,False,7.0,False,1,1,1_1
3670,3670,1700.0,1800.0,0.0,0.076285,NONE,NONE,0.0,0.25632,0.74368,19.0,19.0,7.0,2.0,1.0,DB01_to_DB02_backward_main_01;DB01_to_DB02_forward_main_02;DB01_to_DK01_backward_main_03;DB01_to_DK01_backward_main_04;DB01_to_DK01_forward_main_01;DB01_to_DK01_forward_main_04;DB01_to_DK02_backward_main_01;DB01_to_DK02_forward_main_01;DB01_to_DK03_forward_main_01;DB01_to_DK04_backward_main_01;DB01_to_DK04_forward_main_01;DB01_to_DK05_backward_main_03;DB01_to_DK05_backward_main_04;DB01_to_DK05_forward_main_01;DB01_to_DK06_backward_main_03;DB01_to_DK06_backward_main_04;DB01_to_DK06_forward_main_01;DB01_to_DK06_forward_main_03;DB01_to_DK06_forward_main_04,DB01_to_DB02;DB01_to_DK01;DB01_to_DK02;DB01_to_DK03;DB01_to_DK04;DB01_to_DK05;DB01_to_DK06,backward;forward,main,2.0,False,19.0,False,1,1,1_1
3671,3671,1750.0,1800.0,0.0,0.075447,NONE,NONE,0.0,0.280963,0.719037,4.0,4.0,3.0,2.0,2.0,DB01_to_DK01_backward_main_02;DB01_to_DK01_forward_backup_01;DB01_to_DK02_backward_backup_01;DB01_to_DK04_forward_backup_01,DB01_to_DK01;DB01_to_DK02;DB01_to_DK04,backward;forward,backup;main,2.0,False,4.0,False,1,1,1_1
3672,3672,1800.0,1800.0,0.0,0.07457,NONE,NONE,0.0,0.306775,0.693225,3.0,3.0,3.0,2.0,2.0,DB01_to_DK01_backward_main_01;DB01_to_DK02_forward_backup_02;DB01_to_DK04_forward_main_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK04,backward;forward,backup;main,3.0,False,3.0,False,1,1,1_1
3673,3673,1850.0,1800.0,0.0,0.073656,NONE,NONE,0.0,0.333652,0.666348,3.0,3.0,3.0,2.0,1.0,DB01_to_DK01_backward_main_01;DB01_to_DK02_forward_main_02;DB01_to_DK04_forward_main_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK04,backward;forward,main,3.0,False,3.0,False,1,1,1_1
3674,3674,1900.0,1800.0,0.0,0.07271,NONE,NONE,0.0,0.361469,0.638531,3.0,3.0,3.0,2.0,1.0,DB01_to_DK01_backward_main_01;DB01_to_DK02_forward_main_02;DB01_to_DK04_forward_main_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK04,backward;forward,main,2.0,False,3.0,False,1,1,1_1
3675,3675,1950.0,1800.0,0.0,0.071737,NONE,NONE,0.0,0.390079,0.609921,3.0,3.0,2.0,2.0,2.0,DB01_to_DK01_backward_backup_01;DB01_to_DK01_forward_main_02;DB01_to_DK04_forward_backup_02,DB01_to_DK01;DB01_to_DK04,backward;forward,backup;main,2.0,False,3.0,False,1,1,1_1
3676,3676,2000.0,1800.0,0.0,0.070743,NONE,NONE,0.0,0.419312,0.580688,3.0,3.0,2.0,2.0,2.0,DB01_to_DK01_backward_backup_01;DB01_to_DK01_forward_main_02;DB01_to_DK04_forward_backup_02,DB01_to_DK01;DB01_to_DK04,backward;forward,backup;main,2.0,False,3.0,False,2,1,2_1
3677,3677,2050.0,1800.0,0.0,0.069735,NONE,NONE,0.0,0.448978,0.551022,3.0,3.0,2.0,2.0,2.0,DB01_to_DK01_backward_backup_01;DB01_to_DK01_forward_main_02;DB01_to_DK04_forward_backup_02,DB01_to_DK01;DB01_to_DK04,backward;forward,backup;main,2.0,False,3.0,False,2,1,2_1
3678,3678,2100.0,1800.0,0.0,0.068718,NONE,NONE,0.0,0.478869,0.521131,3.0,3.0,2.0,2.0,1.0,DB01_to_DK01_backward_backup_02;DB01_to_DK01_forward_backup_02;DK01_to_DK03_backward_backup_04,DB01_to_DK01;DK01_to_DK03,backward;forward,backup,4.0,False,3.0,False,2,1,2_1
3679,3679,2150.0,1800.0,0.0,0.067702,NONE,NONE,0.0,0.508759,0.491241,3.0,3.0,2.0,2.0,2.0,DB01_to_DK01_backward_backup_02;DB01_to_DK01_forward_backup_02;DK01_to_DK03_backward_main_04,DB01_to_DK01;DK01_to_DK03,backward;forward,backup;main,4.0,False,3.0,False,2,1,2_1
3680,3680,2200.0,1800.0,0.0,0.066694,NONE,NONE,0.0,0.538407,0.461593,3.0,3.0,2.0,2.0,1.0,DB01_to_DK01_backward_backup_02;DB01_to_DK01_forward_backup_02;DK01_to_DK03_backward_backup_02,DB01_to_DK01;DK01_to_DK03,backward;forward,backup,4.0,False,3.0,False,2,1,2_1
3681,3681,2250.0,1800.0,0.0,0.065703,NONE,NONE,0.0,0.567561,0.432439,2.0,2.0,2.0,1.0,1.0,DB01_to_DK02_backward_main_02;DK01_to_DK03_backward_main_02,DB01_to_DK02;DK01_to_DK03,backward,main,4.0,False,2.0,False,2,1,2_1
3682,3682,2300.0,1800.0,0.0,0.064737,NONE,NONE,0.0,0.595962,0.404038,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_main_02,DB01_to_DK02,backward,main,2.0,False,1.0,False,2,1,2_1
3683,3683,2350.0,1800.0,0.0,0.063806,NONE,NONE,0.0,0.623344,0.376656,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_backup_02,DB01_to_DK02,backward,backup,2.0,False,1.0,False,2,1,2_1
3684,3684,2400.0,1800.0,0.0,0.062919,NONE,NONE,0.0,0.649443,0.350557,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_backup_02,DB01_to_DK02,backward,backup,2.0,False,1.0,False,2,1,2_1
3685,3685,2450.0,1800.0,0.0,0.062084,NONE,NONE,0.0,0.673996,0.326004,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_backup_02,DB01_to_DK02,backward,backup,2.0,False,1.0,False,2,1,2_1
3686,3686,2500.0,1800.0,0.0,0.06131,NONE,NONE,0.0,0.69675,0.30325,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_backup_02,DB01_to_DK02,backward,backup,2.0,False,1.0,False,2,1,2_1
3687,3687,2550.0,1800.0,0.0,0.060606,NONE,NONE,0.0,0.717465,0.282535,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_backup_02,DB01_to_DK02,backward,backup,2.0,False,1.0,False,2,1,2_1
3688,3688,2600.0,1800.0,0.0,0.059979,NONE,NONE,0.0,0.735915,0.264085,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_backup_02,DB01_to_DK02,backward,backup,2.0,False,1.0,False,2,1,2_1
3689,3689,2650.0,1800.0,0.0,0.059436,NONE,NONE,0.0,0.751897,0.248103,1.0,1.0,1.0,1.0,1.0,DB01_to_DK02_backward_backup_02,DB01_to_DK02,backward,backup,2.0,False,1.0,False,2,1,2_1
3699,3699,3150.0,1800.0,0.0,0.05752,NONE,NONE,0.0,0.808245,0.191755,1.0,1.0,1.0,1.0,1.0,DK03_to_DK06_forward_main_03,DK03_to_DK06,forward,main,2.0,False,1.0,False,3,1,3_1
3700,3700,3200.0,1800.0,0.0,0.056481,NONE,NONE,0.0,0.838801,0.161199,7.0,7.0,5.0,2.0,2.0,DB01_to_DK06_backward_backup_01;DB02_to_DK02_backward_main_04;DB02_to_DK04_backward_main_03;DB02_to_DK04_backward_main_04;DB02_to_DK05_backward_main_03;DB02_to_DK05_backward_main_04;DK03_to_DK06_forward_backup_03,DB01_to_DK06;DB02_to_DK02;DB02_to_DK04;DB02_to_DK05;DK03_to_DK06,backward;forward,backup;main,4.0,False,7.0,False,3,1,3_1
3701,3701,3250.0,1800.0,0.0,0.055518,NONE,NONE,0.0,0.86712,0.13288,5.0,5.0,4.0,2.0,1.0,DB01_to_DK06_backward_main_01;DB02_to_DK04_forward_main_03;DB02_to_DK04_forward_main_04;DK01_to_DK03_forward_main_02;DK03_to_DK06_backward_main_02,DB01_to_DK06;DB02_to_DK04;DK01_to_DK03;DK03_to_DK06,backward;forward,main,4.0,False,5.0,False,3,1,3_1
3702,3702,3300.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.892899,0.107101,3.0,3.0,3.0,2.0,2.0,DB01_to_DK06_backward_main_02;DB02_to_DK04_forward_backup_01;DK03_to_DK06_backward_backup_02,DB01_to_DK06;DB02_to_DK04;DK03_to_DK06,backward;forward,backup;main,5.0,False,3.0,False,3,1,3_1
3703,3703,3350.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.915861,0.084139,5.0,5.0,5.0,2.0,2.0,DB01_to_DK06_backward_backup_02;DB02_to_DK03_forward_main_02;DB02_to_DK04_forward_backup_01;DB02_to_DK06_forward_backup_03;DK01_to_DK03_forward_main_02,DB01_to_DK06;DB02_to_DK03;DB02_to_DK04;DB02_to_DK06;DK01_to_DK03,backward;forward,backup;main,6.0,False,5.0,False,3,1,3_1
3704,3704,3400.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.935751,0.064249,7.0,8.0,5.0,2.0,2.0,DB01_to_DB02_backward_main_02;DB02_to_DK03_backward_backup_01;DB02_to_DK03_forward_backup_02;DB02_to_DK04_forward_backup_01;DB02_to_DK06_backward_backup_01;DB02_to_DK06_forward_main_03;DK01_to_DK03_forward_backup_02,DB01_to_DB02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK06;DK01_to_DK03,backward;forward,backup;main,6.0,False,7.0,False,3,1,3_1
3705,3705,3450.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.952345,0.047655,5.0,5.0,4.0,2.0,2.0,DB01_to_DB02_backward_backup_02;DB02_to_DK03_backward_main_01;DB02_to_DK04_forward_backup_01;DB02_to_DK06_backward_main_01;DB02_to_DK06_forward_backup_01,DB01_to_DB02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK06,backward;forward,backup;main,3.0,False,5.0,False,3,1,3_1
3706,3706,3500.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.965455,0.034545,8.0,9.0,8.0,2.0,2.0,DB01_to_DK03_backward_main_01;DB01_to_DK05_backward_main_01;DB02_to_DK01_forward_main_01;DB02_to_DK03_forward_main_01;DB02_to_DK04_forward_main_01;DB02_to_DK06_forward_main_01;DK01_to_DK03_backward_backup_02;DK03_to_DK06_forward_main_02,DB01_to_DK03;DB01_to_DK05;DB02_to_DK01;DB02_to_DK03;DB02_to_DK04;DB02_to_DK06;DK01_to_DK03;DK03_to_DK06,backward;forward,backup;main,3.0,False,8.0,False,3,1,3_1
3707,3707,3550.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.974929,0.025071,8.0,8.0,8.0,2.0,2.0,DB01_to_DK03_backward_backup_01;DB01_to_DK05_backward_backup_01;DB01_to_DK06_forward_main_02;DB02_to_DK01_forward_backup_01;DB02_to_DK03_forward_backup_01;DB02_to_DK04_forward_main_02;DK01_to_DK03_backward_main_02;DK03_to_DK06_forward_backup_03,DB01_to_DK03;DB01_to_DK05;DB01_to_DK06;DB02_to_DK01;DB02_to_DK03;DB02_to_DK04;DK01_to_DK03;DK03_to_DK06,backward;forward,backup;main,2.0,False,8.0,False,3,1,3_1
3708,3708,3600.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.980658,0.019342,5.0,5.0,5.0,2.0,2.0,DB01_to_DK06_forward_backup_02;DB02_to_DK04_forward_backup_02;DB02_to_DK05_forward_main_02;DK01_to_DK03_backward_backup_02;DK03_to_DK06_forward_main_03,DB01_to_DK06;DB02_to_DK04;DB02_to_DK05;DK01_to_DK03;DK03_to_DK06,backward;forward,backup;main,2.0,False,5.0,False,3,1,3_1
3709,3709,3650.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.982575,0.017425,3.0,3.0,3.0,2.0,2.0,DB02_to_DK01_forward_main_02;DB02_to_DK05_forward_backup_02;DK01_to_DK03_backward_main_04,DB02_to_DK01;DB02_to_DK05;DK01_to_DK03,backward;forward,backup;main,3.0,False,3.0,False,3,1,3_1
3710,3710,3700.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.980658,0.019342,6.0,6.0,5.0,2.0,1.0,DB01_to_DB02_backward_backup_01;DB02_to_DK01_backward_backup_02;DB02_to_DK01_forward_backup_02;DB02_to_DK05_forward_backup_01;DK01_to_DK03_backward_backup_04;DK03_to_DK06_backward_backup_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK05;DK01_to_DK03;DK03_to_DK06,backward;forward,backup,4.0,False,6.0,False,3,1,3_1
3711,3711,3750.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.974929,0.025071,11.0,11.0,5.0,2.0,1.0,DB01_to_DB02_backward_main_01;DB02_to_DK01_backward_main_02;DB02_to_DK01_backward_main_03;DB02_to_DK01_backward_main_04;DB02_to_DK01_forward_main_04;DB02_to_DK02_forward_main_01;DB02_to_DK02_forward_main_03;DB02_to_DK02_forward_main_04;DB02_to_DK05_forward_main_01;DB02_to_DK05_forward_main_04;DK03_to_DK06_backward_main_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK05;DK03_to_DK06,backward;forward,main,4.0,False,11.0,False,3,1,3_1
3712,3712,3800.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.965455,0.034545,6.0,6.0,3.0,2.0,2.0,DB02_to_DK02_forward_backup_01;DB02_to_DK03_forward_main_03;DB02_to_DK03_forward_main_04;DB02_to_DK06_backward_main_04;DB02_to_DK06_forward_backup_02;DB02_to_DK06_forward_main_04,DB02_to_DK02;DB02_to_DK03;DB02_to_DK06,backward;forward,backup;main,2.0,False,6.0,False,3,1,3_1
3713,3713,3850.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.952345,0.047655,2.0,2.0,2.0,2.0,2.0,DB02_to_DK02_backward_backup_02;DB02_to_DK06_forward_main_02,DB02_to_DK02;DB02_to_DK06,backward;forward,backup;main,3.0,False,2.0,False,3,1,3_1
3714,3714,3900.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.935751,0.064249,1.0,1.0,1.0,1.0,1.0,DB02_to_DK05_backward_backup_02,DB02_to_DK05,backward,backup,2.0,False,1.0,False,3,1,3_1
3715,3715,3950.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.915861,0.084139,3.0,3.0,3.0,1.0,2.0,DB02_to_DK02_backward_main_02;DB02_to_DK05_backward_main_02;DB02_to_DK06_backward_backup_02,DB02_to_DK02;DB02_to_DK05;DB02_to_DK06,backward,backup;main,4.0,False,3.0,False,3,1,3_1
3716,3716,4000.0,1800.0,0.0,0.05525,NONE,NONE,0.0,0.892899,0.107101,6.0,6.0,6.0,2.0,2.0,DB01_to_DB02_forward_backup_02;DB02_to_DK01_backward_backup_01;DB02_to_DK02_backward_backup_01;DB02_to_DK04_backward_backup_01;DB02_to_DK05_backward_backup_01;DB02_to_DK06_backward_main_02,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK04;DB02_to_DK05;DB02_to_DK06,backward;forward,backup;main,3.0,False,6.0,False,4,1,4_1
3717,3717,4050.0,1800.0,0.0,0.055518,NONE,NONE,0.0,0.86712,0.13288,7.0,7.0,6.0,2.0,1.0,DB01_to_DB02_forward_main_02;DB02_to_DK01_backward_main_01;DB02_to_DK02_backward_main_01;DB02_to_DK03_backward_main_03;DB02_to_DK03_backward_main_04;DB02_to_DK04_backward_main_01;DB02_to_DK05_backward_main_01,DB01_to_DB02;DB02_to_DK01;DB02_to_DK02;DB02_to_DK03;DB02_to_DK04;DB02_to_DK05,backward;forward,main,2.0,False,7.0,False,4,1,4_1
3741,3741,200.0,1850.0,0.0,0.084906,NONE,NONE,0.0,0.002765,0.997235,1.0,1.0,1.0,1.0,1.0,DK03_to_DK04_backward_main_02,DK03_to_DK04,backward,main,2.0,False,1.0,False,0,1,0_1
3742,3742,250.0,1850.0,0.0,0.084884,NONE,NONE,0.0,0.003408,0.996592,7.0,7.0,6.0,2.0,1.0,DB01_to_DK04_backward_backup_01;DK01_to_DK04_forward_backup_01;DK02_to_DK04_forward_backup_01;DK03_to_DK04_backward_backup_02;DK03_to_DK04_forward_backup_01;DK04_to_DK05_forward_backup_01;DK04_to_DK06_forward_backup_01,DB01_to_DK04;DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,backup,3.0,False,7.0,False,0,1,0_1
3743,3743,300.0,1850.0,0.0,0.084858,NONE,NONE,0.0,0.004184,0.995816,22.0,22.0,7.0,2.0,1.0,DB01_to_DK04_backward_main_01;DB02_to_DK04_backward_main_01;DK01_to_DK04_backward_main_03;DK01_to_DK04_backward_main_04;DK01_to_DK04_forward_main_01;DK01_to_DK04_forward_main_04;DK02_to_DK04_backward_main_03;DK02_to_DK04_backward_main_04;DK02_to_DK04_forward_main_01;DK02_to_DK04_forward_main_03;DK02_to_DK04_forward_main_04;DK03_to_DK04_backward_main_04;DK03_to_DK04_forward_main_01;DK03_to_DK04_forward_main_04;DK04_to_DK05_backward_main_03;DK04_to_DK05_backward_main_04;DK04_to_DK05_forward_main_01;DK04_to_DK06_backward_main_03;DK04_to_DK06_backward_main_04;DK04_to_DK06_forward_main_01;DK04_to_DK06_forward_main_03;DK04_to_DK06_forward_main_04,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,main,3.0,False,22.0,False,0,1,0_1
3744,3744,350.0,1850.0,0.0,0.084826,NONE,NONE,0.0,0.005116,0.994884,3.0,3.0,2.0,2.0,2.0,DB02_to_DK04_backward_backup_01;DB02_to_DK04_forward_main_02;DK04_to_DK05_forward_main_03,DB02_to_DK04;DK04_to_DK05,backward;forward,backup;main,2.0,False,3.0,False,0,1,0_1
3745,3745,400.0,1850.0,0.0,0.084788,NONE,NONE,0.0,0.006232,0.993768,2.0,2.0,2.0,1.0,1.0,DB02_to_DK04_forward_backup_02;DK04_to_DK05_forward_backup_03,DB02_to_DK04;DK04_to_DK05,forward,backup,2.0,False,2.0,False,0,1,0_1
3755,3755,900.0,1850.0,0.0,0.083771,NONE,NONE,0.0,0.036142,0.963858,1.0,1.0,1.0,1.0,1.0,DB01_to_DK04_forward_backup_02,DB01_to_DK04,forward,backup,2.0,False,1.0,False,0,1,0_1
3756,3756,950.0,1850.0,0.0,0.083566,NONE,NONE,0.0,0.042171,0.957829,1.0,1.0,1.0,1.0,1.0,DB01_to_DK04_forward_main_02,DB01_to_DK04,forward,main,2.0,False,1.0,False,0,1,0_1
3757,3757,1000.0,1850.0,0.0,0.083333,NONE,NONE,0.0,0.049015,0.950985,10.0,10.0,6.0,2.0,1.0,DB01_to_DK04_forward_main_01;DB02_to_DK04_backward_main_03;DB02_to_DK04_backward_main_04;DB02_to_DK04_forward_main_01;DB02_to_DK04_forward_main_03;DB02_to_DK04_forward_main_04;DK01_to_DK04_backward_main_01;DK03_to_DK04_backward_main_01;DK04_to_DK05_backward_main_01;DK04_to_DK06_backward_main_01,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,main,2.0,False,10.0,False,1,1,1_1
3758,3758,1050.0,1850.0,0.0,0.083071,NONE,NONE,0.0,0.056748,0.943252,8.0,8.0,7.0,2.0,2.0,DB01_to_DK04_forward_backup_01;DB02_to_DK04_forward_backup_01;DK01_to_DK04_backward_backup_01;DK02_to_DK04_forward_main_02;DK03_to_DK04_backward_backup_01;DK04_to_DK05_backward_backup_01;DK04_to_DK06_backward_backup_01;DK04_to_DK06_forward_backup_02,DB01_to_DK04;DB02_to_DK04;DK01_to_DK04;DK02_to_DK04;DK03_to_DK04;DK04_to_DK05;DK04_to_DK06,backward;forward,backup;main,2.0,False,8.0,False,1,1,1_1
