version,pair,route_key,start_label,end_label,direction,route_type,route_rank,success,message,distance_m,distance_km,total_cost,n_path_nodes,expanded_nodes,runtime_sec,mean_distance_to_main_m,duplicated_from_main,duplicated_from_previous_main,used_full_map_retry,safe_fallback,main_avoid_previous_radius_m,backup_corridor_m,backup_mean_offset_m,backup_min_offset_m,backup_separation_violation_pct,backup_separation_ok,backup_max_offset_m,distance_diff_m,flz_buffer_ok,flz_buffer_min_distance_m,flz_buffer_via,lock_mode,locked_overlap_nodes,locked_overlap_checked_nodes,locked_overlap_percent,mean_flz_support,mean_emergency_risk,mean_other_terminal_avoidance,mean_traffic_penalty_factor,route_file
v15,DK03_to_DK06,forward_backup_03,DK03,DK06,forward,backup,3,True,Path found. [safe fallback attempted],7576.955262170048,7.576955262170047,516.6897661368637,131,380,0.48967933654785156,48.85496183206107,False,False,True,True,,50.0,48.85496183206107,2.9358904748409205,1.0309278350515463,True,50.0,29.28932188134604,True,50.0,,strict_lock,0,122,0.0,0.6633885859024028,0.33661141409759726,0.10280626296073662,1.0822450103685892,output/thetastar_master_plan/route_nodes/DK03_to_DK06_forward_backup_03.csv
v15,DK03_to_DK06,forward_main_04,DK03,DK06,forward,main,4,False,"Rank skipped: 1 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK03_to_DK06,forward_backup_04,DK03,DK06,forward,backup,4,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK03_to_DK06,backward_main_01,DK06,DK03,backward,main,1,True,Route forced through FLZ buffer via FLZ04.,4926.34559672906,4.92634559672906,335.96872993053324,90,1437,2.3693342208862305,,,False,False,True,,,,,,,,,True,0.0,FLZ04,,3,76,3.9473684210526314,0.7566073269139979,0.24339267308600215,,,output/thetastar_master_plan/route_nodes/DK03_to_DK06_backward_main_01.csv
v15,DK03_to_DK06,backward_backup_01,DK06,DK03,backward,backup,1,True,Path found. [safe fallback attempted],4197.056274847714,4.197056274847714,294.1924997258975,75,142,0.6135578155517578,46.0,False,False,True,True,,50.0,46.0,2.0745722465704195,2.5806451612903225,True,50.0,-729.289321881346,True,35.35533905932738,,strict_lock,0,66,0.0,0.7255852014676878,0.2744147985323122,0.18837573133558602,1.150700585068469,output/thetastar_master_plan/route_nodes/DK03_to_DK06_backward_backup_01.csv
v15,DK03_to_DK06,backward_main_02,DK06,DK03,backward,main,2,True,Path found. [safe fallback attempted],7381.980515339465,7.381980515339465,518.5064580789328,130,3581,3.410975456237793,,,False,True,True,150.0,,,,,,,,True,70.71067811865476,,strict_lock,0,119,0.0,0.713334925344162,0.28666507465583796,0.19578768390946327,1.1566301471275706,output/thetastar_master_plan/route_nodes/DK03_to_DK06_backward_main_02.csv
v15,DK03_to_DK06,backward_backup_02,DK06,DK03,backward,backup,2,True,Path found. [safe fallback attempted],7294.112549695428,7.294112549695428,509.9830307394223,127,354,0.4845566749572754,49.21259842519685,False,False,True,True,,50.0,49.21259842519685,1.8674265513315607,1.7921146953405018,True,50.0,-87.8679656440363,True,35.35533905932738,,strict_lock,0,119,0.0,0.7263038636781195,0.2736961363218805,0.19773515198561303,1.1581881215884906,output/thetastar_master_plan/route_nodes/DK03_to_DK06_backward_backup_02.csv
v15,DK03_to_DK06,backward_main_03,DK06,DK03,backward,main,3,False,"Rank skipped: 6 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK03_to_DK06,backward_backup_03,DK06,DK03,backward,backup,3,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK03_to_DK06,backward_main_04,DK06,DK03,backward,main,4,False,"Path found. Overlap with locked routes = 18/24 nodes (75.00%), exceeds limit 10.00%.",1553.553390593274,1.553553390593274,102.3708510706358,30,258,0.20078516006469727,,,False,False,False,0.0,,,,,,,,,,,soft_lock,18,24,75.0,0.7545978112574067,0.24540218874259312,0.11045148130204874,1.088361185041639,output/thetastar_master_plan/route_nodes/DK03_to_DK06_backward_main_04.csv
v15,DK03_to_DK06,backward_backup_04,DK06,DK03,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK05,forward_main_01,DK04,DK05,forward,main,1,True,Route forced through FLZ buffer via FLZ03.,5556.244584051393,5.5562445840513925,514.0398393085559,91,2914,3.9851856231689453,,,False,False,True,,,,,,,,,True,0.0,FLZ03,,0,0,0.0,0.36568363979129015,0.63431636020871,,,output/thetastar_master_plan/route_nodes/DK04_to_DK05_forward_main_01.csv
v15,DK04_to_DK05,forward_backup_01,DK04,DK05,forward,backup,1,True,Path found. [safe fallback attempted],5626.955262170048,5.626955262170048,518.5002305988905,92,174,0.6807758808135986,47.82608695652174,False,False,True,True,,50.0,47.82608695652174,4.399032115032259,1.408450704225352,True,50.0,70.71067811865487,True,35.35533905932738,,no_lock,0,83,0.0,0.36433087849511275,0.6356691215048873,0.38205962942431193,1.3056477035394496,output/thetastar_master_plan/route_nodes/DK04_to_DK05_forward_backup_01.csv
v15,DK04_to_DK05,forward_main_02,DK04,DK05,forward,main,2,True,Path found. [safe fallback attempted],7049.137802864845,7.049137802864845,605.5330992639471,125,3819,2.387086868286133,,,False,True,True,100.0,,,,,,,,True,0.0,,strict_lock,0,112,0.0,0.5350648780757,0.4649351219243002,0.3154490270224492,1.2523592216179593,output/thetastar_master_plan/route_nodes/DK04_to_DK05_forward_main_02.csv
v15,DK04_to_DK05,forward_backup_02,DK04,DK05,forward,backup,2,True,Path found. [safe fallback attempted],6907.716446627535,6.907716446627536,595.1087585727132,123,342,0.4653041362762451,47.96747967479675,False,False,True,True,,50.0,47.96747967479675,17.36882756378566,0.3787878787878788,True,50.0,-141.42135623730974,True,50.0,,strict_lock,0,110,0.0,0.5376158362783628,0.4623841637216372,0.3236462970081131,1.2589170376064902,output/thetastar_master_plan/route_nodes/DK04_to_DK05_forward_backup_02.csv
v15,DK04_to_DK05,forward_main_03,DK04,DK05,forward,main,3,True,Path found. [safe fallback attempted],5797.665940288703,5.797665940288702,533.1141698650376,95,2549,1.6748073101043701,,,False,True,True,0.0,,,,,,,,True,0.0,,strict_lock,0,84,0.0,0.36518681367099776,0.6348131863290023,0.374844508624532,1.2998756068996256,output/thetastar_master_plan/route_nodes/DK04_to_DK05_forward_main_03.csv
v15,DK04_to_DK05,forward_backup_03,DK04,DK05,forward,backup,3,True,Path found. [safe fallback attempted],6080.508652763321,6.080508652763321,555.2234699639437,99,320,0.4261791706085205,51.78126865382888,False,False,True,True,,100.0,51.78126865382888,4.412820127826933,2.5974025974025974,True,70.71067811865476,282.84271247461857,True,50.0,,strict_lock,0,90,0.0,0.36414067965932095,0.6358593203406789,0.3595890376883971,1.2876712301507178,output/thetastar_master_plan/route_nodes/DK04_to_DK05_forward_backup_03.csv
v15,DK04_to_DK05,forward_main_04,DK04,DK05,forward,main,4,False,"Rank skipped: 1 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK05,forward_backup_04,DK04,DK05,forward,backup,4,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK05,backward_main_01,DK05,DK04,backward,main,1,True,Route forced through FLZ buffer via FLZ04.,6592.640687119286,6.592640687119286,560.0444571866622,108,3822,2.6546905040740967,,,False,False,True,,,,,,,,,True,0.0,FLZ04,,0,93,0.0,0.42315390182155743,0.5768460981784425,,,output/thetastar_master_plan/route_nodes/DK04_to_DK05_backward_main_01.csv
v15,DK04_to_DK05,backward_backup_01,DK05,DK04,backward,backup,1,True,Backup forced through FLZ buffer via ring node NONE.,7892.640687119285,7.892640687119285,659.8829796645978,134,205,0.5891191959381104,48.134328358208954,False,False,False,True,,50.0,48.134328358208954,6.0846483498323,1.6501650165016502,True,50.0,1299.999999999999,True,50.0,NONE,soft_lock,6,104,5.769230769230769,,,,,output/thetastar_master_plan/route_nodes/DK04_to_DK05_backward_backup_01.csv
v15,DK04_to_DK05,backward_main_02,DK05,DK04,backward,main,2,False,"Rank skipped: 1 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK05,backward_backup_02,DK05,DK04,backward,backup,2,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK05,backward_main_03,DK05,DK04,backward,main,3,False,"Path found. [safe fallback attempted] Overlap with locked routes = 37/62 nodes (59.68%), exceeds limit 10.00%.",4124.873734152916,4.124873734152916,369.57091780415897,69,1706,0.9383347034454346,,,False,False,True,0.0,,,,,,,,,,,soft_lock,37,62,59.67741935483871,0.14363506401568502,0.8563649359843151,0.1560948193988896,1.1248758555191118,output/thetastar_master_plan/route_nodes/DK04_to_DK05_backward_main_03.csv
v15,DK04_to_DK05,backward_backup_03,DK05,DK04,backward,backup,3,False,Skipped because backward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK05,backward_main_04,DK05,DK04,backward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 37/62 nodes (59.68%), exceeds limit 10.00%.",4124.873734152916,4.124873734152916,369.57091780415897,69,1706,0.8568012714385986,,,False,False,True,0.0,,,,,,,,,,,soft_lock,37,62,59.67741935483871,0.14363506401568502,0.8563649359843151,0.1560948193988896,1.1248758555191118,output/thetastar_master_plan/route_nodes/DK04_to_DK05_backward_main_04.csv
v15,DK04_to_DK05,backward_backup_04,DK05,DK04,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK06,forward_main_01,DK04,DK06,forward,main,1,True,Route forced through FLZ buffer via FLZ03.,4523.401871576773,4.523401871576773,390.96729809080125,72,1930,2.932271957397461,,,False,False,True,,,,,,,,,True,0.0,FLZ03,,0,0,0.0,0.36732426132501633,0.6326757386749837,,,output/thetastar_master_plan/route_nodes/DK04_to_DK06_forward_main_01.csv
v15,DK04_to_DK06,forward_backup_01,DK04,DK06,forward,backup,1,True,Path found. [safe fallback attempted],4494.112549695428,4.494112549695428,387.9128793003452,71,135,0.5991969108581543,46.478873239436616,False,False,False,True,,50.0,46.478873239436616,17.515772906112034,0.5988023952095808,True,50.0,-29.28932188134513,True,50.0,,no_lock,0,63,0.0,0.3526913787847623,0.6473086212152377,0.2510214922399098,1.2008171937919276,output/thetastar_master_plan/route_nodes/DK04_to_DK06_forward_backup_01.csv
v15,DK04_to_DK06,forward_main_02,DK04,DK06,forward,main,2,True,Path found. [safe fallback attempted],6040.559159102155,6.040559159102155,478.7176446197825,104,2330,1.5848729610443115,,,False,False,True,50.0,,,,,,,,True,50.0,,strict_lock,0,91,0.0,0.5849585410229488,0.41504145897705125,0.21084309892442887,1.1686744791395431,output/thetastar_master_plan/route_nodes/DK04_to_DK06_forward_main_02.csv
v15,DK04_to_DK06,forward_backup_02,DK04,DK06,forward,backup,2,True,Path found. [safe fallback attempted],5899.137802864845,5.899137802864845,468.4542205522997,102,218,0.39290452003479004,48.03921568627451,False,False,False,True,,50.0,48.03921568627451,35.35533905932706,0.0,True,50.0,-141.42135623730974,True,0.0,,strict_lock,0,90,0.0,0.5856703075415752,0.41432969245842477,0.21361813917595465,1.170894511340764,output/thetastar_master_plan/route_nodes/DK04_to_DK06_forward_backup_02.csv
v15,DK04_to_DK06,forward_main_03,DK04,DK06,forward,main,3,False,"Path found. [safe fallback attempted] Overlap with locked routes = 57/57 nodes (100.00%), exceeds limit 10.00%.",3709.1883092036787,3.709188309203679,315.78579689920866,64,1396,0.8124067783355713,,,False,False,True,0.0,,,,,,,,,,,soft_lock,57,57,100.0,0.19658523879305992,0.8034147612069401,0.11947514327426204,1.0955801146194095,output/thetastar_master_plan/route_nodes/DK04_to_DK06_forward_main_03.csv
v15,DK04_to_DK06,forward_backup_03,DK04,DK06,forward,backup,3,False,Skipped because forward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK06,forward_main_04,DK04,DK06,forward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 57/57 nodes (100.00%), exceeds limit 10.00%.",3709.1883092036787,3.709188309203679,315.78579689920866,64,1396,0.7983148097991943,,,False,False,True,0.0,,,,,,,,,,,soft_lock,57,57,100.0,0.19658523879305992,0.8034147612069401,0.11947514327426204,1.0955801146194095,output/thetastar_master_plan/route_nodes/DK04_to_DK06_forward_main_04.csv
v15,DK04_to_DK06,forward_backup_04,DK04,DK06,forward,backup,4,False,Skipped because forward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK06,backward_main_01,DK06,DK04,backward,main,1,True,Route forced through FLZ buffer via FLZ04.,5740.559159102155,5.740559159102155,460.67782476884486,98,3309,2.325951099395752,,,False,False,True,,,,,,,,,True,0.0,FLZ04,,3,85,3.5294117647058822,0.5805021112166158,0.4194978887833843,,,output/thetastar_master_plan/route_nodes/DK04_to_DK06_backward_main_01.csv
v15,DK04_to_DK06,backward_backup_01,DK06,DK04,backward,backup,1,True,Path found. [safe fallback attempted],5881.980515339465,5.881980515339465,471.4236847724374,100,192,0.3693850040435791,46.5,False,False,False,True,,50.0,46.5,0.3054149942457777,4.484304932735426,True,50.0,141.42135623730974,True,35.35533905932738,,strict_lock,0,88,0.0,0.5847578505996835,0.4152421494003164,0.2310589694991721,1.1848471755993375,output/thetastar_master_plan/route_nodes/DK04_to_DK06_backward_backup_01.csv
v15,DK04_to_DK06,backward_main_02,DK06,DK04,backward,main,2,False,"Rank skipped: 5 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK06,backward_backup_02,DK06,DK04,backward,backup,2,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK06,backward_main_03,DK06,DK04,backward,main,3,False,"Path found. [safe fallback attempted] Overlap with locked routes = 57/57 nodes (100.00%), exceeds limit 10.00%.",3709.1883092036783,3.7091883092036784,315.78579689920866,64,2206,1.4591424465179443,,,False,False,True,0.0,,,,,,,,,,,soft_lock,57,57,100.0,0.19658523879305992,0.8034147612069401,0.11947514327426204,1.0955801146194097,output/thetastar_master_plan/route_nodes/DK04_to_DK06_backward_main_03.csv
v15,DK04_to_DK06,backward_backup_03,DK06,DK04,backward,backup,3,False,Skipped because backward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK04_to_DK06,backward_main_04,DK06,DK04,backward,main,4,False,"Path found. [safe fallback attempted] Overlap with locked routes = 57/57 nodes (100.00%), exceeds limit 10.00%.",3709.1883092036783,3.7091883092036784,315.78579689920866,64,2206,1.4440650939941406,,,False,False,True,0.0,,,,,,,,,,,soft_lock,57,57,100.0,0.19658523879305992,0.8034147612069401,0.11947514327426204,1.0955801146194097,output/thetastar_master_plan/route_nodes/DK04_to_DK06_backward_main_04.csv
v15,DK04_to_DK06,backward_backup_04,DK06,DK04,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK05_to_DK06,forward_main_01,DK05,DK06,forward,main,1,True,Route forced through FLZ buffer via FLZ03.,2681.370849898476,2.6813708498984763,239.92045358092747,48,832,1.3551726341247559,,,False,False,True,,,,,,,,,True,0.0,FLZ03,,0,0,0.0,0.6480593393587394,0.35194066064126056,,,output/thetastar_master_plan/route_nodes/DK05_to_DK06_forward_main_01.csv
v15,DK05_to_DK06,forward_backup_01,DK05,DK06,forward,backup,1,True,Backup forced through FLZ buffer via ring node NONE.,3005.6349186104044,3.0056349186104043,264.2282922348467,52,121,0.7616233825683594,45.19230769230769,False,False,False,True,,50.0,45.19230769230769,9.107142443036992,2.9411764705882355,True,50.0,324.2640687119283,True,35.35533905932738,NONE,no_lock,0,34,0.0,,,,,output/thetastar_master_plan/route_nodes/DK05_to_DK06_forward_backup_01.csv
v15,DK05_to_DK06,forward_main_02,DK05,DK06,forward,main,2,True,Path found. [safe fallback attempted],7380.508652763322,7.380508652763322,594.962353982945,125,2541,3.2572073936462402,,,False,True,True,100.0,,,,,,,,True,50.0,,strict_lock,0,116,0.0,0.5162039265373612,0.48379607346263886,0.21459208956371975,1.171673671650976,output/thetastar_master_plan/route_nodes/DK05_to_DK06_forward_main_02.csv
v15,DK05_to_DK06,forward_backup_02,DK05,DK06,forward,backup,2,True,Path found. [safe fallback attempted],7309.797974644666,7.309797974644666,600.2585842106538,124,314,0.8541409969329834,48.38709677419355,False,False,True,True,,50.0,48.38709677419355,8.1011050035456,1.0714285714285714,True,50.0,-70.71067811865578,True,0.0,,strict_lock,0,111,0.0,0.5100071633143943,0.4899928366856056,0.2326525730347174,1.186122058427774,output/thetastar_master_plan/route_nodes/DK05_to_DK06_forward_backup_02.csv
v15,DK05_to_DK06,forward_main_03,DK05,DK06,forward,main,3,False,"Path found. Overlap with locked routes = 8/14 nodes (57.14%), exceeds limit 10.00%.",1032.842712474619,1.0328427124746191,85.65767004450272,20,165,0.17476963996887207,,,False,False,False,0.0,,,,,,,,,,,soft_lock,8,14,57.142857142857146,0.3259840270940041,0.6740159729059959,0.16080363415862137,1.128642907326897,output/thetastar_master_plan/route_nodes/DK05_to_DK06_forward_main_03.csv
v15,DK05_to_DK06,forward_backup_03,DK05,DK06,forward,backup,3,False,Skipped because forward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK05_to_DK06,forward_main_04,DK05,DK06,forward,main,4,False,"Path found. Overlap with locked routes = 8/14 nodes (57.14%), exceeds limit 10.00%.",1032.842712474619,1.0328427124746191,85.65767004450272,20,165,0.17436861991882324,,,False,False,False,0.0,,,,,,,,,,,soft_lock,8,14,57.142857142857146,0.3259840270940041,0.6740159729059959,0.16080363415862137,1.128642907326897,output/thetastar_master_plan/route_nodes/DK05_to_DK06_forward_main_04.csv
v15,DK05_to_DK06,forward_backup_04,DK05,DK06,forward,backup,4,False,Skipped because forward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK05_to_DK06,backward_main_01,DK06,DK05,backward,main,1,True,Route forced through FLZ buffer via FLZ04.,6139.087296526012,6.139087296526013,476.77330774366476,101,3832,4.0632710456848145,,,False,False,True,,,,,,,,,True,0.0,FLZ04,,4,88,4.545454545454546,0.626503480987588,0.37349651901241215,,,output/thetastar_master_plan/route_nodes/DK05_to_DK06_backward_main_01.csv
v15,DK05_to_DK06,backward_backup_01,DK06,DK05,backward,backup,1,True,Path found. [safe fallback attempted],6421.93000900063,6.42193000900063,483.1022295489566,105,246,0.5983331203460693,48.57142857142857,False,False,True,True,,50.0,48.57142857142857,5.358665979110483,0.819672131147541,True,50.0,282.84271247461766,True,35.35533905932738,,soft_lock,7,93,7.526881720430108,0.6272482982944445,0.3727517017055555,0.19572402115151089,1.1565792169212086,output/thetastar_master_plan/route_nodes/DK05_to_DK06_backward_backup_01.csv
v15,DK05_to_DK06,backward_main_02,DK06,DK05,backward,main,2,False,"Rank skipped: 10 candidate main(s) tried, none had a viable backup; no new distinct main exists under the lock/overlap limits.",,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK05_to_DK06,backward_backup_02,DK06,DK05,backward,backup,2,False,Rank skipped: no main+backup couple found.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK05_to_DK06,backward_main_03,DK06,DK05,backward,main,3,False,"Path found. Overlap with locked routes = 8/14 nodes (57.14%), exceeds limit 10.00%.",1032.842712474619,1.0328427124746191,85.65767004450272,20,261,0.18718385696411133,,,False,False,False,0.0,,,,,,,,,,,soft_lock,8,14,57.142857142857146,0.3259840270940041,0.6740159729059958,0.16080363415862137,1.128642907326897,output/thetastar_master_plan/route_nodes/DK05_to_DK06_backward_main_03.csv
v15,DK05_to_DK06,backward_backup_03,DK06,DK05,backward,backup,3,False,Skipped because backward_main_03 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
v15,DK05_to_DK06,backward_main_04,DK06,DK05,backward,main,4,False,"Path found. Overlap with locked routes = 8/14 nodes (57.14%), exceeds limit 10.00%.",1032.842712474619,1.0328427124746191,85.65767004450272,20,261,0.1893913745880127,,,False,False,False,0.0,,,,,,,,,,,soft_lock,8,14,57.142857142857146,0.3259840270940041,0.6740159729059958,0.16080363415862137,1.128642907326897,output/thetastar_master_plan/route_nodes/DK05_to_DK06_backward_main_04.csv
v15,DK05_to_DK06,backward_backup_04,DK06,DK05,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,,False,False,False,,,,,,,,,,,,,0,0,0.0,,,,,
