pair,direction,route_type,edge_seq,from_node_id,to_node_id,x1,y1,x2,y2,edge_distance_m,route_rank,route_key
DB01_to_DK03,forward,backup,49,3851,3750,650.0,1900.0,650.0,1850.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,50,3750,3649,650.0,1850.0,650.0,1800.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,51,3649,3548,650.0,1800.0,650.0,1750.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,52,3548,3447,650.0,1750.0,650.0,1700.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,53,3447,3346,650.0,1700.0,650.0,1650.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,54,3346,3245,650.0,1650.0,650.0,1600.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,55,3245,3144,650.0,1600.0,650.0,1550.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,56,3144,3044,650.0,1550.0,700.0,1500.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,57,3044,2944,700.0,1500.0,750.0,1450.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,58,2944,2844,750.0,1450.0,800.0,1400.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,59,2844,2744,800.0,1400.0,850.0,1350.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,60,2744,2644,850.0,1350.0,900.0,1300.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,forward,backup,61,2644,2645,900.0,1300.0,950.0,1300.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,62,2645,2646,950.0,1300.0,1000.0,1300.0,50.0,1,forward_backup_01
DB01_to_DK03,forward,backup,63,2646,2546,1000.0,1300.0,1050.0,1250.0,70.71067811865476,1,forward_backup_01
DB01_to_DK03,backward,main,0,2546,2648,1050.0,1250.0,1100.0,1300.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,1,2648,2649,1100.0,1300.0,1150.0,1300.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,2,2649,2751,1150.0,1300.0,1200.0,1350.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,3,2751,2752,1200.0,1350.0,1250.0,1350.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,4,2752,2854,1250.0,1350.0,1300.0,1400.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,5,2854,2855,1300.0,1400.0,1350.0,1400.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,6,2855,2957,1350.0,1400.0,1400.0,1450.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,7,2957,2958,1400.0,1450.0,1450.0,1450.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,8,2958,3060,1450.0,1450.0,1500.0,1500.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,9,3060,3162,1500.0,1500.0,1550.0,1550.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,10,3162,3264,1550.0,1550.0,1600.0,1600.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,11,3264,3366,1600.0,1600.0,1650.0,1650.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,12,3366,3468,1650.0,1650.0,1700.0,1700.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,13,3468,3570,1700.0,1700.0,1750.0,1750.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,14,3570,3672,1750.0,1750.0,1800.0,1800.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,15,3672,3772,1800.0,1800.0,1750.0,1850.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,16,3772,3872,1750.0,1850.0,1700.0,1900.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,17,3872,3871,1700.0,1900.0,1650.0,1900.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,18,3871,3971,1650.0,1900.0,1600.0,1950.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,19,3971,4071,1600.0,1950.0,1550.0,2000.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,20,4071,4171,1550.0,2000.0,1500.0,2050.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,21,4171,4271,1500.0,2050.0,1450.0,2100.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,22,4271,4270,1450.0,2100.0,1400.0,2100.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,23,4270,4370,1400.0,2100.0,1350.0,2150.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,24,4370,4470,1350.0,2150.0,1300.0,2200.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,25,4470,4469,1300.0,2200.0,1250.0,2200.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,26,4469,4468,1250.0,2200.0,1200.0,2200.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,27,4468,4467,1200.0,2200.0,1150.0,2200.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,28,4467,4466,1150.0,2200.0,1100.0,2200.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,29,4466,4566,1100.0,2200.0,1050.0,2250.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,30,4566,4565,1050.0,2250.0,1000.0,2250.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,31,4565,4564,1000.0,2250.0,950.0,2250.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,32,4564,4563,950.0,2250.0,900.0,2250.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,33,4563,4663,900.0,2250.0,850.0,2300.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,34,4663,4662,850.0,2300.0,800.0,2300.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,35,4662,4661,800.0,2300.0,750.0,2300.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,36,4661,4660,750.0,2300.0,700.0,2300.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,37,4660,4760,700.0,2300.0,650.0,2350.0,70.71067811865476,1,backward_main_01
DB01_to_DK03,backward,main,38,4760,4759,650.0,2350.0,600.0,2350.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,39,4759,4758,600.0,2350.0,550.0,2350.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,40,4758,4757,550.0,2350.0,500.0,2350.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,41,4757,4756,500.0,2350.0,450.0,2350.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,42,4756,4755,450.0,2350.0,400.0,2350.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,43,4755,4754,400.0,2350.0,350.0,2350.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,44,4754,4753,350.0,2350.0,300.0,2350.0,50.0,1,backward_main_01
DB01_to_DK03,backward,main,45,4753,4853,300.0,2350.0,250.0,2400.0,70.71067811865476,1,backward_main_01
