pair,alt,seq,x,y,risk,conflict
DB01_to_DK04#alt5,5,68,2050.0,3500.0,0.2151,0.0
DB01_to_DK04#alt5,5,69,2000.0,3450.0,0.2407,0.0
DB01_to_DK04#alt5,5,70,2000.0,3400.0,0.2252,0.0
DB01_to_DK04#alt5,5,71,1950.0,3350.0,0.2384,0.0
DB01_to_DK04#alt5,5,72,1900.0,3300.0,0.2431,0.0
DB01_to_DK04#alt5,5,73,1850.0,3250.0,0.2431,0.0
DB01_to_DK04#alt5,5,74,1800.0,3200.0,0.2431,0.0
DB01_to_DK04#alt5,5,75,1750.0,3150.0,0.2431,0.0
DB01_to_DK04#alt5,5,76,1700.0,3100.0,0.2431,0.0
DB01_to_DK04#alt5,5,77,1650.0,3050.0,0.2384,0.0
DB01_to_DK04#alt5,5,78,1600.0,3000.0,0.2252,0.0
DB01_to_DK04#alt5,5,79,1550.0,2950.0,0.2636,0.0
DB01_to_DK04#alt5,5,80,1500.0,2900.0,0.3114,0.0
DB01_to_DK04#alt5,5,81,1500.0,2850.0,0.3077,0.0
DB01_to_DK04#alt5,5,82,1450.0,2800.0,0.3485,0.0
DB01_to_DK04#alt5,5,83,1400.0,2750.0,0.3784,0.0
DB01_to_DK04#alt5,5,84,1350.0,2700.0,0.4346,0.0
DB01_to_DK04#alt5,5,85,1300.0,2650.0,0.5134,0.0
DB01_to_DK04#alt5,5,86,1300.0,2600.0,0.6065,0.0
DB01_to_DK04#alt6,6,0,750.0,4200.0,0.7165,0.0
DB01_to_DK04#alt6,6,1,750.0,4250.0,0.6889,0.0
DB01_to_DK04#alt6,6,2,700.0,4300.0,0.6889,0.0
DB01_to_DK04#alt6,6,3,650.0,4350.0,0.6889,0.0
DB01_to_DK04#alt6,6,4,600.0,4400.0,0.6889,0.0
DB01_to_DK04#alt6,6,5,550.0,4450.0,0.6241,0.0
DB01_to_DK04#alt6,6,6,500.0,4450.0,0.6889,0.0
DB01_to_DK04#alt6,6,7,450.0,4450.0,0.7165,0.0
DB01_to_DK04#alt6,6,8,400.0,4450.0,0.6889,0.0
DB01_to_DK04#alt6,6,9,350.0,4400.0,0.7165,0.0
DB01_to_DK04#alt6,6,10,300.0,4400.0,0.6889,0.0
DB01_to_DK04#alt6,6,11,250.0,4350.0,0.6889,0.0
DB01_to_DK04#alt6,6,12,200.0,4300.0,0.6889,0.0
DB01_to_DK04#alt6,6,13,200.0,4250.0,0.7165,0.0
DB01_to_DK04#alt6,6,14,200.0,4200.0,0.7165,0.0
DB01_to_DK04#alt6,6,15,200.0,4150.0,0.7165,0.0
DB01_to_DK04#alt6,6,16,200.0,4100.0,0.7165,0.0
DB01_to_DK04#alt6,6,17,200.0,4050.0,0.7165,0.0
DB01_to_DK04#alt6,6,18,200.0,4000.0,0.6889,0.0
DB01_to_DK04#alt6,6,19,250.0,3950.0,0.6889,0.0
DB01_to_DK04#alt6,6,20,300.0,3900.0,0.6889,0.0
DB01_to_DK04#alt6,6,21,350.0,3850.0,0.6241,0.0
DB01_to_DK04#alt6,6,22,400.0,3850.0,0.6889,0.0
DB01_to_DK04#alt6,6,23,450.0,3800.0,0.6065,0.0
DB01_to_DK04#alt6,6,24,500.0,3750.0,0.5134,0.0
DB01_to_DK04#alt6,6,25,550.0,3700.0,0.503,0.0
DB01_to_DK04#alt6,6,26,550.0,3650.0,0.4746,0.0
DB01_to_DK04#alt6,6,27,550.0,3600.0,0.4346,0.0
DB01_to_DK04#alt6,6,28,550.0,3550.0,0.4275,0.0
DB01_to_DK04#alt6,6,29,550.0,3500.0,0.4076,0.0
DB01_to_DK04#alt6,6,30,500.0,3450.0,0.3269,0.0
DB01_to_DK04#alt6,6,31,450.0,3400.0,0.2721,0.0
DB01_to_DK04#alt6,6,32,500.0,3350.0,0.344,0.0
DB01_to_DK04#alt6,6,33,500.0,3300.0,0.3784,0.0
DB01_to_DK04#alt6,6,34,500.0,3250.0,0.4076,0.0
DB01_to_DK04#alt6,6,35,450.0,3200.0,0.3784,0.0
DB01_to_DK04#alt6,6,36,400.0,3150.0,0.3485,0.0
DB01_to_DK04#alt6,6,37,350.0,3100.0,0.3077,0.0
DB01_to_DK04#alt6,6,38,350.0,3050.0,0.3114,0.0
DB01_to_DK04#alt6,6,39,400.0,3000.0,0.3679,0.0
DB01_to_DK04#alt6,6,40,400.0,2950.0,0.3679,0.0
DB01_to_DK04#alt6,6,41,400.0,2900.0,0.3628,0.0
DB01_to_DK04#alt6,6,42,450.0,2850.0,0.4076,0.0
DB01_to_DK04#alt6,6,43,500.0,2800.0,0.4346,0.0
DB01_to_DK04#alt6,6,44,550.0,2750.0,0.4746,0.0
DB01_to_DK04#alt6,6,45,600.0,2700.0,0.4931,0.0
DB01_to_DK04#alt6,6,46,650.0,2700.0,0.5483,0.0
DB01_to_DK04#alt6,6,47,700.0,2650.0,0.5483,0.0
DB01_to_DK04#alt6,6,48,750.0,2650.0,0.5903,0.0
DB01_to_DK04#alt6,6,49,800.0,2700.0,0.7165,0.0
DB01_to_DK04#alt6,6,50,850.0,2700.0,0.7165,0.0
DB01_to_DK04#alt6,6,51,900.0,2700.0,0.7165,0.0
DB01_to_DK04#alt6,6,52,950.0,2700.0,0.7165,0.0
DB01_to_DK04#alt6,6,53,1000.0,2700.0,0.7165,0.0
DB01_to_DK04#alt6,6,54,1050.0,2700.0,0.7165,0.0
DB01_to_DK04#alt6,6,55,1100.0,2700.0,0.6889,0.0
DB01_to_DK04#alt6,6,56,1150.0,2650.0,0.5483,0.0
DB01_to_DK04#alt6,6,57,1200.0,2600.0,0.5483,0.0
DB01_to_DK04#alt6,6,58,1250.0,2600.0,0.5903,0.0
DB01_to_DK04#alt6,6,59,1300.0,2600.0,0.6065,0.0
DB01_to_DK04#alt7,7,0,750.0,4200.0,0.7165,0.0
DB01_to_DK04#alt7,7,1,800.0,4250.0,0.5903,0.0
DB01_to_DK04#alt7,7,2,750.0,4300.0,0.6241,0.0
DB01_to_DK04#alt7,7,3,700.0,4350.0,0.6241,0.0
DB01_to_DK04#alt7,7,4,650.0,4400.0,0.6241,0.0
DB01_to_DK04#alt7,7,5,600.0,4450.0,0.5903,0.0
DB01_to_DK04#alt7,7,6,550.0,4500.0,0.5483,0.0
DB01_to_DK04#alt7,7,7,500.0,4550.0,0.503,0.0
DB01_to_DK04#alt7,7,8,450.0,4600.0,0.4346,0.0
DB01_to_DK04#alt7,7,9,400.0,4600.0,0.4275,0.0
DB01_to_DK04#alt7,7,10,350.0,4600.0,0.4076,0.0
DB01_to_DK04#alt7,7,11,300.0,4550.0,0.4346,0.0
DB01_to_DK04#alt7,7,12,250.0,4550.0,0.4076,0.0
DB01_to_DK04#alt7,7,13,200.0,4500.0,0.4346,0.0
DB01_to_DK04#alt7,7,14,150.0,4450.0,0.4346,0.0
DB01_to_DK04#alt7,7,15,100.0,4400.0,0.4346,0.0
DB01_to_DK04#alt7,7,16,50.0,4350.0,0.4076,0.0
DB01_to_DK04#alt7,7,17,50.0,4300.0,0.4275,0.0
DB01_to_DK04#alt7,7,18,50.0,4250.0,0.4346,0.0
DB01_to_DK04#alt7,7,19,50.0,4200.0,0.4346,0.0
DB01_to_DK04#alt7,7,20,100.0,4150.0,0.5134,0.0
DB01_to_DK04#alt7,7,21,100.0,4100.0,0.5134,0.0
DB01_to_DK04#alt7,7,22,100.0,4050.0,0.5134,0.0
DB01_to_DK04#alt7,7,23,100.0,4000.0,0.503,0.0
DB01_to_DK04#alt7,7,24,100.0,3950.0,0.4746,0.0
DB01_to_DK04#alt7,7,25,100.0,3900.0,0.4346,0.0
DB01_to_DK04#alt7,7,26,100.0,3850.0,0.3895,0.0
DB01_to_DK04#alt7,7,27,150.0,3800.0,0.3895,0.0
DB01_to_DK04#alt7,7,28,200.0,3750.0,0.3784,0.0
DB01_to_DK04#alt7,7,29,250.0,3700.0,0.3485,0.0
DB01_to_DK04#alt7,7,30,200.0,3650.0,0.281,0.0
DB01_to_DK04#alt7,7,31,250.0,3600.0,0.2609,0.0
DB01_to_DK04#alt7,7,32,300.0,3550.0,0.2407,0.0
DB01_to_DK04#alt7,7,33,300.0,3500.0,0.2057,0.0
DB01_to_DK04#alt7,7,34,300.0,3450.0,0.1755,0.0
DB01_to_DK04#alt7,7,35,250.0,3400.0,0.1551,0.0
DB01_to_DK04#alt7,7,36,200.0,3350.0,0.1432,0.0
DB01_to_DK04#alt7,7,37,150.0,3300.0,0.1335,0.0
DB01_to_DK04#alt7,7,38,150.0,3250.0,0.1422,0.0
DB01_to_DK04#alt7,7,39,200.0,3200.0,0.1755,0.0
DB01_to_DK04#alt7,7,40,250.0,3150.0,0.2151,0.0
DB01_to_DK04#alt7,7,41,200.0,3100.0,0.1873,0.0
DB01_to_DK04#alt7,7,42,250.0,3050.0,0.2231,0.0
DB01_to_DK04#alt7,7,43,200.0,3000.0,0.1889,0.0
DB01_to_DK04#alt7,7,44,150.0,2950.0,0.1599,0.0
DB01_to_DK04#alt7,7,45,150.0,2900.0,0.1587,0.0
DB01_to_DK04#alt7,7,46,100.0,2850.0,0.1317,0.0
DB01_to_DK04#alt7,7,47,50.0,2800.0,0.1082,0.0
DB01_to_DK04#alt7,7,48,50.0,2750.0,0.1036,0.0
DB01_to_DK04#alt7,7,49,50.0,2700.0,0.0981,0.0
DB01_to_DK04#alt7,7,50,50.0,2650.0,0.092,0.0
DB01_to_DK04#alt7,7,51,100.0,2600.0,0.0987,0.0
DB01_to_DK04#alt7,7,52,150.0,2550.0,0.1069,0.0
DB01_to_DK04#alt7,7,53,200.0,2500.0,0.1138,0.0
DB01_to_DK04#alt7,7,54,250.0,2450.0,0.1183,0.0
DB01_to_DK04#alt7,7,55,300.0,2400.0,0.1199,0.0
DB01_to_DK04#alt7,7,56,350.0,2350.0,0.1199,0.0
DB01_to_DK04#alt7,7,57,400.0,2300.0,0.1183,0.0
DB01_to_DK04#alt7,7,58,450.0,2300.0,0.1308,0.0
DB01_to_DK04#alt7,7,59,500.0,2300.0,0.1432,0.0
DB01_to_DK04#alt7,7,60,550.0,2300.0,0.1599,0.0
DB01_to_DK04#alt7,7,61,600.0,2300.0,0.1889,0.0
DB01_to_DK04#alt7,7,62,650.0,2300.0,0.2231,0.0
DB01_to_DK04#alt7,7,63,700.0,2350.0,0.2609,0.0
DB01_to_DK04#alt7,7,64,750.0,2400.0,0.2972,0.0
DB01_to_DK04#alt7,7,65,800.0,2400.0,0.3485,0.0
DB01_to_DK04#alt7,7,66,850.0,2450.0,0.3784,0.0
DB01_to_DK04#alt7,7,67,900.0,2500.0,0.3895,0.0
DB01_to_DK04#alt7,7,68,950.0,2450.0,0.4931,0.0
DB01_to_DK04#alt7,7,69,1000.0,2500.0,0.4931,0.0
DB01_to_DK04#alt7,7,70,1050.0,2500.0,0.5483,0.0
DB01_to_DK04#alt7,7,71,1100.0,2500.0,0.6241,0.0
DB01_to_DK04#alt7,7,72,1150.0,2550.0,0.5903,0.0
DB01_to_DK04#alt7,7,73,1200.0,2550.0,0.6241,0.0
DB01_to_DK04#alt7,7,74,1250.0,2600.0,0.5903,0.0
DB01_to_DK04#alt7,7,75,1300.0,2600.0,0.6065,0.0
DB01_to_DK06#alt0,0,0,750.0,4200.0,0.7165,0.0
DB01_to_DK06#alt0,0,1,800.0,4250.0,0.5903,0.0
DB01_to_DK06#alt0,0,2,850.0,4300.0,0.6065,0.0
DB01_to_DK06#alt0,0,3,900.0,4300.0,0.6241,0.0
DB01_to_DK06#alt0,0,4,950.0,4300.0,0.6889,0.0
DB01_to_DK06#alt0,0,5,1000.0,4350.0,0.6889,0.0
DB01_to_DK06#alt0,0,6,1050.0,4400.0,0.6889,0.0
DB01_to_DK06#alt0,0,7,1100.0,4450.0,0.6889,0.0
DB01_to_DK06#alt0,0,8,1100.0,4500.0,0.7165,0.0
DB01_to_DK06#alt0,0,9,1100.0,4550.0,0.7165,0.0
DB01_to_DK06#alt0,0,10,1150.0,4600.0,0.6065,0.0
DB01_to_DK06#alt0,0,11,1150.0,4650.0,0.5903,0.0
DB01_to_DK06#alt0,0,12,1150.0,4700.0,0.5483,0.0
DB01_to_DK06#alt0,0,13,1200.0,4750.0,0.4346,0.0
DB01_to_DK06#alt0,0,14,1250.0,4800.0,0.4346,0.0
DB01_to_DK06#alt0,0,15,1300.0,4850.0,0.4346,0.0
DB01_to_DK06#alt0,0,16,1350.0,4900.0,0.4076,0.0
DB01_to_DK06#alt0,0,17,1400.0,4900.0,0.4275,0.0
DB01_to_DK06#alt0,0,18,1450.0,4900.0,0.4346,0.0
DB01_to_DK06#alt0,0,19,1500.0,4900.0,0.4346,0.0
DB01_to_DK06#alt0,0,20,1550.0,4850.0,0.5134,0.0
DB01_to_DK06#alt0,0,21,1600.0,4850.0,0.503,0.0
DB01_to_DK06#alt0,0,22,1650.0,4900.0,0.4931,0.0
DB01_to_DK06#alt0,0,23,1700.0,4900.0,0.5483,0.0
DB01_to_DK06#alt0,0,24,1750.0,4900.0,0.6241,0.0
DB01_to_DK06#alt0,0,25,1800.0,4900.0,0.6889,0.0
DB01_to_DK06#alt0,0,26,1850.0,4900.0,0.7165,0.0
DB01_to_DK06#alt0,0,27,1900.0,4900.0,0.7165,0.0
DB01_to_DK06#alt0,0,28,1950.0,4900.0,0.7165,0.0
DB01_to_DK06#alt0,0,29,2000.0,4900.0,0.7165,0.0
DB01_to_DK06#alt0,0,30,2050.0,4900.0,0.6889,0.0
DB01_to_DK06#alt0,0,31,2100.0,4900.0,0.6241,0.0
DB01_to_DK06#alt0,0,32,2150.0,4900.0,0.5483,0.0
DB01_to_DK06#alt0,0,33,2200.0,4900.0,0.4931,0.0
DB01_to_DK06#alt0,0,34,2250.0,4900.0,0.4346,0.0
DB01_to_DK06#alt0,0,35,2300.0,4900.0,0.3895,0.0
DB01_to_DK06#alt0,0,36,2350.0,4900.0,0.344,0.0
DB01_to_DK06#alt0,0,37,2400.0,4900.0,0.3006,0.0
DB01_to_DK06#alt0,0,38,2450.0,4950.0,0.2384,0.0
DB01_to_DK06#alt0,0,39,2500.0,4950.0,0.2076,0.0
DB01_to_DK06#alt0,0,40,2550.0,4950.0,0.1889,0.0
DB01_to_DK06#alt0,0,41,2600.0,4950.0,0.1873,0.0
DB01_to_DK06#alt0,0,42,2650.0,4900.0,0.2151,0.0
DB01_to_DK06#alt0,0,43,2700.0,4850.0,0.2407,0.0
DB01_to_DK06#alt0,0,44,2750.0,4850.0,0.2252,0.0
DB01_to_DK06#alt0,0,45,2800.0,4800.0,0.2384,0.0
DB01_to_DK06#alt0,0,46,2850.0,4750.0,0.2431,0.0
DB01_to_DK06#alt0,0,47,2900.0,4700.0,0.2384,0.0
DB01_to_DK06#alt0,0,48,2950.0,4650.0,0.2609,0.0
DB01_to_DK06#alt0,0,49,3000.0,4650.0,0.2636,0.0
DB01_to_DK06#alt0,0,50,3050.0,4650.0,0.2636,0.0
DB01_to_DK06#alt0,0,51,3100.0,4600.0,0.3114,0.0
DB01_to_DK06#alt0,0,52,3150.0,4600.0,0.3077,0.0
DB01_to_DK06#alt0,0,53,3200.0,4600.0,0.2972,0.0
DB01_to_DK06#alt0,0,54,3250.0,4600.0,0.3077,0.0
DB01_to_DK06#alt0,0,55,3300.0,4600.0,0.344,0.0
DB01_to_DK06#alt0,0,56,3350.0,4550.0,0.4346,0.0
DB01_to_DK06#alt0,0,57,3400.0,4550.0,0.4746,0.0
DB01_to_DK06#alt0,0,58,3450.0,4550.0,0.503,0.0
DB01_to_DK06#alt0,0,59,3500.0,4550.0,0.5483,0.0
DB01_to_DK06#alt0,0,60,3550.0,4500.0,0.6889,0.0
DB01_to_DK06#alt0,0,61,3600.0,4500.0,0.7165,0.0
DB01_to_DK06#alt0,0,62,3650.0,4500.0,0.7165,0.0
DB01_to_DK06#alt0,0,63,3700.0,4500.0,0.6889,0.0
DB01_to_DK06#alt0,0,64,3750.0,4450.0,0.6889,0.0
DB01_to_DK06#alt0,0,65,3800.0,4400.0,0.6889,0.0
DB01_to_DK06#alt0,0,66,3850.0,4350.0,0.6889,0.0
DB01_to_DK06#alt0,0,67,3900.0,4300.0,0.6065,0.0
DB01_to_DK06#alt0,0,68,3950.0,4250.0,0.5134,0.0
DB01_to_DK06#alt0,0,69,3950.0,4200.0,0.5134,0.0
DB01_to_DK06#alt0,0,70,3950.0,4150.0,0.5483,0.0
DB01_to_DK06#alt0,0,71,3900.0,4100.0,0.6065,0.0
DB01_to_DK06#alt0,0,72,3900.0,4050.0,0.5903,0.0
DB01_to_DK06#alt0,0,73,3900.0,4000.0,0.5483,0.0
DB01_to_DK06#alt0,0,74,3900.0,3950.0,0.4931,0.0
DB01_to_DK06#alt0,0,75,3950.0,3900.0,0.4931,0.0
DB01_to_DK06#alt0,0,76,4000.0,3850.0,0.4931,0.0
DB01_to_DK06#alt0,0,77,4050.0,3800.0,0.4746,0.0
DB01_to_DK06#alt0,0,78,4100.0,3750.0,0.4275,0.0
DB01_to_DK06#alt0,0,79,4100.0,3700.0,0.3628,0.0
DB01_to_DK06#alt0,0,80,4100.0,3650.0,0.3077,0.0
DB01_to_DK06#alt0,0,81,4100.0,3600.0,0.2609,0.0
DB01_to_DK06#alt0,0,82,4100.0,3550.0,0.2211,0.0
DB01_to_DK06#alt0,0,83,4100.0,3500.0,0.1873,0.0
DB01_to_DK06#alt0,0,84,4100.0,3450.0,0.1587,0.0
DB01_to_DK06#alt0,0,85,4100.0,3400.0,0.1344,0.0
DB01_to_DK06#alt0,0,86,4100.0,3350.0,0.1138,0.0
DB01_to_DK06#alt0,0,87,4050.0,3300.0,0.0947,0.0
DB01_to_DK06#alt0,0,88,4000.0,3250.0,0.097,0.0
DB01_to_DK06#alt0,0,89,3950.0,3200.0,0.1146,0.0
DB01_to_DK06#alt0,0,90,3900.0,3150.0,0.1353,0.0
DB01_to_DK06#alt0,0,91,3900.0,3100.0,0.1344,0.0
DB01_to_DK06#alt0,0,92,3900.0,3050.0,0.1317,0.0
DB01_to_DK06#alt0,0,93,3900.0,3000.0,0.1273,0.0
DB01_to_DK06#alt0,0,94,3900.0,2950.0,0.1215,0.0
DB01_to_DK06#alt0,0,95,3900.0,2900.0,0.1183,0.0
DB01_to_DK06#alt0,0,96,3900.0,2850.0,0.1344,0.0
DB01_to_DK06#alt0,0,97,3900.0,2800.0,0.1517,0.0
DB01_to_DK06#alt0,0,98,3900.0,2750.0,0.17,0.0
DB01_to_DK06#alt0,0,99,3900.0,2700.0,0.1921,0.0
DB01_to_DK06#alt0,0,100,3900.0,2650.0,0.2151,0.0
DB01_to_DK06#alt0,0,101,3900.0,2600.0,0.2384,0.0
DB01_to_DK06#alt0,0,102,3900.0,2550.0,0.2609,0.0
DB01_to_DK06#alt0,0,103,3900.0,2500.0,0.281,0.0
DB01_to_DK06#alt0,0,104,3900.0,2450.0,0.2972,0.0
DB01_to_DK06#alt0,0,105,3850.0,2400.0,0.2609,0.0
DB01_to_DK06#alt0,0,106,3800.0,2350.0,0.2231,0.0
DB01_to_DK06#alt0,0,107,3750.0,2300.0,0.1889,0.0
DB01_to_DK06#alt0,0,108,3700.0,2250.0,0.17,0.0
DB01_to_DK06#alt0,0,109,3650.0,2200.0,0.2151,0.0
DB01_to_DK06#alt0,0,110,3600.0,2150.0,0.2721,0.0
DB01_to_DK06#alt0,0,111,3550.0,2100.0,0.344,0.0
DB01_to_DK06#alt0,0,112,3500.0,2050.0,0.4346,0.0
DB01_to_DK06#alt0,0,113,3450.0,2000.0,0.5483,0.0
DB01_to_DK06#alt0,0,114,3400.0,1950.0,0.6889,0.0
DB01_to_DK06#alt0,0,115,3450.0,1900.0,0.6241,0.0
DB01_to_DK06#alt0,0,116,3450.0,1850.0,0.6889,0.0
DB01_to_DK06#alt0,0,117,3450.0,1800.0,0.7165,0.0
DB01_to_DK06#alt0,0,118,3450.0,1750.0,0.7165,0.0
DB01_to_DK06#alt0,0,119,3450.0,1700.0,0.6889,0.0
DB01_to_DK06#alt0,0,120,3400.0,1650.0,0.7165,0.0
DB01_to_DK06#alt0,0,121,3400.0,1600.0,0.6889,0.0
DB01_to_DK06#alt0,0,122,3350.0,1550.0,0.6889,0.0
DB01_to_DK06#alt0,0,123,3400.0,1500.0,0.5483,0.0
DB01_to_DK06#alt0,0,124,3350.0,1450.0,0.5483,0.0
DB01_to_DK06#alt0,0,125,3350.0,1400.0,0.4746,0.0
DB01_to_DK06#alt0,0,126,3400.0,1350.0,0.5134,0.0
DB01_to_DK06#alt0,0,127,3350.0,1300.0,0.4746,0.0
DB01_to_DK06#alt0,0,128,3300.0,1250.0,0.4275,0.0
DB01_to_DK06#alt0,0,129,3300.0,1200.0,0.4346,0.0
DB01_to_DK06#alt0,0,130,3300.0,1150.0,0.4346,0.0
DB01_to_DK06#alt0,0,131,3300.0,1100.0,0.4346,0.0
DB01_to_DK06#alt0,0,132,3300.0,1050.0,0.4346,0.0
DB01_to_DK06#alt1,1,0,750.0,4200.0,0.7165,0.0
DB01_to_DK06#alt1,1,1,800.0,4250.0,0.5903,0.0
DB01_to_DK06#alt1,1,2,850.0,4300.0,0.6065,0.0
DB01_to_DK06#alt1,1,3,900.0,4300.0,0.6241,0.0
DB01_to_DK06#alt1,1,4,950.0,4300.0,0.6889,0.0
DB01_to_DK06#alt1,1,5,1000.0,4300.0,0.7165,0.0
DB01_to_DK06#alt1,1,6,1050.0,4350.0,0.6241,0.0
DB01_to_DK06#alt1,1,7,1100.0,4400.0,0.6241,0.0
DB01_to_DK06#alt1,1,8,1150.0,4400.0,0.6065,0.0
DB01_to_DK06#alt1,1,9,1200.0,4450.0,0.5134,0.0
DB01_to_DK06#alt1,1,10,1250.0,4500.0,0.503,0.0
DB01_to_DK06#alt1,1,11,1300.0,4550.0,0.6065,0.0
DB01_to_DK06#alt1,1,12,1350.0,4600.0,0.7165,0.0
DB01_to_DK06#alt1,1,13,1350.0,4650.0,0.7165,0.0
DB01_to_DK06#alt1,1,14,1350.0,4700.0,0.6889,0.0
DB01_to_DK06#alt1,1,15,1400.0,4750.0,0.6889,0.0
DB01_to_DK06#alt1,1,16,1450.0,4800.0,0.6065,0.0
DB01_to_DK06#alt1,1,17,1500.0,4800.0,0.6065,0.0
DB01_to_DK06#alt1,1,18,1550.0,4800.0,0.6065,0.0
DB01_to_DK06#alt1,1,19,1600.0,4850.0,0.503,0.0
DB01_to_DK06#alt1,1,20,1650.0,4850.0,0.5483,0.0
DB01_to_DK06#alt1,1,21,1700.0,4900.0,0.5483,0.0
DB01_to_DK06#alt1,1,22,1750.0,4950.0,0.5483,0.0
DB01_to_DK06#alt1,1,23,1800.0,4950.0,0.5903,0.0
DB01_to_DK06#alt1,1,24,1850.0,4950.0,0.6065,0.0
DB01_to_DK06#alt1,1,25,1900.0,4900.0,0.7165,0.0
DB01_to_DK06#alt1,1,26,1950.0,4900.0,0.7165,0.0
DB01_to_DK06#alt1,1,27,2000.0,4900.0,0.7165,0.0
DB01_to_DK06#alt1,1,28,2050.0,4950.0,0.5903,0.0
DB01_to_DK06#alt1,1,29,2100.0,4900.0,0.6241,0.0
DB01_to_DK06#alt1,1,30,2150.0,4850.0,0.6241,0.0
DB01_to_DK06#alt1,1,31,2200.0,4850.0,0.5483,0.0
DB01_to_DK06#alt1,1,32,2250.0,4800.0,0.5483,0.0
DB01_to_DK06#alt1,1,33,2300.0,4850.0,0.4346,0.0
DB01_to_DK06#alt1,1,34,2350.0,4850.0,0.3784,0.0
DB01_to_DK06#alt1,1,35,2400.0,4800.0,0.3485,0.0
DB01_to_DK06#alt1,1,36,2450.0,4850.0,0.281,0.0
DB01_to_DK06#alt1,1,37,2500.0,4850.0,0.2636,0.0
DB01_to_DK06#alt1,1,38,2550.0,4900.0,0.2231,0.0
DB01_to_DK06#alt1,1,39,2600.0,4950.0,0.1873,0.0
DB01_to_DK06#alt1,1,40,2650.0,4950.0,0.1827,0.0
DB01_to_DK06#alt1,1,41,2700.0,4950.0,0.1755,0.0
DB01_to_DK06#alt1,1,42,2750.0,4950.0,0.1661,0.0
DB01_to_DK06#alt1,1,43,2800.0,4950.0,0.1551,0.0
DB01_to_DK06#alt1,1,44,2850.0,4900.0,0.1648,0.0
DB01_to_DK06#alt1,1,45,2900.0,4850.0,0.17,0.0
DB01_to_DK06#alt1,1,46,2950.0,4800.0,0.17,0.0
DB01_to_DK06#alt1,1,47,3000.0,4750.0,0.1889,0.0
DB01_to_DK06#alt1,1,48,3050.0,4750.0,0.1889,0.0
DB01_to_DK06#alt1,1,49,3100.0,4750.0,0.1889,0.0
DB01_to_DK06#alt1,1,50,3150.0,4700.0,0.2211,0.0
DB01_to_DK06#alt1,1,51,3200.0,4700.0,0.2211,0.0
DB01_to_DK06#alt1,1,52,3250.0,4700.0,0.2609,0.0
DB01_to_DK06#alt1,1,53,3300.0,4700.0,0.3077,0.0
DB01_to_DK06#alt1,1,54,3350.0,4700.0,0.3628,0.0
DB01_to_DK06#alt1,1,55,3400.0,4650.0,0.4076,0.0
DB01_to_DK06#alt1,1,56,3450.0,4650.0,0.4746,0.0
DB01_to_DK06#alt1,1,57,3500.0,4650.0,0.5483,0.0
DB01_to_DK06#alt1,1,58,3550.0,4650.0,0.6241,0.0
DB01_to_DK06#alt1,1,59,3600.0,4600.0,0.5903,0.0
DB01_to_DK06#alt1,1,60,3650.0,4600.0,0.6065,0.0
DB01_to_DK06#alt1,1,61,3700.0,4600.0,0.6065,0.0
DB01_to_DK06#alt1,1,62,3750.0,4600.0,0.5903,0.0
DB01_to_DK06#alt1,1,63,3800.0,4550.0,0.4931,0.0
DB01_to_DK06#alt1,1,64,3850.0,4500.0,0.4931,0.0
DB01_to_DK06#alt1,1,65,3900.0,4450.0,0.4931,0.0
DB01_to_DK06#alt1,1,66,3950.0,4400.0,0.4746,0.0
DB01_to_DK06#alt1,1,67,4000.0,4350.0,0.4275,0.0
DB01_to_DK06#alt1,1,68,4050.0,4300.0,0.4746,0.0
DB01_to_DK06#alt1,1,69,4100.0,4250.0,0.5903,0.0
DB01_to_DK06#alt1,1,70,4150.0,4200.0,0.7165,0.0
DB01_to_DK06#alt1,1,71,4200.0,4200.0,0.7165,0.0
DB01_to_DK06#alt1,1,72,4250.0,4200.0,0.6889,0.0
DB01_to_DK06#alt1,1,73,4300.0,4150.0,0.6889,0.0
DB01_to_DK06#alt1,1,74,4350.0,4100.0,0.6889,0.0
DB01_to_DK06#alt1,1,75,4400.0,4050.0,0.6065,0.0
DB01_to_DK06#alt1,1,76,4450.0,4000.0,0.503,0.0
DB01_to_DK06#alt1,1,77,4500.0,3950.0,0.4076,0.0
DB01_to_DK06#alt1,1,78,4550.0,3900.0,0.3269,0.0
DB01_to_DK06#alt1,1,79,4550.0,3850.0,0.3006,0.0
DB01_to_DK06#alt1,1,80,4500.0,3800.0,0.3077,0.0
DB01_to_DK06#alt1,1,81,4450.0,3750.0,0.3077,0.0
DB01_to_DK06#alt1,1,82,4400.0,3700.0,0.3006,0.0
DB01_to_DK06#alt1,1,83,4350.0,3650.0,0.281,0.0
DB01_to_DK06#alt1,1,84,4300.0,3600.0,0.253,0.0
DB01_to_DK06#alt1,1,85,4250.0,3550.0,0.2211,0.0
DB01_to_DK06#alt1,1,86,4250.0,3500.0,0.1873,0.0
DB01_to_DK06#alt1,1,87,4250.0,3450.0,0.1587,0.0
DB01_to_DK06#alt1,1,88,4250.0,3400.0,0.1344,0.0
DB01_to_DK06#alt1,1,89,4250.0,3350.0,0.1138,0.0
DB01_to_DK06#alt1,1,90,4250.0,3300.0,0.0964,0.0
DB01_to_DK06#alt1,1,91,4250.0,3250.0,0.0816,0.0
DB01_to_DK06#alt1,1,92,4250.0,3200.0,0.0691,0.0
DB01_to_DK06#alt1,1,93,4200.0,3150.0,0.0803,0.0
