agent_id,origin,dest,mission,round_trip,arrival_s,depart_s,wait_s,launch_s,complete_s,flight_time_s,speed_kmh,air_time_s,route_len_m,flown_m,hold_s,n_holds,energy_wh,charge_s,n_charges,battery_end_pct,completed,battery_dead
160,DB02,DK03,round_trip,True,0.0,19745.0,19745.0,19745.0,23006.0,3261.0,50.0,3262.0,7224.9,753.0,3144.0,1,197.46,0.0,0,-0.0,False,True
161,DK03,DB02,one_way,False,0.0,3391.0,3391.0,3391.0,6641.0,3250.0,60.0,3251.0,6207.3,1168.5,3066.0,1,196.16,0.0,0,-0.0,False,True
162,DB02,DK04,round_trip,True,0.0,19881.0,19881.0,19881.0,23148.0,3267.0,50.0,3268.0,4283.2,206.9,3249.0,1,200.01,0.0,0,-0.0,False,True
163,DK04,DB02,backup,False,0.0,6606.0,6606.0,6606.0,9844.0,3238.0,50.0,3239.0,4934.7,1168.5,3131.0,1,199.61,0.0,0,-0.0,False,True
164,DB02,DK05,one_way,False,0.0,22843.0,22843.0,22843.0,26077.0,3234.0,60.0,3235.0,6865.5,1161.4,3068.0,1,196.23,0.0,0,-0.0,False,True
165,DK05,DB02,one_way,False,0.0,4401.0,4401.0,4401.0,7663.0,3262.0,60.0,3263.0,6421.6,919.9,1704.0,1,111.05,0.0,0,-0.0,False,True
166,DB02,DK06,backup,False,0.0,13168.0,13168.0,13168.0,16435.0,3267.0,30.0,3268.0,4470.1,753.0,3135.0,1,197.83,0.0,0,-0.0,False,True
167,DK06,DB02,one_way,False,0.0,6539.0,6539.0,6539.0,9800.0,3261.0,50.0,3262.0,2715.7,1057.5,2630.0,1,168.21,0.0,0,-0.0,False,True
168,DB01,DK01,one_way,False,0.0,19969.0,19969.0,19969.0,23232.0,3263.0,50.0,3264.0,2251.9,656.0,75.0,1,9.23,0.0,0,-0.0,False,True
169,DK01,DB01,one_way,False,0.0,203.0,203.0,203.0,3471.0,3268.0,30.0,3269.0,2794.6,704.4,14.0,1,6.7,0.0,0,-0.0,False,True
170,DB01,DK02,one_way,False,0.0,,,,,,60.0,0.0,2651.4,0.0,0.0,0,0.0,0.0,0,100.0,False,False
171,DK02,DB01,one_way,False,0.0,1050.0,1050.0,1050.0,4297.0,3247.0,50.0,3248.0,9584.1,1746.6,2670.0,2,175.53,0.0,0,-0.0,False,True
172,DB01,DK03,backup,False,0.0,,,,,,60.0,0.0,2061.9,0.0,0.0,0,0.0,0.0,0,100.0,False,False
173,DK03,DB01,one_way,False,0.0,3297.0,3297.0,3297.0,6538.0,3241.0,60.0,3242.0,4715.7,1803.7,721.0,1,57.63,0.0,0,-0.0,False,True
174,DB01,DK04,one_way,False,0.0,,,,,,60.0,0.0,1121.0,0.0,0.0,0,0.0,0.0,0,100.0,False,False
175,DK04,DB01,backup,False,0.0,6671.0,6671.0,6671.0,9908.0,3237.0,60.0,3238.0,4683.8,1168.5,25.0,1,10.32,0.0,0,-0.0,False,True
176,DB01,DK05,backup,False,0.0,23249.0,23249.0,23249.0,26512.0,3263.0,50.0,3264.0,4136.7,656.0,72.0,1,9.04,0.0,0,-0.0,False,True
177,DK05,DB01,round_trip,True,0.0,453.0,453.0,453.0,3725.0,3272.0,30.0,3273.0,7749.7,328.9,43.0,1,5.36,0.0,0,-0.0,False,True
178,DB01,DK06,one_way,False,0.0,,,,,,60.0,0.0,2751.4,0.0,0.0,0,0.0,0.0,0,100.0,False,False
179,DK06,DB01,one_way,False,0.0,4996.0,4996.0,4996.0,8268.0,3272.0,30.0,3273.0,2785.6,413.0,425.0,1,29.4,0.0,0,-0.0,False,True
180,DB02,DK01,round_trip,True,0.0,13236.0,13236.0,13236.0,16503.0,3267.0,30.0,3268.0,5877.7,753.0,24.0,1,7.72,0.0,0,-0.0,False,True
181,DK01,DB02,round_trip,True,0.0,88.0,88.0,88.0,3344.0,3256.0,50.0,3257.0,7987.2,1884.7,2658.0,2,175.78,0.0,0,-0.0,False,True
182,DB02,DK02,return,False,0.0,22972.0,22972.0,22972.0,26211.0,3239.0,50.0,3240.0,3906.1,1161.4,96.0,1,14.09,0.0,0,-0.0,False,True
183,DK02,DB02,one_way,False,0.0,4576.0,4576.0,4576.0,7837.0,3261.0,50.0,3262.0,3359.5,904.3,1191.0,1,79.18,0.0,0,-0.0,False,True
184,DB02,DK03,one_way,False,0.0,23007.0,23007.0,23007.0,26268.0,3261.0,50.0,3262.0,2897.6,753.0,3133.0,1,196.79,0.0,0,-0.0,False,True
185,DK03,DB02,one_way,False,0.0,3753.0,3753.0,3753.0,6943.0,3190.0,60.0,3191.0,6406.8,2375.9,2980.0,1,199.99,0.0,0,-0.0,False,True
186,DB02,DK04,one_way,False,0.0,23149.0,23149.0,23149.0,26416.0,3267.0,50.0,3268.0,2191.8,206.9,3249.0,1,200.01,0.0,0,-0.0,False,True
187,DK04,DB02,one_way,False,0.0,3426.0,3426.0,3426.0,6696.0,3270.0,30.0,3271.0,2861.0,522.0,27.0,1,5.98,0.0,0,-0.0,False,True
188,DB02,DK05,one_way,False,0.0,26078.0,26078.0,26078.0,29317.0,3239.0,50.0,3240.0,5341.6,1161.4,3068.0,1,195.71,0.0,0,-0.0,False,True
189,DK05,DB02,return,False,0.0,10414.0,10414.0,10414.0,13683.0,3269.0,60.0,3270.0,2002.2,436.2,3129.0,1,194.5,0.0,0,-0.0,False,True
190,DB02,DK06,return,False,0.0,26212.0,26212.0,26212.0,29451.0,3239.0,50.0,3240.0,3616.9,1161.4,96.0,1,14.09,0.0,0,-0.0,False,True
191,DK06,DB02,round_trip,True,0.0,6594.0,6594.0,6594.0,9862.0,3268.0,30.0,3269.0,12884.8,1156.0,431.0,1,35.93,0.0,0,-0.0,False,True
192,DB01,DK01,one_way,False,0.0,,,,,,60.0,0.0,1836.5,0.0,0.0,0,0.0,0.0,0,100.0,False,False
193,DK01,DB01,round_trip,True,0.0,234.0,234.0,234.0,3504.0,3270.0,60.0,3271.0,5856.6,914.9,2230.0,1,143.16,0.0,0,-0.0,False,True
194,DB01,DK02,one_way,False,0.0,6661.0,6661.0,6661.0,9932.0,3271.0,30.0,3272.0,2884.8,482.0,3093.0,1,193.02,0.0,0,-0.0,False,True
195,DK02,DB01,one_way,False,0.0,4665.0,4665.0,4665.0,7928.0,3263.0,50.0,3264.0,2703.3,904.3,37.0,1,8.66,0.0,0,-0.0,False,True
196,DB01,DK03,one_way,False,0.0,6707.0,6707.0,6707.0,9978.0,3271.0,30.0,3272.0,2061.9,301.6,3158.0,1,195.49,0.0,0,-0.0,False,True
197,DK03,DB01,return,False,0.0,3733.0,3733.0,3733.0,6990.0,3257.0,60.0,3258.0,2887.0,1168.5,136.0,1,17.1,0.0,0,-0.0,False,True
198,DB01,DK04,backup,False,0.0,,,,,,60.0,0.0,1080.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
199,DK04,DB01,round_trip,True,0.0,9845.0,9845.0,9845.0,13083.0,3238.0,50.0,3239.0,4710.4,1168.5,3130.0,1,199.55,0.0,0,-0.0,False,True
200,DB01,DK05,round_trip,True,0.0,23630.0,23630.0,23630.0,26890.0,3260.0,50.0,3261.0,11356.2,866.8,3053.0,1,192.71,0.0,0,-0.0,False,True
201,DK05,DB01,one_way,False,0.0,5914.0,5914.0,5914.0,9175.0,3261.0,60.0,3262.0,3659.6,919.9,1438.0,1,94.8,0.0,0,-0.0,False,True
202,DB01,DK06,one_way,False,0.0,6714.0,6714.0,6714.0,9982.0,3268.0,30.0,3269.0,3158.7,656.0,3129.0,1,196.66,0.0,0,-0.0,False,True
203,DK06,DB01,one_way,False,0.0,6896.0,6896.0,6896.0,10162.0,3266.0,30.0,3267.0,2394.4,1057.5,316.0,1,28.09,0.0,0,-0.0,False,True
204,DB02,DK01,round_trip,True,0.0,26269.0,26269.0,26269.0,29524.0,3255.0,60.0,3256.0,5877.7,753.0,3118.0,1,196.21,0.0,0,-0.0,False,True
205,DK01,DB02,one_way,False,0.0,184.0,184.0,184.0,3433.0,3249.0,60.0,3250.0,5039.2,858.1,31.0,1,8.35,0.0,0,-0.0,False,True
206,DB02,DK02,one_way,False,0.0,26417.0,26417.0,26417.0,29684.0,3267.0,50.0,3268.0,3306.5,206.9,3249.0,1,200.01,0.0,0,-0.0,False,True
207,DK02,DB02,backup,False,0.0,6682.0,6682.0,6682.0,9944.0,3262.0,50.0,3263.0,3731.8,904.3,1960.0,1,126.18,0.0,0,-0.0,False,True
208,DB02,DK03,round_trip,True,0.0,3556.0,3556.0,3556.0,6785.0,3229.0,60.0,3230.0,9866.7,1161.4,121.0,1,16.13,0.0,0,-0.0,False,True
209,DK03,DB02,one_way,False,0.0,3606.0,3606.0,3606.0,6857.0,3251.0,50.0,3252.0,4327.3,931.9,351.0,1,28.05,0.0,0,-0.0,False,True
210,DB02,DK04,round_trip,True,0.0,29318.0,29318.0,29318.0,32557.0,3239.0,50.0,3240.0,9013.9,1161.4,3068.0,1,195.71,0.0,0,-0.0,False,True
211,DK04,DB02,one_way,False,0.0,6619.0,6619.0,6619.0,9889.0,3270.0,30.0,3271.0,2861.0,522.0,3133.0,1,195.79,0.0,0,-0.0,False,True
212,DB02,DK05,one_way,False,0.0,13300.0,13300.0,13300.0,16568.0,3268.0,30.0,3269.0,5538.1,753.0,16.0,1,7.23,0.0,0,-0.0,False,True
213,DK05,DB02,return,False,0.0,4007.0,4007.0,4007.0,6104.0,2097.0,50.0,2098.0,1939.7,1939.7,1249.0,3,90.06,0.0,0,35.3,True,False
214,DB02,DK06,one_way,False,0.0,29452.0,29452.0,29452.0,32691.0,3239.0,50.0,3240.0,4371.8,1161.4,96.0,1,14.09,0.0,0,-0.0,False,True
215,DK06,DB02,round_trip,True,0.0,,,,,,60.0,0.0,6159.4,0.0,0.0,0,0.0,0.0,0,100.0,False,False
216,DB01,DK01,round_trip,True,0.0,6789.0,6789.0,6789.0,10060.0,3271.0,30.0,3272.0,3486.8,482.0,71.0,1,8.34,0.0,0,-0.0,False,True
217,DK01,DB01,round_trip,True,0.0,113.0,113.0,113.0,3366.0,3253.0,50.0,3254.0,4225.1,858.1,3153.0,1,198.76,0.0,0,-0.0,False,True
218,DB01,DK02,backup,False,0.0,6936.0,6936.0,6936.0,10196.0,3260.0,50.0,3261.0,2899.9,866.8,77.0,1,10.84,0.0,0,-0.0,False,True
219,DK02,DB01,one_way,False,0.0,8107.0,8107.0,8107.0,11378.0,3271.0,60.0,3272.0,7894.2,287.2,3184.0,1,196.74,0.0,0,-0.0,False,True
220,DB01,DK03,return,False,0.0,,,,,,60.0,0.0,1281.8,0.0,0.0,0,0.0,0.0,0,100.0,False,False
221,DK03,DB01,round_trip,True,0.0,3857.0,3857.0,3857.0,7076.0,3219.0,50.0,3220.0,7751.1,2375.9,73.0,1,21.28,0.0,0,-0.0,False,True
222,DB01,DK04,one_way,False,0.0,,,,,,60.0,0.0,1121.0,0.0,0.0,0,0.0,0.0,0,100.0,False,False
223,DK04,DB01,backup,False,0.0,6709.0,6709.0,6709.0,9979.0,3270.0,30.0,3271.0,2008.0,522.0,39.0,1,6.71,0.0,0,-0.0,False,True
224,DB01,DK05,backup,False,0.0,26530.0,26530.0,26530.0,29793.0,3263.0,50.0,3264.0,4165.2,656.0,70.0,1,8.92,0.0,0,-0.0,False,True
225,DK05,DB01,backup,False,0.0,9176.0,9176.0,9176.0,12437.0,3261.0,60.0,3262.0,4084.5,919.9,1385.0,1,91.56,0.0,0,-0.0,False,True
226,DB01,DK06,round_trip,True,0.0,6810.0,6810.0,6810.0,10081.0,3271.0,30.0,3272.0,7180.6,301.6,34.0,1,4.58,0.0,0,-0.0,False,True
227,DK06,DB01,one_way,False,0.0,9840.0,9840.0,9840.0,13095.0,3255.0,50.0,3256.0,2394.4,1057.5,2890.0,1,184.1,0.0,0,-0.0,False,True
228,DB02,DK01,round_trip,True,0.0,29525.0,29525.0,29525.0,32786.0,3261.0,50.0,3262.0,4699.6,753.0,3101.0,1,194.84,0.0,0,-0.0,False,True
229,DK01,DB02,one_way,False,0.0,190.0,190.0,190.0,3450.0,3260.0,50.0,3261.0,4416.9,701.7,66.0,1,9.0,0.0,0,-0.0,False,True
230,DB02,DK02,round_trip,True,0.0,16477.0,16477.0,16477.0,19744.0,3267.0,30.0,3268.0,8195.5,753.0,3124.0,1,197.16,0.0,0,-0.0,False,True
231,DK02,DB02,one_way,False,0.0,1131.0,1131.0,1131.0,4400.0,3269.0,30.0,3270.0,4713.3,1556.4,208.0,2,25.63,0.0,0,-0.0,False,True
232,DB02,DK03,one_way,False,0.0,29685.0,29685.0,29685.0,32952.0,3267.0,50.0,3268.0,1368.2,206.9,3249.0,1,200.01,0.0,0,-0.0,False,True
233,DK03,DB02,one_way,False,0.0,4290.0,4290.0,4290.0,7540.0,3250.0,50.0,3251.0,4603.1,1446.2,828.0,1,60.84,0.0,0,-0.0,False,True
234,DB02,DK04,round_trip,True,0.0,32558.0,32558.0,32558.0,35792.0,3234.0,60.0,3235.0,9062.7,1161.4,3063.0,1,195.92,0.0,0,-0.0,False,True
235,DK04,DB02,round_trip,True,0.0,9863.0,9863.0,9863.0,13133.0,3270.0,50.0,3271.0,5812.7,115.7,3258.0,1,199.92,0.0,0,-0.0,False,True
236,DB02,DK05,return,False,0.0,16551.0,16551.0,16551.0,19818.0,3267.0,30.0,3268.0,1932.8,753.0,30.0,1,8.08,0.0,0,-0.0,False,True
237,DK05,DB02,one_way,False,0.0,36798.0,36798.0,36798.0,40067.0,3269.0,60.0,3270.0,4152.9,436.2,3129.0,1,194.5,0.0,0,-0.0,False,True
238,DB02,DK06,round_trip,True,0.0,32692.0,32692.0,32692.0,35931.0,3239.0,50.0,3240.0,6802.9,1161.4,101.0,1,14.39,0.0,0,-0.0,False,True
239,DK06,DB02,round_trip,True,0.0,,,,,,60.0,0.0,6159.4,0.0,0.0,0,0.0,0.0,0,100.0,False,False
240,DB01,DK01,round_trip,True,0.0,,,,,,60.0,0.0,3630.1,0.0,0.0,0,0.0,0.0,0,100.0,False,False
241,DK01,DB01,round_trip,True,0.0,,,,,,60.0,0.0,3630.1,0.0,0.0,0,0.0,0.0,0,100.0,False,False
242,DB01,DK02,backup,False,0.0,7059.0,7059.0,7059.0,10319.0,3260.0,50.0,3261.0,2899.9,866.8,79.0,1,10.96,0.0,0,-0.0,False,True
243,DK02,DB01,round_trip,True,0.0,1562.0,1562.0,1562.0,4834.0,3272.0,30.0,3273.0,7439.7,287.2,259.0,1,18.21,0.0,0,-0.0,False,True
244,DB01,DK03,round_trip,True,0.0,29811.0,29811.0,29811.0,33074.0,3263.0,50.0,3264.0,6813.3,656.0,68.0,1,8.8,0.0,0,-0.0,False,True
245,DK03,DB01,backup,False,0.0,201.0,201.0,201.0,3473.0,3272.0,30.0,3273.0,2933.0,311.7,3113.0,1,192.83,0.0,0,-0.0,False,True
246,DB01,DK04,round_trip,True,0.0,,,,,,60.0,0.0,2044.9,0.0,0.0,0,0.0,0.0,0,100.0,False,False
247,DK04,DB01,backup,False,0.0,9890.0,9890.0,9890.0,13160.0,3270.0,30.0,3271.0,2008.0,522.0,3125.0,1,195.3,0.0,0,-0.0,False,True
248,DB01,DK05,one_way,False,0.0,9939.0,9939.0,9939.0,13210.0,3271.0,30.0,3272.0,3577.9,482.0,3085.0,1,192.53,0.0,0,-0.0,False,True
249,DK05,DB01,round_trip,True,0.0,491.0,491.0,491.0,3762.0,3271.0,30.0,3272.0,8026.7,436.2,210.0,1,16.45,0.0,0,-0.0,False,True
250,DB01,DK06,one_way,False,0.0,,,,,,60.0,0.0,2751.4,0.0,0.0,0,0.0,0.0,0,100.0,False,False
251,DK06,DB01,one_way,False,0.0,,,,,,60.0,0.0,2689.8,0.0,0.0,0,0.0,0.0,0,100.0,False,False
252,DB02,DK01,round_trip,True,0.0,32787.0,32787.0,32787.0,36048.0,3261.0,50.0,3262.0,4699.6,753.0,3091.0,1,194.23,0.0,0,-0.0,False,True
253,DK01,DB02,round_trip,True,0.0,3299.0,3299.0,3299.0,6562.0,3263.0,30.0,3264.0,7567.6,942.4,3094.0,1,196.9,0.0,0,-0.0,False,True
254,DB02,DK02,one_way,False,0.0,32953.0,32953.0,32953.0,36220.0,3267.0,50.0,3268.0,3306.5,206.9,3249.0,1,200.01,0.0,0,-0.0,False,True
255,DK02,DB02,one_way,False,0.0,7927.0,7927.0,7927.0,11188.0,3261.0,50.0,3262.0,3359.5,904.3,1190.0,1,79.12,0.0,0,-0.0,False,True
256,DB02,DK03,round_trip,True,0.0,35793.0,35793.0,35793.0,39032.0,3239.0,50.0,3240.0,7720.0,1161.4,3063.0,1,195.41,0.0,0,-0.0,False,True
257,DK03,DB02,round_trip,True,0.0,6630.0,6630.0,6630.0,9871.0,3241.0,60.0,3242.0,7795.4,1446.2,2255.0,1,148.69,0.0,0,-0.0,False,True
258,DB02,DK04,return,False,0.0,19826.0,19826.0,19826.0,23092.0,3266.0,30.0,3267.0,3411.0,753.0,42.0,1,8.82,0.0,0,-0.0,False,True
259,DK04,DB02,round_trip,True,0.0,9986.0,9986.0,9986.0,13256.0,3270.0,30.0,3271.0,5093.4,522.0,45.0,1,7.08,0.0,0,-0.0,False,True
260,DB02,DK05,round_trip,True,0.0,35932.0,35932.0,35932.0,39166.0,3234.0,60.0,3235.0,14718.4,1161.4,96.0,1,14.61,0.0,0,-0.0,False,True
261,DK05,DB02,one_way,False,0.0,10986.0,10986.0,10986.0,14250.0,3264.0,50.0,3265.0,3400.9,919.9,1733.0,1,112.42,0.0,0,-0.0,False,True
262,DB02,DK06,round_trip,True,0.0,36049.0,36049.0,36049.0,39304.0,3255.0,60.0,3256.0,7688.8,753.0,3076.0,1,193.64,0.0,0,-0.0,False,True
263,DK06,DB02,return,False,0.0,,,,,,30.0,0.0,3685.7,0.0,0.0,0,0.0,0.0,0,100.0,False,False
264,DB01,DK01,round_trip,True,0.0,33092.0,33092.0,33092.0,36355.0,3263.0,50.0,3264.0,3953.3,656.0,66.0,1,8.68,0.0,0,-0.0,False,True
265,DK01,DB01,round_trip,True,0.0,,,,,,60.0,0.0,3630.1,0.0,0.0,0,0.0,0.0,0,100.0,False,False
266,DB01,DK02,one_way,False,0.0,10037.0,10037.0,10037.0,13308.0,3271.0,30.0,3272.0,3028.1,301.6,3151.0,1,195.06,0.0,0,-0.0,False,True
267,DK02,DB01,one_way,False,0.0,11450.0,11450.0,11450.0,14721.0,3271.0,60.0,3272.0,7894.2,287.2,3184.0,1,196.74,0.0,0,-0.0,False,True
268,DB01,DK03,backup,False,0.0,,,,,,60.0,0.0,2061.9,0.0,0.0,0,0.0,0.0,0,100.0,False,False
269,DK03,DB01,backup,False,0.0,6705.0,6705.0,6705.0,9959.0,3254.0,60.0,3255.0,3684.4,1168.5,2914.0,1,186.87,0.0,0,-0.0,False,True
270,DB01,DK04,round_trip,True,0.0,3422.0,3422.0,3422.0,6682.0,3260.0,50.0,3261.0,2657.4,866.8,3082.0,1,194.48,0.0,0,-0.0,False,True
271,DK04,DB01,round_trip,True,0.0,13084.0,13084.0,13084.0,16343.0,3259.0,30.0,3260.0,4751.0,1168.5,3091.0,1,198.59,0.0,0,-0.0,False,True
272,DB01,DK05,one_way,False,0.0,,,,,,60.0,0.0,3287.9,0.0,0.0,0,0.0,0.0,0,100.0,False,False
273,DK05,DB01,one_way,False,0.0,586.0,586.0,586.0,3858.0,3272.0,30.0,3273.0,3376.6,586.5,2644.0,1,166.44,0.0,0,-0.0,False,True
274,DB01,DK06,one_way,False,0.0,36372.0,36372.0,36372.0,39635.0,3263.0,50.0,3264.0,2930.6,656.0,64.0,1,8.55,0.0,0,-0.0,False,True
275,DK06,DB01,one_way,False,0.0,,,,,,30.0,0.0,2689.8,0.0,0.0,0,0.0,0.0,0,100.0,False,False
276,DB02,DK01,backup,False,0.0,36221.0,36221.0,36221.0,39485.0,3264.0,60.0,3265.0,1733.5,206.9,3250.0,1,200.17,0.0,0,-0.0,False,True
277,DK01,DB02,one_way,False,0.0,,,,,,30.0,0.0,2224.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
278,DB02,DK02,round_trip,True,0.0,39033.0,39033.0,39033.0,42272.0,3239.0,50.0,3240.0,12720.7,1161.4,3068.0,1,195.71,0.0,0,-0.0,False,True
279,DK02,DB02,round_trip,True,0.0,1630.0,1630.0,1630.0,4902.0,3272.0,30.0,3273.0,11248.1,586.5,740.0,1,50.09,0.0,0,-0.0,False,True
280,DB02,DK03,one_way,False,0.0,39167.0,39167.0,39167.0,42401.0,3234.0,60.0,3235.0,4439.7,1161.4,91.0,1,14.3,0.0,0,-0.0,False,True
281,DK03,DB02,round_trip,True,0.0,13519.0,13519.0,13519.0,16790.0,3271.0,60.0,3272.0,6231.4,291.7,3210.0,1,198.36,0.0,0,-0.0,False,True
282,DB02,DK04,round_trip,True,0.0,23099.0,23099.0,23099.0,26365.0,3266.0,30.0,3267.0,6622.9,753.0,53.0,1,9.49,0.0,0,-0.0,False,True
283,DK04,DB02,round_trip,True,0.0,13134.0,13134.0,13134.0,16406.0,3272.0,30.0,3273.0,5861.5,115.7,3251.0,1,199.63,0.0,0,-0.0,False,True
284,DB02,DK05,one_way,False,0.0,39305.0,39305.0,39305.0,42566.0,3261.0,50.0,3262.0,4846.5,753.0,3060.0,1,192.33,0.0,0,-0.0,False,True
285,DK05,DB02,return,False,0.0,3507.0,3507.0,3507.0,6778.0,3271.0,30.0,3272.0,2002.2,436.2,2925.0,1,182.37,0.0,0,-0.0,False,True
286,DB02,DK06,round_trip,True,0.0,26377.0,26377.0,26377.0,29643.0,3266.0,30.0,3267.0,7688.8,753.0,75.0,1,10.83,0.0,0,-0.0,False,True
287,DK06,DB02,one_way,False,0.0,,,,,,30.0,0.0,3120.5,0.0,0.0,0,0.0,0.0,0,100.0,False,False
288,DB01,DK01,round_trip,True,0.0,39651.0,39651.0,39651.0,42914.0,3263.0,50.0,3264.0,4045.5,656.0,61.0,1,8.37,0.0,0,-0.0,False,True
289,DK01,DB01,backup,False,0.0,,,,,,60.0,0.0,1936.9,0.0,0.0,0,0.0,0.0,0,100.0,False,False
290,DB01,DK02,round_trip,True,0.0,10193.0,10193.0,10193.0,13453.0,3260.0,50.0,3261.0,5474.7,866.8,3090.0,1,194.97,0.0,0,-0.0,False,True
291,DK02,DB01,backup,False,0.0,8353.0,8353.0,8353.0,11616.0,3263.0,50.0,3264.0,3038.2,904.3,374.0,1,29.26,0.0,0,-0.0,False,True
292,DB01,DK03,round_trip,True,0.0,,,,,,60.0,0.0,5909.0,0.0,0.0,0,0.0,0.0,0,100.0,False,False
293,DK03,DB01,return,False,0.0,9872.0,9872.0,9872.0,13119.0,3247.0,50.0,3248.0,4713.2,1446.2,3044.0,1,196.26,0.0,0,-0.0,False,True
294,DB01,DK04,one_way,False,0.0,3554.0,3554.0,3554.0,6814.0,3260.0,50.0,3261.0,972.1,866.8,88.0,1,11.51,0.0,0,-0.0,False,True
295,DK04,DB01,round_trip,True,0.0,13161.0,13161.0,13161.0,16431.0,3270.0,30.0,3271.0,2806.3,522.0,3120.0,1,195.0,0.0,0,-0.0,False,True
296,DB01,DK05,one_way,False,0.0,10074.0,10074.0,10074.0,13345.0,3271.0,30.0,3272.0,3577.9,482.0,78.0,1,8.77,0.0,0,-0.0,False,True
297,DK05,DB01,one_way,False,0.0,12438.0,12438.0,12438.0,15699.0,3261.0,60.0,3262.0,3659.6,919.9,1375.0,1,90.95,0.0,0,-0.0,False,True
298,DB01,DK06,one_way,False,0.0,42931.0,42931.0,42931.0,46194.0,3263.0,50.0,3264.0,2930.6,656.0,59.0,1,8.25,0.0,0,-0.0,False,True
299,DK06,DB01,round_trip,True,0.0,10202.0,10202.0,10202.0,13457.0,3255.0,50.0,3256.0,5629.8,1057.5,319.0,1,26.98,0.0,0,-0.0,False,True
300,DB02,DK01,round_trip,True,0.0,39486.0,39486.0,39486.0,42753.0,3267.0,50.0,3268.0,3170.2,206.9,3249.0,1,200.01,0.0,0,-0.0,False,True
301,DK01,DB02,round_trip,True,0.0,,,,,,30.0,0.0,4348.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
302,DB02,DK02,round_trip,True,0.0,42273.0,42273.0,42273.0,45512.0,3239.0,50.0,3240.0,8690.6,1161.4,3073.0,1,196.02,0.0,0,-0.0,False,True
303,DK02,DB02,return,False,0.0,10034.0,10034.0,10034.0,13297.0,3263.0,50.0,3264.0,2656.9,904.3,1627.0,1,105.83,0.0,0,-0.0,False,True
304,DB02,DK03,round_trip,True,0.0,42402.0,42402.0,42402.0,45636.0,3234.0,60.0,3235.0,9866.7,1161.4,86.0,1,13.99,0.0,0,-0.0,False,True
305,DK03,DB02,one_way,False,0.0,13254.0,13254.0,13254.0,16510.0,3256.0,50.0,3257.0,3282.4,1168.5,2921.0,1,186.78,0.0,0,-0.0,False,True
306,DB02,DK04,return,False,0.0,29649.0,29649.0,29649.0,32915.0,3266.0,30.0,3267.0,3411.0,753.0,85.0,1,11.44,0.0,0,-0.0,False,True
307,DK04,DB02,backup,False,0.0,9909.0,9909.0,9909.0,13149.0,3240.0,50.0,3241.0,5034.0,1168.5,28.0,1,9.98,0.0,0,-0.0,False,True
308,DB02,DK05,one_way,False,0.0,42567.0,42567.0,42567.0,45828.0,3261.0,50.0,3262.0,4846.5,753.0,3050.0,1,191.72,0.0,0,-0.0,False,True
309,DK05,DB02,round_trip,True,0.0,43438.0,43438.0,43438.0,46696.0,3258.0,60.0,3259.0,8099.1,919.9,3060.0,1,193.92,0.0,0,-0.0,False,True
310,DB02,DK06,one_way,False,0.0,32921.0,32921.0,32921.0,36187.0,3266.0,30.0,3267.0,4568.3,753.0,95.0,1,12.05,0.0,0,-0.0,False,True
311,DK06,DB02,round_trip,True,0.0,,,,,,50.0,0.0,4778.3,0.0,0.0,0,0.0,0.0,0,100.0,False,False
312,DB01,DK01,one_way,False,0.0,,,,,,60.0,0.0,1836.5,0.0,0.0,0,0.0,0.0,0,100.0,False,False
313,DK01,DB01,one_way,False,0.0,,,,,,60.0,0.0,1793.6,0.0,0.0,0,0.0,0.0,0,100.0,False,False
314,DB01,DK02,round_trip,True,0.0,10148.0,10148.0,10148.0,13419.0,3271.0,30.0,3272.0,6066.3,301.6,42.0,1,5.07,0.0,0,-0.0,False,True
315,DK02,DB01,round_trip,True,0.0,14722.0,14722.0,14722.0,17993.0,3271.0,60.0,3272.0,10545.6,287.2,3184.0,1,196.74,0.0,0,-0.0,False,True
316,DB01,DK03,one_way,False,0.0,,,,,,60.0,0.0,2976.0,0.0,0.0,0,0.0,0.0,0,100.0,False,False
317,DK03,DB01,one_way,False,0.0,345.0,345.0,345.0,3617.0,3272.0,30.0,3273.0,3739.3,311.7,43.0,1,5.21,0.0,0,-0.0,False,True
318,DB01,DK04,one_way,False,0.0,3677.0,3677.0,3677.0,6937.0,3260.0,50.0,3261.0,972.1,866.8,79.0,1,10.96,0.0,0,-0.0,False,True
319,DK04,DB01,one_way,False,0.0,13262.0,13262.0,13262.0,16532.0,3270.0,30.0,3271.0,1685.3,522.0,50.0,1,7.39,0.0,0,-0.0,False,True
320,DB01,DK05,backup,False,0.0,,,,,,60.0,0.0,3416.5,0.0,0.0,0,0.0,0.0,0,100.0,False,False
321,DK05,DB01,one_way,False,0.0,15700.0,15700.0,15700.0,18961.0,3261.0,60.0,3262.0,3659.6,919.9,1365.0,1,90.34,0.0,0,-0.0,False,True
322,DB01,DK06,round_trip,True,0.0,43775.0,43775.0,43775.0,47035.0,3260.0,50.0,3261.0,5832.9,866.8,2942.0,1,185.93,0.0,0,-0.0,False,True
323,DK06,DB01,one_way,False,0.0,,,,,,60.0,0.0,2689.8,0.0,0.0,0,0.0,0.0,0,100.0,False,False
