pair,direction,route_type,edge_seq,from_node_id,to_node_id,x1,y1,x2,y2,edge_distance_m,route_rank,route_key
DK01_to_DK06,backward,backup,2,2293,2192,3550.0,1100.0,3550.0,1050.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,3,2192,2090,3550.0,1050.0,3500.0,1000.0,70.71067811865476,1,backward_backup_01
DK01_to_DK06,backward,backup,4,2090,2089,3500.0,1000.0,3450.0,1000.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,5,2089,2088,3450.0,1000.0,3400.0,1000.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,6,2088,2087,3400.0,1000.0,3350.0,1000.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,7,2087,2086,3350.0,1000.0,3300.0,1000.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,8,2086,2085,3300.0,1000.0,3250.0,1000.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,9,2085,2084,3250.0,1000.0,3200.0,1000.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,10,2084,2083,3200.0,1000.0,3150.0,1000.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,11,2083,2082,3150.0,1000.0,3100.0,1000.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,12,2082,2081,3100.0,1000.0,3050.0,1000.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,13,2081,2080,3050.0,1000.0,3000.0,1000.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,14,2080,2079,3000.0,1000.0,2950.0,1000.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,15,2079,2179,2950.0,1000.0,2900.0,1050.0,70.71067811865476,1,backward_backup_01
DK01_to_DK06,backward,backup,16,2179,2178,2900.0,1050.0,2850.0,1050.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,17,2178,2278,2850.0,1050.0,2800.0,1100.0,70.71067811865476,1,backward_backup_01
DK01_to_DK06,backward,backup,18,2278,2277,2800.0,1100.0,2750.0,1100.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,19,2277,2377,2750.0,1100.0,2700.0,1150.0,70.71067811865476,1,backward_backup_01
DK01_to_DK06,backward,backup,20,2377,2477,2700.0,1150.0,2650.0,1200.0,70.71067811865476,1,backward_backup_01
DK01_to_DK06,backward,backup,21,2477,2476,2650.0,1200.0,2600.0,1200.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,22,2476,2576,2600.0,1200.0,2550.0,1250.0,70.71067811865476,1,backward_backup_01
DK01_to_DK06,backward,backup,23,2576,2676,2550.0,1250.0,2500.0,1300.0,70.71067811865476,1,backward_backup_01
DK01_to_DK06,backward,backup,24,2676,2675,2500.0,1300.0,2450.0,1300.0,50.0,1,backward_backup_01
DK01_to_DK06,backward,backup,25,2675,2775,2450.0,1300.0,2400.0,1350.0,70.71067811865476,1,backward_backup_01
DK01_to_DK06,backward,backup,26,2775,2774,2400.0,1350.0,2350.0,1350.0,50.0,1,backward_backup_01
