version,pair,route_key,start_label,end_label,direction,route_type,route_rank,success,message,distance_m,distance_km,total_cost,n_path_nodes,expanded_nodes,runtime_sec,mean_distance_to_main_m,duplicated_from_main,duplicated_from_previous_main,used_full_map_retry,safe_fallback,main_avoid_previous_radius_m,backup_corridor_m,backup_mean_offset_m,backup_min_offset_m,backup_separation_violation_pct,backup_separation_ok,backup_max_offset_m,parallel_buffer_ok,parallel_min_clearance_m,parallel_n_narrow_segments,parallel_n_crossings,parallel_crossing_locations,parallel_final_lambda,parallel_iterations,distance_diff_m,flz_buffer_ok,flz_buffer_min_distance_m,flz_buffer_via,tn_buffer_ok,tn_buffer_min_distance_m,tn_buffer_matched_role,tn_buffer_via,n_waypoints_before_turn_reduction,n_waypoints_after_turn_reduction,max_turn_angle_deg_before,max_turn_angle_deg_after,mean_turn_angle_deg_before,mean_turn_angle_deg_after,turn_reduction_applied,cross_pair_overlap_ok,cross_pair_overlap_percent,cross_pair_overlap_nodes,lock_mode,locked_overlap_nodes,locked_overlap_checked_nodes,locked_overlap_percent,mean_flz_support,mean_emergency_risk,mean_other_terminal_avoidance,mean_traffic_penalty_factor,route_file
v1_corridor,DB01_to_DB02,forward_main_01,DB01,DB02,forward,main,1,True,Path found. [safe fallback attempted],4245.584412271572,4.245584412271572,1166.9246088195175,71,4130,3.6256039142608643,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,,True,0.0,major,,71,71,59.03624346792648,53.13010235415599,39.39418785114084,27.02397298960808,True,,,,,0,0,0.0,0.619017768470123,0.38098223152987726,0.12814963090038273,1.1025197047203061,output/05_master_corridor_theta/route_nodes/DB01_to_DB02_forward_main_01.csv
v1_corridor,DB01_to_DB02,forward_backup_01,DB01,DB02,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 3 narrow sample(s), 4 crossing(s), min clearance 35.2 m (target 50 m).",4479.898987322333,4.479898987322333,1598.6627500502598,79,1012,1.076253890991211,110.1617318105444,False,False,False,True,,,119.92040678705432,,,,250.0,False,35.24514051724418,3.0,4.0,"(504,2646);(511,2639);(518,2632);(525,2625)",57.6650390625,9.0,234.31457505076105,,,,,,,,79,79,,,,,False,,,,,0,0,0.0,0.6056874107889947,0.3943125892110054,0.11229197831851732,1.089833582654814,output/05_master_corridor_theta/route_nodes/DB01_to_DB02_forward_backup_01.csv
v1_corridor,DB01_to_DB02,backward_main_01,DB02,DB01,backward,main,1,True,Path found. [safe fallback attempted],5309.188309203679,5.3091883092036785,1392.3244055345608,96,4311,3.7112224102020264,,,False,False,True,50.0,,,,,,,,,,,,,,,True,158.11388300841898,,True,70.71067811865476,major,,96,96,90.0,81.86989764584402,51.984693840687534,41.80822799757536,True,,,,strict_lock,0,74,0.0,0.5619122463872039,0.43808775361279606,0.1239656645646288,1.0991725316517031,output/05_master_corridor_theta/route_nodes/DB01_to_DB02_backward_main_01.csv
v1_corridor,DB01_to_DB02,backward_backup_01,DB02,DB01,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 3 narrow sample(s), 6 crossing(s), min clearance 35.3 m (target 50 m).",4538.477631085023,4.538477631085023,1430.0935653665056,81,1175,1.1945855617523193,131.13028323789982,False,False,False,True,,,134.22691324849276,,,,250.0,False,35.25611960651748,3.0,6.0,"(526,3924);(540,3910);(554,3896);(569,3881);(576,3874);(590,3860)",57.6650390625,8.0,-936.3961030678929,,,,,,,,81,81,,,,,False,,,,,0,0,0.0,0.5864624445266979,0.41353755547330207,0.1136559039188017,1.0909247231350412,output/05_master_corridor_theta/route_nodes/DB01_to_DB02_backward_backup_01.csv
v1_corridor,DB01_to_DK01,forward_main_01,DB01,DK01,forward,main,1,True,Path found. [safe fallback attempted],4717.766952966369,4.717766952966369,1673.9219782292525,85,4800,3.238365888595581,,,False,False,True,,,,,,,,,,,,,,,,True,450.0,,True,70.71067811865476,major,,85,85,80.53767779197437,54.46232220802562,54.0,47.576211617191504,True,,,,,0,0,0.0,0.440628660603445,0.5593713393965549,0.11307908228534091,1.0904632658282727,output/05_master_corridor_theta/route_nodes/DB01_to_DK01_forward_main_01.csv
v1_corridor,DB01_to_DK01,forward_backup_01,DB01,DK01,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 3 narrow sample(s), 6 crossing(s), min clearance 35.3 m (target 50 m).",4542.031021678298,4.542031021678298,2121.283000692317,79,1162,0.9456675052642822,101.24973682165795,False,False,False,True,,,95.2437114579387,,,,250.0,False,35.305158888770514,3.0,6.0,"(590,3860);(582,3868);(575,3875);(568,3882);(554,3896);(512,3938)",57.6650390625,7.0,-175.7359312880708,,,,,,,,79,79,,,,,False,,,,,0,0,0.0,0.4978503834300103,0.5021496165699897,0.14106941859195296,1.1128555348735625,output/05_master_corridor_theta/route_nodes/DB01_to_DK01_forward_backup_01.csv
v1_corridor,DB01_to_DK01,backward_main_01,DK01,DB01,backward,main,1,True,Path found. [safe fallback attempted],4924.873734152917,4.924873734152917,2808.0909669834045,85,4155,2.8375463485717773,,,False,False,True,200.0,,,,,,,,,,,,,,,True,250.0,,True,0.0,major,,85,85,90.0,53.13010235415599,38.8495638618245,25.090054065265893,True,,,,strict_lock,0,67,0.0,0.4822152149383951,0.517784785061605,0.27307468031676146,1.2184597442534093,output/05_master_corridor_theta/route_nodes/DB01_to_DK01_backward_main_01.csv
v1_corridor,DB01_to_DK01,backward_backup_01,DK01,DB01,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 14 narrow sample(s), 1 crossing(s), min clearance 2.8 m (target 50 m).",5242.031021678298,5.242031021678298,4687.029187175086,93,1774,1.3459999561309814,45.31412432659243,False,False,False,True,,,60.00362728961925,,,,111.80339887498948,False,2.763296869190981,14.0,1.0,"(2099,2649)",57.6650390625,9.0,275.7359312880717,,,,,,,,93,93,,,,,False,,,,,0,0,0.0,0.4791608372167247,0.5208391627832752,0.2691951034341807,1.2153560827473446,output/05_master_corridor_theta/route_nodes/DB01_to_DK01_backward_backup_01.csv
v1_corridor,DB01_to_DK02,forward_main_01,DB01,DK02,forward,main,1,True,Path found. [safe fallback attempted],5799.137802864845,5.799137802864845,1475.0813951731398,100,6088,5.257622241973877,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,,True,0.0,major,,100,100,63.43494882292201,63.43494882292201,36.20801181143936,28.020841361904466,True,,,,,0,0,0.0,0.6329095949917148,0.36709040500828516,0.15843703574034027,1.126749628592272,output/05_master_corridor_theta/route_nodes/DB01_to_DK02_forward_main_01.csv
v1_corridor,DB01_to_DK02,forward_backup_01,DB01,DK02,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 6 narrow sample(s), 2 crossing(s), min clearance 35.3 m (target 50 m).",6369.8484809835,6.3698484809835,2375.8536144519912,111,1584,1.5283093452453613,88.6652971798548,False,False,False,True,,,89.26444154288379,,,,223.60679774997897,False,35.33957184964665,6.0,2.0,"(505,2645);(526,2624)",57.6650390625,10.0,570.7106781186549,,,,,,,,111,111,,,,,False,,,,,0,0,0.0,0.6183394373141897,0.3816605626858104,0.14666342502634386,1.1173307400210752,output/05_master_corridor_theta/route_nodes/DB01_to_DK02_forward_backup_01.csv
v1_corridor,DB01_to_DK02,backward_main_01,DK02,DB01,backward,main,1,True,Path found. [safe fallback attempted],3528.4271247461907,3.5284271247461905,1610.8609332603328,55,4634,3.5251336097717285,,,False,False,True,200.0,,,,,,,,,,,,,,,True,141.4213562373095,,True,0.0,major,,69,55,90.0,68.19859051364818,47.052842520834865,19.466099815403332,True,,,,strict_lock,0,26,0.0,0.7267785369503538,0.27322146304964634,0.05437687914979114,1.043501503319833,output/05_master_corridor_theta/route_nodes/DB01_to_DK02_backward_main_01.csv
v1_corridor,DB01_to_DK02,backward_backup_01,DK02,DB01,backward,backup,1,True,Path found. [safe fallback attempted],3974.8737341529163,3.9748737341529163,2001.2853944230003,66,1027,0.9124183654785156,98.64362638361649,False,False,False,True,,,67.617298481772,,,,200.0,True,50.0,0.0,0.0,,11.390625,11.0,-46.44660940672702,,,,,,,,66,66,,,,,False,,,,,0,0,0.0,0.685346548434249,0.31465345156575086,0.032385450661306235,1.0259083605290449,output/05_master_corridor_theta/route_nodes/DB01_to_DK02_backward_backup_01.csv
v1_corridor,DB01_to_DK03,forward_main_01,DB01,DK03,forward,main,1,True,Path found. [safe fallback attempted],3155.6349186104053,3.155634918610405,986.2860615741179,55,2699,2.4265573024749756,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,,True,0.0,major,,55,55,45.0,45.0,34.92054579381047,27.80485622212625,True,,,,,0,0,0.0,0.657063852596962,0.34293614740303807,0.07444811582244201,1.0595584926579535,output/05_master_corridor_theta/route_nodes/DB01_to_DK03_forward_main_01.csv
v1_corridor,DB01_to_DK03,forward_backup_01,DB01,DK03,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 3 narrow sample(s), 2 crossing(s), min clearance 35.2 m (target 50 m).",3655.634918610405,3.6556349186104047,1295.8041833312006,65,757,0.8808939456939697,94.1056612431862,False,False,False,True,,,105.83753739047218,,,,223.60679774997897,False,35.20882424994397,3.0,2.0,"(504,2646);(525,2625)",57.6650390625,9.0,499.99999999999955,,,,,,,,65,65,,,,,False,,,,,0,0,0.0,0.6066392622643269,0.39336073773567326,0.04871040077000778,1.0389683206160065,output/05_master_corridor_theta/route_nodes/DB01_to_DK03_forward_backup_01.csv
v1_corridor,DB01_to_DK03,backward_main_01,DK03,DB01,backward,main,1,True,Path found. [safe fallback attempted],5504.163056034262,5.504163056034262,1520.8695177680456,97,3198,2.819671392440796,,,False,False,True,200.0,,,,,,,,,,,,,,,True,158.11388300841898,,True,0.0,major,,97,97,96.34019174590992,96.34019174590992,47.25,35.35320843618201,True,,,,strict_lock,0,73,0.0,0.5013155120772104,0.4986844879227897,0.129034722568725,1.10322777805498,output/05_master_corridor_theta/route_nodes/DB01_to_DK03_backward_main_01.csv
v1_corridor,DB01_to_DK03,backward_backup_01,DK03,DB01,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 0 narrow sample(s), 1 crossing(s), min clearance 50.0 m (target 50 m).",4904.163056034262,4.904163056034262,2062.3697136386068,85,1264,1.2638204097747803,110.19603298007436,False,False,False,True,,,114.34615056075702,,,,250.0,False,50.0,0.0,1.0,"(1096,4046)",57.6650390625,13.0,-600.0,,,,,,,,85,85,,,,,False,,,,,0,0,0.0,0.5437914278505698,0.4562085721494302,0.19094205043098775,1.1527536403447898,output/05_master_corridor_theta/route_nodes/DB01_to_DK03_backward_backup_01.csv
v1_corridor,DB01_to_DK04,forward_main_01,DB01,DK04,forward,main,1,True,Route forced through FLZ buffer via FLZ01.,2743.5028842544407,2.7435028842544407,911.009221239161,48,2027,1.7032737731933594,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,FLZ01,True,0.0,major,,51,48,63.43494882292201,56.309932474020194,43.10753555839487,31.862960005523153,True,,,,,0,0,0.0,0.7019180655127708,0.298081934487229,,,output/05_master_corridor_theta/route_nodes/DB01_to_DK04_forward_main_01.csv
v1_corridor,DB01_to_DK04,forward_backup_01,DB01,DK04,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 13 narrow sample(s), 8 crossing(s), min clearance 35.0 m (target 50 m).",1889.9494936611666,1.8899494936611665,845.5993621514044,33,577,0.5689544677734375,116.71962542904838,False,False,False,True,,,86.55931838241949,,,,223.60679774997897,False,35.033064558306485,13.0,8.0,"(595,3245);(574,3224);(792,2542);(813,2613);(820,2620);(850,2738);(877,2777);(891,2791)",57.6650390625,7.0,-941.4213562373095,,,,,,,,33,33,,,,,False,,,,,0,0,0.0,0.5710690056489864,0.4289309943510136,0.0006553516999739216,1.000524281359979,output/05_master_corridor_theta/route_nodes/DB01_to_DK04_forward_backup_01.csv
v1_corridor,DB01_to_DK04,backward_main_01,DK04,DB01,backward,main,1,True,Path found. [safe fallback attempted],3443.5028842544407,3.443502884254441,1062.5546751126055,62,2558,1.9130654335021973,,,False,False,True,150.0,,,,,,,,,,,,,,,True,316.22776601683796,,True,0.0,major,,62,62,56.30993247402022,49.63546342690267,44.307409478968694,36.81818181818182,True,,,,strict_lock,0,45,0.0,0.5122277930230572,0.4877722069769429,0.0003340069171106501,1.0002672055336885,output/05_master_corridor_theta/route_nodes/DB01_to_DK04_backward_main_01.csv
v1_corridor,DB01_to_DK04,backward_backup_01,DK04,DB01,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 2 narrow sample(s), 2 crossing(s), min clearance 35.2 m (target 50 m).",2719.238815542512,2.719238815542512,1250.7878493081314,50,769,0.6878612041473389,133.087851126284,False,False,False,True,,,129.09280968163276,,,,250.0,False,35.155593207073686,2.0,2.0,"(1490,2960);(1475,2975)",57.6650390625,14.0,-724.2640687119288,,,,,,,,50,50,,,,,False,,,,,0,0,0.0,0.4999434833572235,0.5000565166427764,0.0001870973567450084,1.000149677885396,output/05_master_corridor_theta/route_nodes/DB01_to_DK04_backward_backup_01.csv
v1_corridor,DB01_to_DK05,forward_main_01,DB01,DK05,forward,main,1,True,Route forced through FLZ buffer via FLZ03.,5552.6911934581185,5.552691193458118,2012.389427940385,93,6646,5.955083131790161,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,FLZ03,True,0.0,major,,96,93,135.0,59.03624346792648,41.28383321584719,26.18147699404618,True,,,,,0,0,0.0,0.4439258870307026,0.5560741129692973,,,output/05_master_corridor_theta/route_nodes/DB01_to_DK05_forward_main_01.csv
v1_corridor,DB01_to_DK05,forward_backup_01,DB01,DK05,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 26 narrow sample(s), 10 crossing(s), min clearance 0.0 m (target 50 m).",5733.452377915607,5.733452377915607,3704.736168912666,102,1861,1.7944111824035645,85.55570088121964,False,False,False,True,,,83.28225762073966,,,,250.0,False,0.0,26.0,10.0,"(3652,4000);(3662,4000);(3672,4000);(3682,4000);(3692,4000);(3702,4000);(3712,4000);(3722,4000);(3732,4000);(3742,4000)",57.6650390625,7.0,10.050506338832747,,,,,,,,102,102,,,,,False,,,,,0,0,0.0,0.3746941377595564,0.6253058622404435,0.018012558366497164,1.0144100466931976,output/05_master_corridor_theta/route_nodes/DB01_to_DK05_forward_backup_01.csv
v1_corridor,DB01_to_DK05,backward_main_01,DK05,DB01,backward,main,1,True,Path found. [safe fallback attempted],7966.904755831214,7.966904755831214,2436.2766313315146,133,6763,5.699127197265625,,,False,False,True,200.0,,,,,,,,,,,,,,,True,0.0,,True,0.0,major,,133,133,90.0,90.0,39.52698510449016,32.47070911400573,True,,,,strict_lock,0,93,0.0,0.5992637423712714,0.4007362576287286,0.2044138346098462,1.1635310676878772,output/05_master_corridor_theta/route_nodes/DB01_to_DK05_backward_main_01.csv
v1_corridor,DB01_to_DK05,backward_backup_01,DK05,DB01,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 2 narrow sample(s), 6 crossing(s), min clearance 35.2 m (target 50 m).",8666.904755831212,8.666904755831212,3778.152847698444,147,2232,2.107748031616211,87.78831738024618,False,False,False,True,,,85.19721653529507,,,,223.60679774997897,False,35.239698613931616,2.0,6.0,"(526,2624);(519,2631);(861,3811);(875,3825);(882,3832);(890,3840)",57.6650390625,14.0,575.7359312880699,,,,,,,,147,147,,,,,False,,,,,0,0,0.0,0.5827954809122364,0.4172045190877635,0.20278943638497524,1.1622315491079802,output/05_master_corridor_theta/route_nodes/DB01_to_DK05_backward_backup_01.csv
v1_corridor,DB01_to_DK06,forward_main_01,DB01,DK06,forward,main,1,True,Path found. [safe fallback attempted],5411.26983722081,5.41126983722081,1369.272222877236,91,5583,4.788052320480347,,,False,False,True,,,,,,,,,,,,,,,,True,0.0,,True,0.0,major,,91,91,47.12109639666146,45.0,33.061327120626984,23.09061411137705,True,,,,,0,0,0.0,0.6255346222787225,0.3744653777212776,0.16045982214809448,1.1283678577184755,output/05_master_corridor_theta/route_nodes/DB01_to_DK06_forward_main_01.csv
v1_corridor,DB01_to_DK06,forward_backup_01,DB01,DK06,forward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 3 narrow sample(s), 2 crossing(s), min clearance 35.2 m (target 50 m).",6099.137802864846,6.099137802864846,2261.641042444088,106,1508,1.4515268802642822,89.90680674706313,False,False,False,True,,,90.56390912733406,,,,223.60679774997897,False,35.1844952225556,3.0,2.0,"(510,2640);(517,2633)",57.6650390625,10.0,687.8679656440372,,,,,,,,106,106,,,,,False,,,,,0,0,0.0,0.6213041164866726,0.3786958835133273,0.1357903860199641,1.1086323088159713,output/05_master_corridor_theta/route_nodes/DB01_to_DK06_forward_backup_01.csv
v1_corridor,DB01_to_DK06,backward_main_01,DK06,DB01,backward,main,1,True,Path found. [safe fallback attempted],6345.584412271572,6.345584412271571,1768.828319173423,113,7309,6.2322657108306885,,,False,False,True,0.0,,,,,,,,,,,,,,,True,158.11388300841898,,True,35.35533905932738,major,,113,113,83.65980825409008,56.30993247402022,38.72695562482698,23.296967242430927,True,,,,strict_lock,0,89,0.0,0.571214389707251,0.42878561029274886,0.10635559249140986,1.0850844739931278,output/05_master_corridor_theta/route_nodes/DB01_to_DK06_backward_main_01.csv
v1_corridor,DB01_to_DK06,backward_backup_01,DK06,DB01,backward,backup,1,True,"Path found. [safe fallback attempted] Soft buffer: 15 narrow sample(s), 9 crossing(s), min clearance 2.2 m (target 50 m).",6157.716446627535,6.157716446627536,2173.032213151164,108,1556,1.5169122219085693,110.64786066809003,False,False,False,True,,,91.94969064933758,,,,250.0,False,2.203882014332818,15.0,9.0,"(1403,2051);(512,3938);(526,3924);(533,3917);(547,3903);(554,3896);(575,3875);(582,3868);(590,3860)",57.6650390625,19.0,-229.28932188134604,,,,,,,,108,108,,,,,False,,,,,0,0,0.0,0.5998034805183138,0.4001965194816863,0.14495741413175017,1.1159659313053998,output/05_master_corridor_theta/route_nodes/DB01_to_DK06_backward_backup_01.csv
